"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"acreana",1,0.286668961132722,0.23545195823581,0.209873227822896,0.23177531193975,0.218413106127451,0.366845119518755,0.359064573050727,0.188812830540939,0.156648219722411,0.185602799150286,0.171258132654575,0.203184988919288,0.223211536798213,0.212313552367577,0.231629968606906,0.152634214588197,0.237628600469556,0.132028161287155,0.254430312085585,0.222146861480465,0.333159904580957,0.163282861791562,0.223401351857078,0.259737176605,0.185713716900067,0.316018115359649,0.236167234748335,0.329576801590437,0.240295301079255,0.280398926081242,0.175688695988104,0.275891783436585,0.172153980754136,0.199615484709872,0.221534371339812,0.273513200887802,0.114428272191972,0.202932966581145,0.3724611075852,0.175671204016642,0.257555317614824,0.186265610321078,0.251334517811224,0.30823002891675,0.234091876795029,0.139227767545764,0.157227532618043,0.234973112325101,0.206475551779232,0.189525781066759,0.123279190029576,0.303576306931881,0.202558818839218,0.220840208019931,0.229189301686234,0.172037149090866,0.202977956853005,0.217492733577682,0.276957415995682,0.256665154240365,0.282629922185714,0.149772127018383,0.255873629004242,0.291277541308971,0.313722247995506,0.224561848583729,0.381123852741935,0.211323384606145,0.202338954980259,0.209471945638662,0.0802454436651389,0.239552810100072,0.25086546187659,0.226938956265599,0.258078116847802,0.210947426546062,0.216237719203518,0.213098936511339,0.259849778929818,0.25522255063663,0.192225530581891,0.263709324982092,0.231438539782318,0.245652974539145,0.318961587011369,0.198155099596635,0.128669199944835,0.176720605183145,0.196271185769722,0.208557477434953,0.135589913058523,0.157713463260398,0.242089377400162,0.220634891283782,0.131054241331857,0.1875196250333,0.252907867741513
"acrocephala",0.286668961132722,1,0.158398167177679,0.264337598842245,0.214487193299105,0.199278224368293,0.252659369023805,0.292084538410298,0.18592902121983,0.159782121544077,0.153926509267229,0.176838327188152,0.188478810093177,0.253493053588177,0.231556873425395,0.190024519771553,0.154230651064455,0.254901456885534,0.103295863702058,0.172234597491137,0.258449006898242,0.203141097987391,0.174062090541438,0.215100708472012,0.19553418760783,0.180918965129897,0.217554102105478,0.238527199790566,0.223441541936933,0.227046704700951,0.2229017026374,0.205903630189346,0.231207535548148,0.176401178142033,0.220072282892502,0.160975604786401,0.211178637679276,0.133536672440816,0.144719951062974,0.207784524882071,0.223570311846197,0.226655213099686,0.257911474055674,0.215387769959203,0.193472964191441,0.163295332042609,0.131118585114216,0.16857098047934,0.231088267791345,0.167510164189147,0.189677510339792,0.154294405201177,0.242475123283206,0.237544561752502,0.185285541398537,0.239013108016041,0.166210393757334,0.213016381880418,0.187024809245331,0.232721152312421,0.227618314702766,0.291142422055648,0.1503424301624,0.29102908804615,0.243110742438269,0.271358820794,0.251695539265886,0.261121740877069,0.235581649145115,0.208637480571268,0.206031604286632,0.107258422445481,0.200300665475062,0.180183180539558,0.171216395549293,0.294423815708127,0.201567633973041,0.237113026578847,0.185642785794275,0.232280380237877,0.233320636558199,0.153689864611331,0.1660260777998,0.170871363089028,0.202010410434781,0.207290900616856,0.220075795512869,0.153807853473132,0.15725601552145,0.174406324466764,0.182546969505216,0.138072661990397,0.151038154186432,0.200354480561888,0.210461746661015,0.127586946034465,0.184913476554059,0.265698781288951
"acuminata",0.23545195823581,0.158398167177679,1,0.17727883927122,0.133586327860204,0.146655632641068,0.193851982178129,0.212934832688708,0.127823493560101,0.127554649480999,0.156109666567963,0.142614333872437,0.150976233884086,0.170842208299507,0.180032375185238,0.140654130849179,0.147121163891284,0.165192504252438,0.0857825497196627,0.197307598750147,0.170653535762052,0.155244409120376,0.12920614926626,0.16135336916316,0.158748194668209,0.113667103520129,0.183314317129114,0.186520128682398,0.240880400374527,0.172566731912586,0.157083347627643,0.138367990590272,0.20308148050733,0.131228986075264,0.138261538948763,0.120934398218014,0.203192975604101,0.0749997228022577,0.176873604175692,0.199560721185381,0.147467281221728,0.179779073930825,0.139668652983766,0.187836455751359,0.211484568575371,0.165736569435255,0.093278823268146,0.132582889760172,0.150073932277891,0.145804020822804,0.144204515801249,0.0863815953866104,0.223138424984842,0.17006535348286,0.190117966727289,0.149827452958547,0.129385427054438,0.169190774749661,0.141950015952432,0.196792183025926,0.185529412190755,0.169883802291599,0.128873118330796,0.158909535673921,0.184399801155211,0.210116806343748,0.171658360331762,0.20939503999631,0.129257848845068,0.137257238531263,0.142262015673554,0.105831598346248,0.158685326667738,0.157710733240976,0.136655696166048,0.172492701099522,0.131379961281387,0.175450606918029,0.172603139873651,0.178744480274793,0.191153967977655,0.0840748089044952,0.166232966092939,0.139323921453887,0.152291398315225,0.225723437211729,0.142854725983555,0.0968616304196119,0.123641507635201,0.109930293490219,0.141898605326462,0.101485270630865,0.128240834947512,0.177214479992561,0.159498291353519,0.0954599398726179,0.151437210658122,0.174294210423124
"alata",0.209873227822896,0.264337598842245,0.17727883927122,1,0.220302621087365,0.189437372061688,0.23948936376154,0.233683793031219,0.232013729359697,0.168350667130244,0.15812445627419,0.175316636988295,0.204949849990077,0.262427913900457,0.256384395834288,0.215842081153535,0.157456854783639,0.244065551672005,0.102756607842776,0.17551573350256,0.224482943091629,0.176769228790595,0.211330215682454,0.264081796895736,0.220411216174748,0.208939716656723,0.198194568581981,0.217948825862157,0.200715655214809,0.222891276339588,0.229490860284866,0.172259088689913,0.275443582706643,0.16831492056894,0.170436327940328,0.164150484346177,0.226121035219987,0.128338169798512,0.157035228251828,0.167448650471753,0.17417405306236,0.242063003106272,0.197947555201552,0.212721657122167,0.208869287687198,0.18148023950207,0.144688588658364,0.199274011599872,0.207237622256702,0.169376642781013,0.193733798049494,0.121727798651655,0.23421434878416,0.253659544349751,0.220708667829656,0.21996566383642,0.17230781013904,0.218446987330417,0.189207085048515,0.201186353104138,0.241528638276084,0.241411354856331,0.173309974996592,0.206172087631206,0.214859646589005,0.278967193244994,0.210936732519857,0.253663034271622,0.222569503442512,0.252540029891609,0.192122344701018,0.10263289844401,0.224281845625571,0.20703501769965,0.193425640301437,0.234288204759335,0.18498032937978,0.182887023601096,0.204813799640519,0.231993006055804,0.176444294553647,0.144966305494436,0.153255598122567,0.185008174667585,0.190709913384606,0.207837390394934,0.250364014623727,0.169868359761883,0.167770729040038,0.177511798794223,0.192808806032383,0.125094767556536,0.185879736973907,0.208963695121899,0.180700179321249,0.132001842817062,0.160152800405637,0.220910943256623
"alba",0.23177531193975,0.214487193299105,0.133586327860204,0.220302621087365,1,0.166595059606668,0.222371196291074,0.202299355616369,0.214905102133158,0.259042426733864,0.26748914236837,0.30285978378588,0.257100699748622,0.237111369942838,0.250999442394807,0.301520194468845,0.143561240929937,0.194006868983195,0.227791825152514,0.157374885145705,0.181478073625935,0.175564891200734,0.214058768722816,0.26117149087544,0.177790206968605,0.302030982903776,0.178972910600429,0.186383178327744,0.184334876040532,0.183755254856918,0.214557053220678,0.260496356402455,0.222455129722807,0.143391719435066,0.290333927519159,0.187448868459445,0.175117744106288,0.217464753069548,0.168230264768927,0.171350612214605,0.282145749665057,0.283932056102248,0.162734026855982,0.220552181369343,0.199501662127019,0.154428886889753,0.300507501322219,0.175089809294391,0.310228405120396,0.307570025446872,0.214695858600265,0.124020044957149,0.194293062169736,0.222611082893358,0.184009163551112,0.222915512845671,0.253877658947004,0.166855524826082,0.31068041097348,0.185664117615891,0.198032368164743,0.189396710281184,0.139444183463208,0.184823826584506,0.20889096717734,0.234131789443927,0.184162758079338,0.207510689580804,0.246804808300819,0.243228226597744,0.306747236614895,0.108214999059619,0.248365084984041,0.180973630135023,0.233256455687479,0.181253719425529,0.177360030750205,0.169102377189961,0.155979937413887,0.272667481650536,0.163091225888055,0.304211333700174,0.140587872946462,0.201748438241953,0.159707187897959,0.177085412637088,0.181141669163898,0.155494269654624,0.16349753690536,0.317434229777538,0.261947848089578,0.28029615348277,0.162551851107405,0.215941394552932,0.276634695596753,0.283171449785487,0.145294836165798,0.223329182050861
"aria",0.218413106127451,0.199278224368293,0.146655632641068,0.189437372061688,0.166595059606668,1,0.202717276369498,0.21149180249808,0.188462625398595,0.166731696005767,0.153905671817481,0.195376137899101,0.164689546058654,0.193234389285028,0.228993976270704,0.17348301058212,0.162303595953272,0.238742083025988,0.0803009864486022,0.21676205564705,0.192058688585686,0.18874755402372,0.146434837157774,0.191046122063081,0.196960527767505,0.139149754452192,0.218064673584349,0.200715166098658,0.229988145856652,0.218327482242374,0.190689135614761,0.124250421048249,0.193855654212392,0.160406963409198,0.148047328228147,0.149734353169002,0.231125102825019,0.0952729381039047,0.147429866135752,0.208252496691706,0.145272092473408,0.237069762955321,0.24771397822894,0.187129404785735,0.199103064872782,0.182298083625937,0.125009057198385,0.185294368710315,0.18263932112119,0.166920163565273,0.215668867881627,0.106904087568411,0.236208724041434,0.182397598645756,0.151618652944422,0.190603332528713,0.134355988409374,0.166198825231036,0.135572549103364,0.231885454287992,0.256075620398792,0.21202400901683,0.143278103048554,0.212110072944454,0.204193761972793,0.21645054191049,0.160757223244496,0.2173787810757,0.155719350646318,0.171650935109863,0.173798263546344,0.0766930662199194,0.200368224909936,0.199581455505372,0.168875613886266,0.181737209526915,0.166341346511236,0.124088487112804,0.202526024555467,0.184635402993771,0.222969439976438,0.131930788529954,0.142804317374469,0.155577649302225,0.18585765094672,0.196837758489236,0.204523338955399,0.141867130749092,0.261368669396832,0.126283989680438,0.15733020142122,0.139380368024056,0.152325619285493,0.186696965754481,0.200939068276682,0.128894959255523,0.17080416033608,0.223021777969648
"auristellae",0.366845119518755,0.252659369023805,0.193851982178129,0.23948936376154,0.222371196291074,0.202717276369498,1,0.277638576104761,0.195791391929461,0.168821688106953,0.15104858248801,0.152744490031232,0.193964414393499,0.245711019328268,0.239626795358768,0.232680204899663,0.188304326003124,0.266225857954635,0.126684271159033,0.220414721785569,0.210333276101559,0.180153124683665,0.192466533900687,0.218161803128713,0.222798026741331,0.211322016736238,0.242340391177731,0.248462638287687,0.24548596380069,0.21723489686233,0.270264781001952,0.187192405827283,0.306428426728446,0.171701402028938,0.212007930067064,0.167734738409135,0.216063654714938,0.111119950379034,0.19055118773432,0.226150560684221,0.179074173202683,0.304554577293096,0.228332168802242,0.243040061142395,0.256828254165856,0.227561866395812,0.159155439474141,0.185434884067545,0.262764075316334,0.249718446769559,0.197168886636294,0.158118901792405,0.279318209032907,0.209463270768464,0.215952658984228,0.234617852288144,0.166523334518334,0.217862913573224,0.194760159134879,0.255679043326417,0.21665916833225,0.254061682095031,0.177657077943273,0.227851312490941,0.257991627472963,0.345637757509451,0.24352712124214,0.399530610117574,0.210238943514277,0.212142512458497,0.192821066328279,0.124242509049473,0.249975713148659,0.204596354251663,0.217728125469745,0.25221952172524,0.225321480233758,0.211817165518903,0.210468177512454,0.298199155720143,0.247474823451809,0.154807200776174,0.179288880641963,0.244966821949909,0.191970648454896,0.240364596535015,0.20977295125728,0.155924108024282,0.157313874934855,0.197268752836657,0.170302666510117,0.154453487459113,0.140262808374732,0.209990714175755,0.192969057954095,0.134341965870602,0.166534439020676,0.249525404010678
"bourgonii",0.359064573050727,0.292084538410298,0.212934832688708,0.233683793031219,0.202299355616369,0.21149180249808,0.277638576104761,1,0.197953125366531,0.171342373982873,0.187745245817946,0.166092617925329,0.23169970750546,0.256683788838162,0.232149201196389,0.204488461681674,0.188916991430731,0.241169904549456,0.115924114958368,0.246770935413726,0.218536470568282,0.264437413999902,0.211857577388839,0.216591158374026,0.304765493053189,0.193995417411297,0.356263789670796,0.269660303701612,0.360770886381914,0.234442830634393,0.288293797999988,0.185135393248782,0.290991599038376,0.219072720191469,0.22755889121367,0.182507030645016,0.311860168009205,0.118766646705593,0.215676457751797,0.330925111485077,0.205177445891338,0.270531373491899,0.222997669779695,0.250143739025794,0.258911803826067,0.264581225382296,0.145503575700618,0.170437454511039,0.258640839026411,0.207605887903975,0.217976962365777,0.139223357306908,0.31697294190445,0.243523523128567,0.229221528455252,0.265496621848469,0.210300799866571,0.225241425858351,0.234623267469068,0.320871228351136,0.283549110055333,0.306758006694642,0.196450628557867,0.293642533382855,0.299295515834577,0.317469138717288,0.202070615164298,0.299858404992528,0.240140871778868,0.208135091845677,0.241640358731084,0.0892192242951017,0.252360965273651,0.210268376698599,0.233403802942873,0.284635555673709,0.245527324636602,0.24354873516131,0.230504829570186,0.299591115358769,0.272376913136863,0.148287586773684,0.270313003154269,0.204042771372395,0.266834208908449,0.316199399997546,0.205507881049191,0.146516232778516,0.190015870222804,0.193805962420475,0.214476624311163,0.135206289622361,0.166724744762207,0.238778752863044,0.21197436921936,0.129360723939044,0.197925834197702,0.269483352493644
"brachyrhachis.aff",0.188812830540939,0.18592902121983,0.127823493560101,0.232013729359697,0.214905102133158,0.188462625398595,0.195791391929461,0.197953125366531,1,0.160072129660284,0.145082139024523,0.169733428814909,0.170970284535665,0.233779768407827,0.239903340472541,0.181517691759236,0.132726556935492,0.224853863761166,0.0966533242318421,0.176686421005736,0.195710309479924,0.152283318993456,0.198042942017734,0.208375247265161,0.160458518241111,0.180316105429682,0.190459253172904,0.186769862178453,0.204780389769057,0.18674827005578,0.198937168249881,0.13104722309167,0.195611398302813,0.154069142950525,0.152034057457109,0.147189587735857,0.155547419774155,0.118536281541405,0.156880191132101,0.160130461899361,0.153401100109478,0.198321075471655,0.155985816101596,0.215770040457118,0.2064978878694,0.16172144067082,0.140566051437491,0.175738962063802,0.204167220346019,0.165176271328789,0.174954390220151,0.112228649324736,0.186766221216372,0.199246588379671,0.183953979810713,0.215578358686984,0.15236050963107,0.173235252358327,0.189036716825226,0.185694361759472,0.199569135817674,0.178090687514199,0.167736311507389,0.175634751938282,0.201143666486369,0.264592533327947,0.17523718284826,0.206623554052588,0.19090368707529,0.255427493753234,0.221449117715202,0.0954091199831373,0.240376518624336,0.151494890722073,0.178092897673609,0.18593907159448,0.161395752898196,0.133527279457613,0.16512527682983,0.201420111181452,0.166218841887479,0.150387978036767,0.133428389526616,0.157474750152166,0.169453988320311,0.155540925095593,0.173558693819364,0.152626534014691,0.146585260249042,0.243163519081569,0.189953213447531,0.121614390307243,0.173038476326001,0.179744789613451,0.187438022309165,0.123955206560623,0.14153091043908,0.185888266792182
"brachystachys",0.156648219722411,0.159782121544077,0.127554649480999,0.168350667130244,0.259042426733864,0.166731696005767,0.168821688106953,0.171342373982873,0.160072129660284,1,0.323143988681789,0.293980065864689,0.247358888635544,0.188488077825197,0.166060391214738,0.164803275552678,0.137446502920268,0.153395384513524,0.0927038945592588,0.137234063433307,0.149930246194873,0.143462311314449,0.157081048922902,0.148094065402838,0.159024197867261,0.319077711509141,0.141788213181942,0.169248163089271,0.144904613105121,0.150146073347717,0.164445541247513,0.393704483255737,0.151667619406107,0.141057027657722,0.333618869112854,0.109268952621599,0.127278130093919,0.106026646955788,0.14385221212254,0.129005799985841,0.367496937994186,0.16513279401836,0.13746608730571,0.145718687743081,0.123861132954047,0.127902265541953,0.366274361851205,0.133408374687347,0.299480835905239,0.275003166042068,0.165473019115633,0.0900964764031168,0.153658676227476,0.147126890801331,0.141002045069919,0.167049609657295,0.152551163138114,0.133811933424999,0.261910935224946,0.16207401058717,0.177938951094292,0.163581442005256,0.129926976344133,0.146597537854959,0.19384239425227,0.16669063152992,0.12488214489458,0.172389611251546,0.144484433991326,0.189334711226994,0.345509306971995,0.113348306816945,0.143076466209024,0.122512347035125,0.128259106104667,0.147051232149094,0.114039508453176,0.133631064821148,0.144489057048328,0.181816236065089,0.146780042615254,0.159311450861828,0.106464797790416,0.112783360760353,0.145787340313175,0.161280779543253,0.143050051495529,0.129526885704444,0.118512377550329,0.272949843372196,0.141282562038575,0.281219831070985,0.119760680733176,0.129487149163871,0.140406380197087,0.361985900776903,0.153495811862601,0.154980377233968
