"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia.mediana"
"acreana",1,0.14729634256678,0.243642651378688,0.245911633826885,0.3334873454398,0.125877968223988,0.380613625612553,0.226321925804582,0.167969131436641,0.0793104899570122,0.131455785453681,0.306597700231902,0.363492276419105,0.122514852961072,0.16221550625681,0.155961316089798,0.298963956753869,0.274428618609204,0.177186369305236,0.128203412021953,0.191683257269431,0.0827741823972975,0.212620632774028,0.227034529152984,0.097334358244907,0.101349451939253,0.0875653543104175,0.147124326956591,0.142073537882518,0.188444275818024,0.318842732944936,0.271037928179461,0.222113564164906,0.136643271394249,0.176824862036313,0.208068222064379,0.185368686538071,0.1004101166759,0.372346206626861,0.149194169581508,0.19353788828257,0.219731273771444,0.205619013222169,0.369547909217469,0.207870558439055,0.289062573571983,0.091285712606877,0.271391963201873,0.154706417916848,0.195322471664322,0.0685930729769461,0.189970900981034,0.227908294517037,0.186400145667917,0.165638328964919,0.180302314619612,0.160321120623456,0.138831564998653,0.142327595611643,0.0773863990890493,0.215600423144763,0.20794729349455,0.215336824559787,0.14772834691037,0.230780186872307,0.20930880721147,0.227770838717594,0.23663292190642,0.215016612053626,0.15653161234044,0.094199696056326,0.0906897203922803,0.168497549748932,0.145620331572881,0.351042272117593,0.208262355760975,0.143741930260752,0.174419462514953,0.216757089007256,0.192029020925959,0.171521014002673,0.21956606235785,0.143532215495025,0.254585592959544,0.102086973709688,0.187919933845039,0.218110877948196,0.142500980171037,0.103837904820495,0.164360894259629,0.20863421686309,0.184731537431515,0.146939440526644,0.178945832702187,0.191704333176809,0.140669929611559,0.0841385274420653,0.239756248062333
"acrocephala",0.14729634256678,1,0.17871661871084,0.202394463896562,0.186122003471843,0.107848743545009,0.168178576423037,0.198281668867838,0.190063156804943,0.144979557332582,0.112017778017709,0.118286258756322,0.119642868365568,0.327744040828141,0.42207097341661,0.158613704833205,0.159189301601869,0.257145038028327,0.168656535837157,0.389049771025001,0.204297317949791,0.125146181599698,0.171092534506219,0.173391462811982,0.0986328037577733,0.12525470961344,0.0638415311158943,0.254292552902428,0.169633245295975,0.191229199584742,0.123162441775979,0.171872339791741,0.332043412586982,0.103113508213235,0.176179460002925,0.162392942013633,0.133394938144711,0.21128468715788,0.106909383256217,0.187506903899474,0.163677387610725,0.210423143079391,0.145378610158814,0.156487801696838,0.141111184588872,0.155556954376711,0.0783780100350322,0.152910611040394,0.180072900883468,0.134608960858616,0.0810822762713702,0.185390148246523,0.235739679032877,0.184384310145661,0.15258244478523,0.139587176628651,0.160415344647533,0.153955849086516,0.136192609068219,0.19580430962259,0.386728381309825,0.173879886875319,0.206277546140297,0.185245949973941,0.200880646215711,0.15313193500895,0.138474893327765,0.186037065489787,0.179636772094794,0.310167022663918,0.133235685153463,0.368314150009657,0.18888939993126,0.192705895191394,0.147094366673878,0.393946668790304,0.154877922100894,0.115876001277844,0.131113281073961,0.18301499989753,0.178679254781551,0.163801762897159,0.25682168800472,0.139036888849579,0.0803173400846694,0.166943338044847,0.206286395954632,0.168389635067241,0.0995092839568238,0.156036017262953,0.167196552370985,0.164956561256525,0.128018177329829,0.167681089773051,0.128580086464771,0.120755563156027,0.23834141228706,0.219356435671881
"acuminata",0.243642651378688,0.17871661871084,1,0.199414032429354,0.228748475177385,0.13392123537613,0.258204885633906,0.247904926698273,0.123395861523262,0.0969093784756375,0.108167434939534,0.148023944949899,0.197631830287165,0.107836107917309,0.159802971722942,0.174753745168799,0.365890838343971,0.319366058572082,0.161705046382817,0.1224692001517,0.189517774169823,0.102707928792695,0.2076614926551,0.182358031603127,0.0971241980485982,0.106912896431718,0.0851707355086083,0.189133935964068,0.137690565561609,0.27930528463614,0.217320217059162,0.267915021079399,0.229960708249436,0.141871362854703,0.218806850725652,0.461283865181401,0.183775805806362,0.111562939314091,0.205524711782258,0.159095719878961,0.193723717203126,0.33760647208003,0.33574209151446,0.263697354931093,0.176245554554371,0.248474589563282,0.0819274842112354,0.504167330454726,0.162897771121686,0.164143923700591,0.0657806236632476,0.223070660635612,0.214056951251415,0.259056314656338,0.210860845262121,0.18648930269018,0.165607421659158,0.180913956248707,0.137463805645691,0.0646032024613914,0.122693266914238,0.226551414989597,0.342459657312367,0.125857820480319,0.370365913198675,0.194442770686633,0.150304006754762,0.257045952846812,0.388893437604366,0.168061038840575,0.0977589387472349,0.0804253518838387,0.234126520871097,0.111456328296588,0.338026188990049,0.354634466189035,0.127333069539863,0.220437089512256,0.218418901157313,0.170520272314926,0.177740416032376,0.196510648944283,0.10278472576406,0.361397272911215,0.102653594184728,0.296524477176494,0.245830843597488,0.165527684982873,0.107966164494788,0.156653475266809,0.354663992583757,0.202001184726441,0.182136194092332,0.183715358372827,0.133759943061092,0.261118693080638,0.120181152182884,0.318755686020189
"alata",0.245911633826885,0.202394463896562,0.199414032429354,1,0.221191993700775,0.122595270803401,0.286630168864828,0.191207089841858,0.189301953317307,0.202665530981575,0.115353272953875,0.207937791046151,0.201853003324425,0.192183705094921,0.226927022006607,0.181353035731905,0.230249382879924,0.253375900947762,0.19518430005796,0.179035156052601,0.238557180299304,0.121458240885054,0.205285826822961,0.226497145631521,0.126953240617657,0.115676804616868,0.0696252914207921,0.193264284017399,0.192099359466677,0.166929232281181,0.214771206809842,0.256922277741829,0.319271538844137,0.126672388843011,0.219381386635131,0.18700537967294,0.168390557056584,0.153086656299906,0.199699798815119,0.228517002574364,0.217970465017609,0.229460269622837,0.181557796357239,0.272810399601511,0.155241136881829,0.201329816995903,0.0787939514635202,0.220198180024986,0.167601935710987,0.166340449314979,0.0811865077267107,0.192034715099928,0.230586503477756,0.178975812825726,0.207292623340102,0.148965380122991,0.169634574423269,0.165297327641121,0.156899952492114,0.121342249956992,0.303266501740624,0.228797164941799,0.206569083865143,0.235074816383827,0.223127192183083,0.188047113171035,0.195642515086315,0.243190610333977,0.225720069425719,0.326015424329261,0.172337551755308,0.121473907910388,0.215782017297155,0.17258137971914,0.260799607957741,0.269933444689712,0.135904688596989,0.137646175022801,0.224025658248295,0.190284897197091,0.171491401339787,0.202265412120414,0.148804590612807,0.19757296288159,0.0865003673805891,0.19380328551021,0.289782701928523,0.170885912568074,0.120575756567969,0.17805626579681,0.181751535232043,0.235810555925691,0.146800678780587,0.163305316379311,0.157464641370212,0.166971287797411,0.151996352943089,0.213916583769931
"alba",0.3334873454398,0.186122003471843,0.228748475177385,0.221191993700775,1,0.141880062151682,0.251493134332406,0.219269930534024,0.178417414649515,0.200765599582928,0.260245167450603,0.261848637288153,0.270806162870707,0.146204714662988,0.192323740809999,0.197753445520075,0.198904306305968,0.263164023729164,0.198507446982672,0.137088912402175,0.22418541323663,0.115273101175296,0.219578724223288,0.221824382355708,0.0980316872142079,0.22261762440293,0.0899661280596567,0.192873437868036,0.178312387506705,0.176187573542021,0.199765497560376,0.304887994912419,0.250578447499876,0.127596363902882,0.297591859027057,0.193553627334161,0.163803980305432,0.11808282090677,0.165547167807785,0.176111136231734,0.340682284731058,0.26303864374479,0.196308499702316,0.209036730055446,0.179680368297702,0.260064029642803,0.195211657944001,0.197933141901781,0.282345054964531,0.316305417603502,0.0722060372502237,0.183859364769544,0.271375015733387,0.214259340311637,0.187188204009457,0.175233706573487,0.175138623493368,0.135531620152221,0.263138010214718,0.0915216580600729,0.15449287746823,0.274946528034122,0.225235568768338,0.169161772943391,0.243817263028696,0.205926577853571,0.157789435210694,0.204598022972398,0.221774465965626,0.179113976276846,0.219352502997765,0.0958060771890722,0.185556789042205,0.161071360844969,0.185614603087071,0.250048972264792,0.137630054798585,0.143066487340837,0.226652377786415,0.208826091206854,0.179642269574932,0.274867442664684,0.136320664754651,0.231271345974916,0.0865152533915886,0.199607588750457,0.227394832069471,0.142206311146308,0.119241536944307,0.286185092168961,0.197114374202636,0.302710606378341,0.164711540362494,0.199681218078049,0.169968444624775,0.24954431030265,0.103044789631987,0.263025358019604
"aria",0.125877968223988,0.107848743545009,0.13392123537613,0.122595270803401,0.141880062151682,1,0.162478513506525,0.178362111276841,0.144512884710226,0.0805200347121735,0.0810431381121615,0.110061969511525,0.122454639412919,0.105684838055262,0.123617469549839,0.143123920759029,0.124845221582493,0.142114148039557,0.153789498146089,0.0922135248856085,0.133184413110902,0.0722939966628447,0.136520245702807,0.16997926781399,0.0869517587539589,0.126288215007596,0.0734137512933929,0.11289534499838,0.107335381005167,0.118540546953381,0.154624859430958,0.117435297286333,0.125749869421913,0.101061525491668,0.132832508351859,0.124931744237542,0.156423935352022,0.0873875245898398,0.103576833221905,0.126646922230525,0.13024610927423,0.187098827368432,0.115264129000154,0.149795983592813,0.124484877663829,0.131805385908478,0.0840708624125217,0.12812747805773,0.111715697675457,0.120112690270456,0.153724965266545,0.178544851232596,0.125944692541043,0.153498085335109,0.113730451675901,0.117565701683064,0.120183136572345,0.0999640120156881,0.135851466559162,0.0718481026877583,0.136860200083097,0.162962545651362,0.147148109193871,0.116417826816369,0.163675820284301,0.135511699645876,0.107902044899074,0.133096748653709,0.131791427767773,0.10386419707687,0.0785393705032445,0.0728801335898751,0.124728207586909,0.0958986939321384,0.11842872910387,0.133731998087279,0.102508083601324,0.0949286340473642,0.119696040415967,0.126965473182076,0.157157075788478,0.142724684944623,0.096448275444784,0.128938047583368,0.0734046759921189,0.110684107066912,0.16100168409042,0.121626753875801,0.0995762256636943,0.118393770597685,0.1082933104766,0.15445814070834,0.0969632275725247,0.15009440140994,0.121519273927884,0.090260760067952,0.075552879803858,0.147589769068642
"auristellae",0.380613625612553,0.168178576423037,0.258204885633906,0.286630168864828,0.251493134332406,0.162478513506525,1,0.230408158518931,0.160569982113173,0.100034989909418,0.130159397571321,0.264312530925507,0.349491004373994,0.125422715965687,0.163332622854914,0.191235953241777,0.300914109768169,0.313212131261439,0.178471875359034,0.131641936402464,0.217629548023878,0.104516362642347,0.227041451575472,0.228341217647077,0.113026957317431,0.121232616328574,0.0956634422098879,0.165444759531083,0.151111120683649,0.186256818629168,0.291313101711056,0.278375105192625,0.256322389935526,0.165808622181947,0.202265003791028,0.238200753598314,0.222770882839433,0.111440868154575,0.304326091511009,0.146143830238811,0.202087849046293,0.277880844061435,0.22982533132024,0.346104948671878,0.196670214512322,0.278084978574282,0.0904844409689011,0.2569569010802,0.18128705193017,0.175727976734835,0.0830385018520858,0.192193827080244,0.23409593462853,0.227160035166916,0.187045015428011,0.173056048129736,0.171865557124067,0.146861406426514,0.150666365162977,0.0757787140293434,0.22411791922229,0.245085673068428,0.24426530693933,0.160689688010163,0.285461309074212,0.213081319945342,0.215843007825719,0.302461441062363,0.275277493063383,0.181890471613597,0.109770063364367,0.0925189770531739,0.219595465838694,0.12433744656519,0.329658779552262,0.23247447547261,0.188349812315419,0.170855072334031,0.2009049935798,0.201289875854565,0.17183075073925,0.223818891089276,0.137052426320044,0.24451208988138,0.1159130487751,0.244124137939313,0.260721807092003,0.165064173174932,0.122110614878941,0.182472725168281,0.236321036836776,0.177351771025873,0.139585500986208,0.198148724688312,0.184616924913309,0.17359320460979,0.103147856129959,0.265315254754818
"bourgonii",0.226321925804582,0.198281668867838,0.247904926698273,0.191207089841858,0.219269930534024,0.178362111276841,0.230408158518931,1,0.175398426457507,0.0859194478732643,0.144304360745704,0.157987465610104,0.157130471922888,0.124890021709559,0.179036927343197,0.165816936375836,0.239769117496514,0.311963525800457,0.201426565256222,0.154352687079769,0.189479150550084,0.106357642948329,0.249268277443202,0.170573916692667,0.11074444607363,0.0939764607573532,0.0867807443799039,0.165621503603166,0.144697228316214,0.239670878341049,0.230276051054973,0.202891116939608,0.208966756340192,0.13299480324919,0.278025392030417,0.221677024932763,0.218928196752261,0.130377174113043,0.176689415264128,0.163633240294492,0.184220971571248,0.250169675487695,0.248734915333234,0.220212488204122,0.2332901108748,0.253369548035958,0.0782841548839349,0.236134107778795,0.164947541256441,0.22016993375028,0.064377589976135,0.191505099810796,0.231972068541,0.214525989494736,0.187179825666671,0.157835439649435,0.161079496723542,0.124602783325856,0.152347588938097,0.0768972906942599,0.134856371405774,0.225648717131978,0.263141719993451,0.159147013259919,0.256197276924303,0.191087575937818,0.165631963614119,0.234044528713301,0.279922152471666,0.174645668843832,0.104871004871635,0.0905152333829967,0.212825279003603,0.146969773357446,0.240137279260638,0.239322974806023,0.186783169843288,0.185483041331936,0.202398307201378,0.198719852997727,0.212683766378726,0.200689780396408,0.139239010792235,0.261651224510768,0.115485831234193,0.213383624784965,0.194519395236598,0.151886346678242,0.103471488522597,0.147158642073478,0.251276881768888,0.226783365170007,0.128614748679579,0.182242437235348,0.170975721605567,0.13702658775149,0.106590469104179,0.287599449603948
"brachyrhachis.aff",0.167969131436641,0.190063156804943,0.123395861523262,0.189301953317307,0.178417414649515,0.144512884710226,0.160569982113173,0.175398426457507,1,0.110121462810937,0.118302641552565,0.123542747532872,0.131181697866488,0.218904544357508,0.455897626676936,0.173990851052227,0.125067552044721,0.175513027186753,0.214461759137888,0.17715632126338,0.202474430344346,0.122742854488178,0.196082728618495,0.164049267772723,0.0857802785856064,0.123990871704353,0.0687286464376942,0.170852552531048,0.185289864573492,0.120430545648156,0.153891699510132,0.139466036407029,0.225429301003597,0.101777568704978,0.151567652414817,0.108375799683229,0.126009573730004,0.147351736561842,0.106387948923883,0.170969988341103,0.169343574615203,0.169361362631379,0.106994245033696,0.13852397131952,0.145383859714814,0.146423583354166,0.142634901713959,0.12389421965587,0.118641669190198,0.134832557704713,0.0874855193420138,0.184090797527456,0.170542376699867,0.145545485560105,0.151347316122097,0.110225998023202,0.135249342217805,0.135397250045536,0.130443230918537,0.11050646305797,0.218732212554099,0.165045211951061,0.134400981006645,0.197551106724098,0.166277030412198,0.155597469523805,0.142079172129291,0.159575234955847,0.121635685395344,0.198593930933018,0.141819802394735,0.140308172725792,0.158857473342932,0.155417697657749,0.105852124642348,0.220149667825933,0.118742364002359,0.10157353589811,0.164216467626801,0.177216243234356,0.232846490324068,0.16073298387711,0.163050580174987,0.134466200249542,0.0730091670003212,0.111664714743258,0.165433113732534,0.136502179479148,0.118684620709624,0.16514644294881,0.0972358251642508,0.152609723402715,0.0984758128526025,0.161396520613927,0.13883085605253,0.0852449539292892,0.134361821838093,0.172727167784077
"brachystachys",0.0793104899570122,0.144979557332582,0.0969093784756375,0.202665530981575,0.200765599582928,0.0805200347121735,0.100034989909418,0.0859194478732643,0.110121462810937,1,0.289179521579787,0.21551464182094,0.158463272224931,0.130316683685035,0.154554923650892,0.082736579576654,0.0830541660059384,0.10798216087161,0.106193132186887,0.138622385457873,0.114776889976479,0.0865526420476605,0.0942157106438838,0.109038401153927,0.0580625075581817,0.246915685753899,0.0424492205433735,0.135448942250292,0.119927964871044,0.0858350356452237,0.0824046611048673,0.325476301879559,0.146859515596911,0.0683154042076957,0.272174857208024,0.0960906748652106,0.0766949770569591,0.117332612033868,0.0616721180802683,0.174817921494669,0.323448673959923,0.124769288404376,0.0780739461667593,0.0924501247095157,0.0814662375969806,0.0920934576785459,0.302934789712207,0.0916488348323132,0.231322131468827,0.217321171009049,0.0563899144421835,0.130183566531201,0.123125001306927,0.0873616702199118,0.118270789559619,0.0742497657087297,0.118870087380693,0.0842475824193839,0.282338132689416,0.122532503001463,0.132893258596297,0.107829314742561,0.0868749884682382,0.135935664159713,0.120361683217597,0.0822567550194916,0.0858120066925874,0.109624513670048,0.0983241885700631,0.210631209339065,0.315516323792576,0.116154040895642,0.126615757347932,0.103992207761469,0.0914645129081149,0.150765654831969,0.0839514888841415,0.0734367596178431,0.109438970048084,0.115036807743336,0.0842393880894987,0.137630621674352,0.0939335538099158,0.0828474343470523,0.0610732277041673,0.106816407823874,0.130313276326567,0.0821276753400323,0.0793515500461908,0.245810458431051,0.0809719785015573,0.266953089454212,0.145628691045716,0.0968628824441018,0.0751978604550611,0.309751889004682,0.140518199329251,0.118062572422139
