"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia.mediana"
"acreana",1,0.277983619841077,0.0970788443647073,0.20387421114618,0.19850568883618,0.124606221444323,0.392254122872491,0.114257320006123,0.198545972752452,0.250085783387921,0.119298854587552,0.203491492019578,0.204945881162716,0.162372993460109,0.278341615660676,0.194530160071211,0.210236449970534,0.157477520969179,0.183022521025006,0.138158657604259,0.177694175604006,0.280629157354519,0.26075114337791,0.271589042054107,0.126420427424626,0.148070480010426,0.191352544828225,0.165561380921136,0.1210780962787,0.210433099947243,0.171661050637545,0.20458078231214,0.21928104293063,0.210535356963306,0.357367888543116,0.140893950618576,0.139517329700085,0.0989512400437247,0.107863424393606,0.224361487118541,0.3716898350008,0.229808735352426,0.166681032831752,0.189897016378645,0.144730307066839,0.086961134879391,0.151423318690289,0.193450584309965,0.375270956168601,0.155994501891751,0.0998299643949424,0.175409093029818,0.16722317523094,0.192762582957539,0.198402272779837,0.367830938316962,0.171351642177178,0.154904413371479,0.135858109273185,0.167646765587657,0.248261648630726,0.168111174332428,0.16850263698267,0.161404147187873,0.195528768225813,0.175038586590079,0.164328057618864,0.202425323384928,0.095428383944817,0.195173283743429,0.0954650525513063,0.146064099114737,0.164814967411752,0.153396189427982,0.429128077079691,0.187516206061939,0.138542176448496,0.197679273814961,0.140061859463241,0.199714299236295,0.13953555293905,0.255050836110716,0.11528374252911,0.189479460104046,0.179901518995083,0.135203733164788,0.150297080210203,0.0908184961574647,0.06713807254263,0.218975239074658,0.141510323198206,0.11173201522259,0.214796614242162,0.157502427686347,0.157833449602459,0.0961411131122458,0.143423482580038,0.130799932019858
"acrocephala",0.277983619841077,1,0.1658462932962,0.17179079668347,0.253942723775653,0.194897967301092,0.210999349237984,0.181392110413194,0.219850734732925,0.148787124845028,0.181356985926057,0.22671831446577,0.223864182982983,0.198737456387122,0.330980257143842,0.253063980387705,0.185346322888456,0.263047256273498,0.203845133243038,0.161445853676218,0.23250154412944,0.257797282674097,0.280910559853089,0.29505794614771,0.155672225556294,0.142116555408826,0.19560197687284,0.186355864856264,0.139440495704975,0.205180436298832,0.229171630398797,0.158232368897832,0.255882155145077,0.22258887897069,0.11387880913121,0.212836598868226,0.185719783528693,0.182401230208817,0.178775291804068,0.165880287724705,0.192541353262025,0.285433700655392,0.181336901072662,0.223871508259933,0.20886329466341,0.116295352269633,0.130983742992993,0.25238647076089,0.125755170569565,0.234257372199849,0.123948844946563,0.193882894709145,0.215855051671498,0.283885285094648,0.207789293844282,0.122357076916074,0.265853495386608,0.188442874131071,0.157358234817043,0.182594287625561,0.23503219420669,0.227214428133209,0.202293004100879,0.194829859701713,0.239355709590255,0.237849021291554,0.322962416138974,0.278501536757519,0.104584196361849,0.287674217802429,0.109293841091767,0.193820874559526,0.282623974316694,0.221518618255334,0.201273039163426,0.269964532421374,0.15778785018089,0.183808912613142,0.159670721798493,0.225902892587068,0.165929982228614,0.204661487007555,0.132265679295921,0.216118819567233,0.147202975905412,0.169983537244262,0.247238299359855,0.112337778982021,0.0842692968187806,0.264259342271446,0.178922829353774,0.189236996994213,0.185097211852809,0.17333339163332,0.193695978700657,0.107169221450866,0.228110440201218,0.181545451570888
"acuminata",0.0970788443647073,0.1658462932962,1,0.109486112916515,0.164595322917842,0.166170165478705,0.1068447558816,0.241334435549597,0.168574391296306,0.0543304685487797,0.156037512880039,0.105290221294322,0.107815842932165,0.163056535077251,0.142195520211297,0.15522738756492,0.094756754779447,0.171248187124462,0.130720728215734,0.137484023454356,0.151414995313353,0.105590275323682,0.199405794337934,0.129920294514649,0.142096739599613,0.122475538927469,0.124606385358908,0.13558632988181,0.149235635237069,0.114769324706114,0.188198545217745,0.0909872314925895,0.196493613607871,0.129364256128656,0.0353539700114161,0.144060552551149,0.121093239370646,0.127632188817187,0.152926904359173,0.100882993947339,0.0940809298728099,0.142745415644458,0.172845264065212,0.180319758867522,0.155249798467406,0.118860029200923,0.0799565671412834,0.12817158960327,0.0684472001304268,0.157631202961819,0.10397794758436,0.146195088006503,0.157653677534407,0.163036122945986,0.124555919107679,0.0455185184854471,0.389918582361186,0.17967647788576,0.110292829835747,0.133365137880159,0.131443862317619,0.175228703207831,0.165691961212786,0.165772640873092,0.155025359236853,0.166290387329529,0.163449046407662,0.134684600154023,0.0626527768869967,0.210689486800006,0.0817397387397556,0.145657690236633,0.173768388787831,0.203792669883318,0.116992320716566,0.213567009034567,0.128864867115198,0.139249003497861,0.200736732462813,0.115830364258678,0.1051695981698,0.110684156059544,0.10546819181395,0.152390493807499,0.0848381042669202,0.11698337410529,0.175057976361554,0.0834707654947378,0.0744291250118635,0.14224891238564,0.116545287287007,0.186298536785447,0.0708096376457067,0.183423230214261,0.134361545313031,0.0934179306168239,0.186222887853352,0.137371394168986
"alata",0.20387421114618,0.17179079668347,0.109486112916515,1,0.192918699128669,0.113557903672721,0.222696266858735,0.116675697928497,0.149122231333695,0.148886671532821,0.132143098303597,0.214888423467951,0.164775914227782,0.199620578166754,0.273068248354982,0.174328608963301,0.172547686157115,0.149288132647608,0.153246930141239,0.149602021292506,0.188034116067483,0.235917316067049,0.207103154849314,0.20664846266345,0.11845893238201,0.165699894038203,0.143159815891729,0.137970957955062,0.143009582762622,0.190459978965221,0.14745007400578,0.175459445654429,0.194147971034049,0.172731765534716,0.130873509192976,0.115220711063397,0.107786215764758,0.0794968487435406,0.0943097114992857,0.16294018652645,0.182116956970077,0.222996360861873,0.131127707168804,0.142814673364238,0.128151372365655,0.0871013194254441,0.114095442972241,0.202005197569537,0.140239928605898,0.139841582665594,0.0790559635363656,0.147069550816813,0.174070357106844,0.164155651166062,0.156856872279534,0.154649023973023,0.151776103193876,0.156501506183496,0.111841026209127,0.1580526078521,0.189526655811418,0.20173917211567,0.162420662506738,0.132605498808425,0.199976588556207,0.175539692294462,0.160261344103912,0.18498270438892,0.123721942779354,0.18769388784913,0.117291466199512,0.138780628263111,0.139416322237149,0.149798585439201,0.194125457850374,0.171852835190488,0.153552973294608,0.212409272439381,0.124022613017533,0.18436390066182,0.12420423763066,0.202972472274764,0.100988704246429,0.145278948806988,0.157658207130685,0.16467684373996,0.160943332349354,0.123291755654118,0.0802714604844387,0.167972745937218,0.130032298600439,0.132002703581441,0.156548949787955,0.131092293398287,0.120762733057218,0.095338059823916,0.122889853127421,0.128560117896138
"alba",0.19850568883618,0.253942723775653,0.164595322917842,0.192918699128669,1,0.241071807565548,0.224668480598748,0.198278860902762,0.251624968003528,0.234087628533691,0.284360926033846,0.270096909190748,0.312943159277867,0.248473576118197,0.267406199010709,0.200268156335861,0.187373025273726,0.20954939581784,0.19184686575516,0.162689185011,0.260962438000571,0.198370490305638,0.341269770224454,0.236580931988927,0.139360320216188,0.273000796442374,0.220707517914826,0.204116632716047,0.194382988927954,0.224432800255526,0.187013489376822,0.288841351277512,0.30809541594688,0.215299333404707,0.193345177768969,0.222947480423789,0.147402787303195,0.120486971848535,0.142555939404446,0.150584847770759,0.292070048469189,0.241706956760721,0.171038981241233,0.20626850492166,0.181886877510438,0.112453169607772,0.221543166301601,0.202909483158368,0.220375993176416,0.334307373343963,0.127169516788652,0.188592528024513,0.205604751069312,0.248273866250763,0.199688705374363,0.143416624410542,0.225720720114344,0.296404788062328,0.262276993069781,0.219545092123017,0.242416285141321,0.243771912781498,0.223212506252248,0.198461100326746,0.243935893716602,0.212648867584542,0.236804495936196,0.235191491559224,0.118624857656654,0.262856128050486,0.237834192845616,0.189164853065927,0.212749342969548,0.24270345168273,0.167588214398789,0.235819285654777,0.280893847703911,0.225285437224016,0.179551727329788,0.196243292245259,0.13679916039492,0.207765172507691,0.137924333129198,0.209982032462406,0.152047192849204,0.20016476623208,0.222530517025488,0.139960290827225,0.0993216715561304,0.348774622764418,0.166952377049787,0.252772424407647,0.133228629279085,0.17300411934709,0.186884557943131,0.223844456278275,0.165080462749691,0.203426434794313
"aria",0.124606221444323,0.194897967301092,0.166170165478705,0.113557903672721,0.241071807565548,1,0.101282798360015,0.155475832592544,0.239284081120292,0.0613089988110327,0.149680168000211,0.124379143936962,0.184526123763152,0.144204749933241,0.164070741229257,0.130921879227024,0.118408602765832,0.151411395965527,0.175106601170415,0.129561825294746,0.197440530358993,0.112452387025133,0.257013712456659,0.125284472953034,0.116160393654431,0.13171857754586,0.189817479800776,0.143649323454809,0.120482126098959,0.134969708343652,0.134306913232585,0.123829233949971,0.272077232051346,0.126227411650554,0.0371761638788825,0.152150058990069,0.136597285570196,0.121818176389201,0.207013815578579,0.0917837776360826,0.103122453910093,0.173130134794636,0.178735000728449,0.203665798235334,0.124081442350218,0.115182596481101,0.0717987173596217,0.160513020770794,0.0491682449348053,0.196878466488818,0.11869724094498,0.119685434250976,0.145411378241454,0.309424747518784,0.189592457334379,0.0444003865211553,0.206895359399918,0.299681729014294,0.145343424080718,0.144324936052309,0.13837763181954,0.151263988191501,0.26395998888015,0.145154070303494,0.210409215929838,0.129108568795411,0.311961164595708,0.131170659279962,0.0672962530351576,0.239336138628671,0.0892609433561515,0.145067480762686,0.238730652623013,0.276631380244757,0.102109245916616,0.168199311852316,0.21638539393949,0.131965580408675,0.221815525585223,0.132638810208006,0.0772947755026513,0.0893340393882268,0.100883221590542,0.189949650277781,0.109647363432129,0.177606790948746,0.214421417994069,0.104194302166352,0.0983053347418443,0.142414543579275,0.108296616786818,0.135815967903177,0.0627012792834298,0.127623953791226,0.0981280268481214,0.0870368972354907,0.194600545656335,0.13499748670226
"auristellae",0.392254122872491,0.210999349237984,0.1068447558816,0.222696266858735,0.224668480598748,0.101282798360015,1,0.136106747471201,0.140254886448252,0.200602449024739,0.121902920448244,0.155535212078182,0.160116491550974,0.190597632856239,0.269436030513694,0.192301088509967,0.194848882414666,0.156212792217784,0.163897356107441,0.145542876773286,0.190466283183943,0.263504841346956,0.231890049501904,0.238361408515495,0.115528225483961,0.142883878643505,0.1503678617642,0.138386369503419,0.138038722215867,0.18578647372859,0.14757175089882,0.150970031762763,0.174533994184468,0.156427100049981,0.33785626965619,0.140424463358635,0.104518626386727,0.0934109543757669,0.086931815915405,0.218544203385889,0.305372704904412,0.209488538352337,0.129980014711979,0.141295069846782,0.152685435570009,0.10200384434851,0.112616710491396,0.161565571792721,0.342267656953339,0.142327738980878,0.0938164610587391,0.153889925758974,0.185734194633452,0.166682507592891,0.160322020270773,0.346241609673746,0.166117551277401,0.137500629748102,0.113563725318452,0.174625715123726,0.245232880204246,0.16668422036473,0.130818861837494,0.146764410211999,0.170462884884803,0.182877318178711,0.138732584304198,0.194065786820199,0.108627170950654,0.16837366408749,0.101590141656626,0.139884242219444,0.159538537458936,0.135056745180394,0.393477296982934,0.180226401068492,0.131410087974335,0.163999091125182,0.13693676821369,0.200843105762935,0.158120414550694,0.254428396741576,0.125139816341533,0.131695191303426,0.176327762314276,0.149924849018642,0.153381136942731,0.118481502759799,0.0795471010858834,0.16462751969005,0.134881257792144,0.11501532615734,0.21915060808487,0.159356633280369,0.137931896382054,0.126034170026229,0.123865962606512,0.136835376128349
"bourgonii",0.114257320006123,0.181392110413194,0.241334435549597,0.116675697928497,0.198278860902762,0.155475832592544,0.136106747471201,1,0.168589846933259,0.0629870036522331,0.140617071797288,0.09624816073669,0.124150748123264,0.190626199087741,0.153302858069271,0.155357023596066,0.126452154627004,0.200040362766286,0.144221199876349,0.137526600669839,0.177837360555171,0.100477228706832,0.189836579350305,0.161753427225087,0.118667928463388,0.129949394922659,0.142488325719933,0.149246521515956,0.1388494163715,0.14402373435199,0.17426991900584,0.119023262563304,0.19613830987833,0.137653538852723,0.0553337157479243,0.149120122545552,0.129209578733638,0.157534469410882,0.142842907190031,0.0883801907290103,0.116691723464023,0.159100708419949,0.178320400018883,0.233030107888393,0.149512555880818,0.101207494711022,0.0860645888570995,0.139112748979459,0.0662458502673539,0.180822899777456,0.097248121485573,0.149513293877266,0.217957428956377,0.198160568672645,0.148354725004167,0.0493058318943193,0.256097966810184,0.181084257152199,0.141392242633814,0.170313717313135,0.187199621307266,0.184212952949603,0.159227902075423,0.194972584297763,0.182306909685247,0.191643127881882,0.171617487364775,0.144673437474595,0.0958465549430416,0.230111884996456,0.12705069098668,0.162391708359088,0.234837412872537,0.176400718181936,0.164465440078908,0.251188314531285,0.140433794090718,0.1177266494656,0.231062313220599,0.141557886457046,0.090567019199722,0.115193335750285,0.107518574776931,0.16638065264753,0.096951483067331,0.139091402297277,0.155697112001725,0.0980988037330111,0.0793314442690043,0.158157500342524,0.137887473364162,0.168212406453895,0.0646417138216814,0.165533448545828,0.124456826833081,0.101911524904423,0.157634209680221,0.171486862915902
"brachyrhachis.aff",0.198545972752452,0.219850734732925,0.168574391296306,0.149122231333695,0.251624968003528,0.239284081120292,0.140254886448252,0.168589846933259,1,0.0823334277541214,0.236464526662227,0.192543396271591,0.22481270231689,0.199894531100907,0.36366473207801,0.187385583207425,0.188497727713022,0.197469196156452,0.271773404196947,0.169431079027125,0.198373023789108,0.132712349793436,0.296766044301611,0.173267870870305,0.137068160144646,0.120334701220953,0.200418151481473,0.197763708229091,0.151988735256093,0.232946447399529,0.195483168015717,0.252371667401027,0.377038608078115,0.161859623579484,0.0551236595782288,0.156650323596555,0.186520245070619,0.142992822927883,0.186402425149492,0.104919408235006,0.267159280103969,0.209836072941513,0.172126152581588,0.274377487177073,0.179397866629766,0.116403582687148,0.107608993917202,0.201088056612282,0.0756074916424412,0.256553065392286,0.109510063098674,0.209567518017592,0.246944567019953,0.2833055523874,0.214759928407216,0.0616361781545517,0.2299145968021,0.246642877027205,0.324412206227399,0.181290555792378,0.193061866172426,0.223774993961097,0.301141145778288,0.183897139177951,0.229379491366236,0.214603901046841,0.214218232116499,0.212974243116591,0.096350927408611,0.360472537933942,0.104913804240977,0.182489771170969,0.214511506324701,0.30615469850754,0.151009349525065,0.224582287101401,0.187089842314835,0.140750604297589,0.262125175910305,0.195661355381727,0.104288505032571,0.124821980158743,0.12725279013676,0.359146949377936,0.11803079424724,0.18293218278262,0.20682911829553,0.121803586604779,0.0810518513918799,0.207361408970106,0.171919590451517,0.140075285754387,0.0724246286039788,0.172117914908671,0.147622864789211,0.107242159280076,0.223883717278042,0.18677620641755
"brachystachys",0.250085783387921,0.148787124845028,0.0543304685487797,0.148886671532821,0.234087628533691,0.0613089988110327,0.200602449024739,0.0629870036522331,0.0823334277541214,1,0.281864520329821,0.272168823802089,0.185464903200803,0.0968561813533543,0.170579381261776,0.165747712217498,0.154724647076171,0.117804400235427,0.10240137793484,0.0647899862914879,0.1369470267702,0.423933602121924,0.151700133564603,0.279694706895581,0.0754884677350311,0.25848400595147,0.101871212573899,0.0983269495862441,0.0639704891357632,0.142562018938809,0.109049193938262,0.333429947761364,0.111583223964465,0.131098720481186,0.391773888644128,0.150253253430843,0.0958966061095635,0.048818843372392,0.0556969125340155,0.391281437580656,0.394021038137152,0.106564417371196,0.0738490931547756,0.0812166871712443,0.0716017380906086,0.0398101821245338,0.323689036868381,0.0996537631222506,0.381103925975032,0.229209880292845,0.101398216973892,0.111858839603917,0.0855318472462587,0.105498480596372,0.102818414359918,0.218704469995921,0.0947338351851214,0.106398526569578,0.225494797151559,0.115197672580766,0.176980112894095,0.102240374859388,0.114389702042735,0.0786316695974098,0.121749276708276,0.114174876092919,0.0932130394547526,0.0978510958147759,0.0660703321026214,0.0994511452103162,0.238953096487883,0.0901774314508262,0.12849127158274,0.0824443901734634,0.237620919429802,0.0975486623811264,0.0933963139916349,0.133459251973239,0.073515059426963,0.123820600153247,0.0980021091463746,0.384650938056782,0.0733219818643457,0.103087812695147,0.147510236817058,0.0725318337293421,0.0861629458976984,0.0543815225764927,0.0451177858564942,0.264252963837081,0.0846250960158527,0.230970803965019,0.23736420711301,0.0734622652156344,0.0966510144985991,0.292027645906646,0.0696445640256557,0.0957529945846109
