"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia.mediana"
"acreana",1,0.296979619495045,0.124187536596466,0.319700788034482,0.221869774871712,0.0837359838870647,0.200194358718647,0.241594729148263,0.271894919720297,0.255583221737183,0.103351585180777,0.0758667068076979,0.130745345532956,0.349141124507768,0.29845846813108,0.177935577161899,0.106632267347507,0.219791003053031,0.108956213729999,0.108323920842427,0.231046793970934,0.155316887650747,0.206461655335683,0.203239867801334,0.135269870463424,0.161792272725631,0.251077188149316,0.157222845356193,0.252020372765471,0.163702323642279,0.156197831175502,0.128478010818072,0.239278717293953,0.131414676198193,0.152287813625917,0.27729407258584,0.134407923171523,0.14674094382117,0.122620584594404,0.14568244007471,0.164896493027932,0.184338515769967,0.0741686484250003,0.31839345763801,0.285542043256798,0.134795020003799,0.16483492866444,0.190772747716998,0.253276014009639,0.155652868435754,0.077787999229999,0.251155173893197,0.252382394825563,0.189604671930866,0.149101901660523,0.38662166149983,0.151834459992453,0.134388310195628,0.150192258968853,0.160503639641353,0.176213950559583,0.184165447578699,0.147474951682519,0.180068342362908,0.357894219531502,0.239914258309675,0.164854307997757,0.368109896988508,0.27003443990638,0.228215762939833,0.127870224341813,0.270380350707338,0.125327778220359,0.219156416367461,0.279649387235221,0.225846538848026,0.113457027262157,0.176008809733704,0.175190189248382,0.300038736552945,0.250945177479511,0.228934858535327,0.258909795357629,0.350076776312887,0.152239667811927,0.145942629388258,0.165533236282373,0.154633272732105,0.328900350036161,0.193609142301374,0.155851275258209,0.13323934578439,0.0428597952041372,0.143427821891996,0.141349611070408,0.14138725608991,0.099112980829249,0.315118511942356
"acrocephala",0.296979619495045,1,0.168638290813958,0.341691712132702,0.255071415082659,0.0753359814323597,0.210082150755516,0.21768883031396,0.354757258740274,0.249550441946777,0.128990912117375,0.0674609596099432,0.12890461376624,0.424359105261966,0.338582799073454,0.24746994876909,0.120540556383859,0.356215516320833,0.134057146468199,0.133786024561498,0.134927914216376,0.138774911627198,0.282231126322451,0.168702401666635,0.133097067856492,0.157480646051939,0.277872331477763,0.24668074409764,0.211600270860595,0.190498082625066,0.164615394964041,0.123783649311355,0.276669207610787,0.179818950557318,0.136228095564379,0.332287154583794,0.193522807174121,0.114770936451119,0.143473408434912,0.200627756659133,0.173422889779017,0.254437097392889,0.0810190233807009,0.341104365922969,0.229874960952839,0.119836914792201,0.198313541207502,0.239866645853523,0.360725814326086,0.16429469288735,0.0682424952480988,0.25715437599264,0.27090873571576,0.197126241215195,0.144686288514272,0.398695219270225,0.233668199916593,0.136586866150711,0.151526596652769,0.166982307946053,0.189319443874937,0.177983971374619,0.179799347797423,0.207478469275784,0.376666877354868,0.244511220106394,0.170395714282937,0.374075978504593,0.275280921510268,0.267810657367678,0.118572076076715,0.252761967190852,0.145671957586344,0.314105664843739,0.313948986927482,0.268109541397303,0.181851632798284,0.19867954182116,0.158901422376517,0.356920895557798,0.295914026577025,0.254894184444467,0.278094743113819,0.395239795289427,0.133263540044703,0.226674994568579,0.20738870571407,0.175664814190994,0.28327700137755,0.239138897734532,0.162071442144833,0.159280768267603,0.0609265155339131,0.263587050079748,0.134977113140168,0.128450488783259,0.12265247282611,0.304635360683128
"acuminata",0.124187536596466,0.168638290813958,1,0.162102361459398,0.166777307167978,0.0870690857118067,0.129572846680016,0.138900305389141,0.144622665108877,0.123247959437297,0.101121617850225,0.0577455118836152,0.146181893399163,0.135154015163349,0.138404043587908,0.12261573318798,0.0934350381405874,0.167104653512358,0.125223735774303,0.137220968271128,0.131193856892005,0.117764390230154,0.160855511182107,0.139423049996355,0.0886492088913774,0.147708130650839,0.13640791822699,0.147396036473617,0.160513627682569,0.174423039402592,0.125757392826703,0.124751227984843,0.160120004435483,0.138431849912672,0.108438216079266,0.205998062312783,0.14769031205909,0.106209799616989,0.118451899163062,0.125562703906884,0.11714004547626,0.137669219675688,0.0726846163904488,0.137590626621813,0.14019154130871,0.0706970037444353,0.110200791876752,0.182693542482036,0.122258502216176,0.113503282467162,0.0590926385037271,0.168049073955536,0.168802379671715,0.172171164056895,0.132794103944471,0.167916261677554,0.166389395829215,0.125529703293937,0.086222910190439,0.0913890788685167,0.168035147706519,0.121107316682934,0.145643837195705,0.155020259354606,0.184207698467335,0.149266727448187,0.130696990031043,0.138892174257803,0.127665553161238,0.162530731442067,0.0806279356175285,0.129694086810571,0.116833693483331,0.181183542911014,0.101573562160293,0.114775959977493,0.117915943247813,0.171851769913554,0.110290130256473,0.168319923129896,0.188818664810369,0.139021014609366,0.118320372558091,0.136050240987983,0.100866695093565,0.158856881862106,0.133183259715027,0.154873752622912,0.132980853535696,0.127657885701396,0.184403108398241,0.122474159570697,0.0537161931189448,0.154497289429688,0.116264084264629,0.0798335773456726,0.0889855678138749,0.143301230602189
"alata",0.319700788034482,0.341691712132702,0.162102361459398,1,0.278207367163516,0.0807664826350504,0.226169166106542,0.249658753701656,0.391314430742228,0.243893625516388,0.133849438654845,0.0909601015342535,0.140101276541046,0.407083306974538,0.415181703829226,0.294063934841987,0.122501409142649,0.292197178551947,0.147430639268061,0.146241007197765,0.176744789600351,0.169187035379422,0.284188715436325,0.194563779374432,0.145679962769516,0.168102578892561,0.352381712125414,0.215201705634027,0.290002961302294,0.219683271860006,0.19411317285235,0.133684168198007,0.301860880006577,0.184166311646156,0.149390727558788,0.327016506914428,0.183810561542381,0.147887425720874,0.131080318047839,0.201877671896023,0.179654716718537,0.27792051616079,0.103617757696834,0.343406293972387,0.298360557440621,0.137834309893133,0.17871292434581,0.218850032578174,0.257561583767595,0.189377166624655,0.0784363783863532,0.295053920208763,0.325926251382765,0.177166846406087,0.170051855196904,0.359953987124411,0.22302285176207,0.143873908460638,0.15550083292195,0.164193655207486,0.220324348317055,0.229574061504391,0.209546245863088,0.238682638877322,0.35958787018746,0.270144436696408,0.193799912390212,0.338741292534629,0.260676754682762,0.321677395312055,0.131418704973113,0.237381566095465,0.15633900643984,0.27646672275288,0.247268908708612,0.223661483022486,0.156578064907516,0.18279222811988,0.220263639614341,0.347077227922407,0.30207883217567,0.314712169922352,0.256643735783332,0.352372280203051,0.163620606769678,0.179895081359044,0.19372020299238,0.194257303236732,0.29202133708215,0.231885621465406,0.171881121250675,0.159712359091441,0.0502089410067805,0.176045231117034,0.160376087215824,0.163897798609958,0.10665548579273,0.288488217497143
"alba",0.221869774871712,0.255071415082659,0.166777307167978,0.278207367163516,1,0.0764364395006776,0.191269813342947,0.19322406389813,0.243912908694041,0.290184115831801,0.201352327531225,0.180030512202826,0.237027228072431,0.241985553109781,0.232231473120008,0.166414148365016,0.0935224724338668,0.212221738643199,0.109603704152404,0.123357251297344,0.141894725111252,0.135156264429536,0.227147690249788,0.161664437049198,0.122219028690532,0.281670790735467,0.211992775045204,0.34897746892688,0.175458948805713,0.187833277443775,0.162436753911663,0.236938863601876,0.239085735952213,0.156727014054435,0.250322388969074,0.214574756538204,0.158339600592765,0.129678636810584,0.12624565819892,0.186752767712918,0.259905763423669,0.289581665487841,0.0741246499657981,0.222171448515549,0.252791409375536,0.108438205938487,0.235677436765706,0.186587581600914,0.311850037837613,0.277308589153699,0.0639128951964591,0.204036505915745,0.28140579162892,0.180338748692595,0.15948455919954,0.231429217084806,0.184427709337452,0.144455171937211,0.227879910126227,0.120976522586977,0.237800713922173,0.213482133003869,0.154054247469456,0.183211555129313,0.239853013985763,0.269556511124053,0.170349434376596,0.25510392130548,0.183098591533823,0.278975597842337,0.230600159826817,0.234136611323526,0.139664040276305,0.188270836841684,0.16086897254255,0.158122537825557,0.148926320458898,0.168373415574839,0.160821397882574,0.270369081429952,0.212470354249286,0.286266824880519,0.16465807937731,0.23861692556781,0.124321781903127,0.184466122451793,0.254077564558272,0.191197355515855,0.167286936522158,0.34143429448742,0.182246083672247,0.264917654793351,0.0515884194505492,0.186074858176408,0.133388111573291,0.221957304215146,0.103394796314077,0.235528705100736
"aria",0.0837359838870647,0.0753359814323597,0.0870690857118067,0.0807664826350504,0.0764364395006776,1,0.10239628225633,0.0799145730313539,0.0848059719757285,0.0803849730604733,0.0607692029115826,0.178559319137034,0.106978347728875,0.0731420379285482,0.075704393798596,0.0644099300194011,0.0714071029442516,0.0858848060317186,0.0972799221205574,0.0611609851008957,0.104108388803231,0.111257823580772,0.0799840794807338,0.103660814482386,0.0746278190928888,0.106607028291452,0.0888130564219079,0.0653561069499098,0.0949442947150947,0.0771832412741861,0.120443786537035,0.079059271479948,0.103581084337978,0.0806369039312477,0.101478617855506,0.0823980900053721,0.0728314338017435,0.0840595442528898,0.0906565502823303,0.104873130902844,0.0890235595094575,0.0698889337703034,0.0546508363786171,0.0797714555469511,0.102279583274201,0.112624082130733,0.0845818433779562,0.0814016225744595,0.0749321601210055,0.0528758442388075,0.10340308250875,0.109359745762393,0.0791981125228616,0.133148662919859,0.0856523392645554,0.0814467470496747,0.092238417030102,0.263790313709975,0.062803411038057,0.105227055524606,0.0912159139453264,0.115231156661256,0.0778647752621153,0.0952265109016243,0.0920311748864909,0.10084223413864,0.0771524527824029,0.086000738293243,0.0706424052358294,0.104797702159019,0.0746804164600641,0.0693149486694567,0.0609846498588093,0.0763231621386387,0.119076160254961,0.103428020120642,0.0533271245774692,0.0863872897330214,0.0780888569073408,0.0867746336715664,0.13732778552008,0.0793697994084013,0.0744103582969932,0.0656042409970551,0.0577284713031761,0.112486685578395,0.144271121246279,0.0924384337748606,0.077617091674389,0.0712625291775652,0.0960396911522812,0.0663016995601941,0.057686607171596,0.0936749009087597,0.0693553208673957,0.124098231074069,0.10577788194551,0.108798741032871
"auristellae",0.200194358718647,0.210082150755516,0.129572846680016,0.226169166106542,0.191269813342947,0.10239628225633,1,0.161057165532859,0.187401730578109,0.199690918553137,0.127043777525208,0.0855638402372904,0.155790998139347,0.186741523155285,0.199454672158436,0.155543204899258,0.119829012321778,0.213757689750252,0.15963252363554,0.104401461233671,0.165427511915464,0.172195830897816,0.224115102929617,0.187976001294803,0.171644648820375,0.132657366643402,0.143116187347452,0.145121201350711,0.150798209397483,0.166689440078327,0.208627446891961,0.125489091398815,0.266546871705061,0.13953926061939,0.151326347977323,0.177058557031549,0.129910914249076,0.149302457065575,0.177882245604664,0.167570861789893,0.188203630822643,0.162933721006974,0.0647745779292437,0.181064455870686,0.187160981019829,0.132584355565828,0.164245039875533,0.171021034539109,0.17924981176668,0.145940533188033,0.0944160133573855,0.196180362520979,0.216963628800226,0.147375967049401,0.126748817779,0.182113373893932,0.166445232232606,0.158234908769917,0.135189466730831,0.276590750803231,0.184187772118338,0.20787831577386,0.158636266780429,0.16084649084454,0.219917179380252,0.257864774821093,0.174654835400563,0.232140958821104,0.163076295991885,0.21345855315771,0.122172534025217,0.15935753805432,0.126004469208637,0.201677728904534,0.211882108364902,0.241654257427183,0.139011879346578,0.127373053538115,0.162305232771401,0.202383127646831,0.20726013547963,0.214810922188813,0.177519759119919,0.185996014611941,0.118622324916791,0.192400095514169,0.152922173056693,0.144249301069385,0.147539584226244,0.196617447981555,0.131594206917318,0.125574447049326,0.0550634279724991,0.176097968179157,0.164981866538168,0.133479283083329,0.149338287536599,0.279033088974477
"bourgonii",0.241594729148263,0.21768883031396,0.138900305389141,0.249658753701656,0.19322406389813,0.0799145730313539,0.161057165532859,1,0.258075435220974,0.17009496998925,0.101707404642789,0.0919677266429701,0.146443313740596,0.246187555273596,0.263129811494992,0.177179138105667,0.101929390432524,0.203013802775062,0.128806483309512,0.130539266166952,0.113570286994033,0.152814388280391,0.226941854593683,0.142729806803167,0.138986531358106,0.156001160246615,0.222228706573027,0.177026158119989,0.249483349033021,0.203938881887971,0.149038487029029,0.130699240439935,0.194121559794055,0.190676831649944,0.148177219201281,0.236906045849517,0.155878055085103,0.147348639111937,0.123167168783062,0.148382487211235,0.158595818633561,0.172164584620225,0.0820262326688128,0.25479621883397,0.32090434337762,0.141045460617106,0.175054129969687,0.195617610316458,0.19897090784574,0.16928978861364,0.066037080634275,0.20741381725362,0.342091345508904,0.208134524510239,0.128772653397138,0.253752439213368,0.186471183109367,0.122694779775844,0.120745930726294,0.128121087331914,0.179680314225608,0.163877048945188,0.2225532789548,0.219455341554977,0.29588032807093,0.204468460371632,0.181522274158252,0.258481109647193,0.251203109776321,0.237830696193962,0.112000607817087,0.255653983295348,0.128034886867786,0.19691104927133,0.159633552462785,0.139882728281957,0.128087429461514,0.170577946341557,0.175822901312311,0.214225262862967,0.241042352629517,0.193227545277047,0.170774067611267,0.253969949933805,0.194899062184083,0.142385170096054,0.167724940091267,0.188607009445348,0.232384697976486,0.16863435777267,0.17317471009806,0.182573481020114,0.0555844811323433,0.131894164863977,0.140777072771596,0.143882893555708,0.117955974795785,0.214474482669345
"brachyrhachis.aff",0.271894919720297,0.354757258740274,0.144622665108877,0.391314430742228,0.243912908694041,0.0848059719757285,0.187401730578109,0.258075435220974,1,0.21205888349691,0.141423199229072,0.0715932040085489,0.140477140331397,0.437855717985991,0.608434965721577,0.277811594052654,0.100990464675269,0.246299452278645,0.133824569958151,0.189656175935201,0.129154418982778,0.136269271804191,0.236809585675615,0.169991611296888,0.149344350042579,0.159062117021676,0.413788852742086,0.200578882321767,0.337688571866528,0.226673665109251,0.168445207798873,0.128266100086711,0.231308278966661,0.18595648328559,0.158044637290307,0.316452098432991,0.165589491224337,0.150991637256763,0.135185640948634,0.162261873820465,0.15524253111406,0.22302409260671,0.0882266056985131,0.315671990381559,0.269797049382892,0.147335356748924,0.149420216504569,0.216981312614611,0.290836246794753,0.172349948317232,0.0612329515127483,0.247042067219691,0.282701935518913,0.169265216763322,0.1676865442997,0.342954688362611,0.195936228768923,0.125140535018607,0.147803389869046,0.139795126608926,0.189337821215221,0.173431277553294,0.174644917398402,0.217248168602915,0.354158107959378,0.237886952277364,0.185846953046107,0.33015576856412,0.252723275272166,0.287312408905583,0.12229013409046,0.244765443074818,0.192939804527432,0.224037934647814,0.225742274124933,0.188546544532712,0.163911396630086,0.170971286031958,0.167038917189578,0.28433728975262,0.269154815717391,0.247788511134704,0.205814303120565,0.36317278768768,0.176902396012847,0.170567452310792,0.175391356747601,0.167325278118236,0.282649568474403,0.233344156702125,0.213843123053295,0.171206040731634,0.0523268329544659,0.181146589189369,0.145484927417831,0.152012966319098,0.0955921096234569,0.264195533176795
"brachystachys",0.255583221737183,0.249550441946777,0.123247959437297,0.243893625516388,0.290184115831801,0.0803849730604733,0.199690918553137,0.17009496998925,0.21205888349691,1,0.307027734692306,0.224138644410584,0.235356898805931,0.260508835459637,0.232193411120573,0.170316116845841,0.103656710467295,0.191688582477435,0.094608287871298,0.106891058158756,0.110094583058085,0.133846055922927,0.184932966339413,0.175116300636871,0.12746416746581,0.303021353361734,0.187298457074872,0.136761405278905,0.155103096177294,0.147866609049235,0.155360484634812,0.355801306281438,0.230231047100441,0.120981462201362,0.315692924238637,0.233865397676717,0.115976192804075,0.133982372720416,0.0959092963894586,0.138191900287901,0.37332360901071,0.170627733538282,0.0650136242579629,0.230055751650074,0.21738101278912,0.105260274315045,0.392903672189007,0.172941501060632,0.390045497761854,0.280167694488785,0.0553710447973962,0.21282033745599,0.219429621716031,0.155997238395713,0.128730277350783,0.268174890529992,0.140856610869227,0.137107032255167,0.376916863139317,0.167081684984199,0.154040015934092,0.182192693158714,0.11071672310157,0.153584935195691,0.278821212096648,0.204454872603666,0.13800369815472,0.273278055398099,0.1890720424933,0.1892325387339,0.292749806586748,0.180469945681316,0.101379916685738,0.189414111166739,0.233070638177799,0.24334576406227,0.109374961602966,0.148765683972913,0.141002041746275,0.26315171034354,0.223871250723073,0.252637926189304,0.22782568120243,0.258308895087462,0.127906548137007,0.135333533682389,0.154508126360094,0.157490557282544,0.236315244267806,0.309462946040805,0.147184652636906,0.297603494703843,0.0350484004491206,0.115422889898693,0.125021438682426,0.359881536162082,0.0872541563474917,0.250112539494277
