"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"acreana",1,0.226888365331263,0.173850342878108,0.259463091537752,0.205854856524065,0.179345409153212,0.241011773344311,0.242284681935898,0.262466388642368,0.171176231075961,0.204579968953541,0.118331254456417,0.147767893489485,0.237840814341236,0.215022127906132,0.178819863536346,0.135093391750872,0.226772445724783,0.205666823695796,0.156209094473045,0.256904405811633,0.204686303305784,0.22958810549992,0.218390770954224,0.156902420906099,0.165994017531585,0.172488041127757,0.183512922262049,0.210739271917859,0.199619685126712,0.190848402668611,0.120182582071418,0.310951348550062,0.219404346038274,0.178201144084393,0.192808511070351,0.171079702222821,0.209919181716351,0.159498314744816,0.243655552287618,0.188539258438654,0.286577637266971,0.0773335458951257,0.27526364896955,0.125514048938635,0.195726554377714,0.136723507276146,0.29084015654083,0.208825125091845,0.178104650268407,0.186426683331938,0.196749908253089,0.171113521953106,0.20541168973783,0.115283274504529,0.222014382721536,0.190784580001385,0.185260856933321,0.196744559365329,0.214930294880311,0.298792034812424,0.234228158969343,0.250484466438015,0.212009229686412,0.194650911510273,0.273969105666151,0.213967419025386,0.229072096192168,0.239631096713783,0.230327656707958,0.217460435758942,0.181375174209753,0.201142129184866,0.181047752630356,0.192614389019746,0.253705390872112,0.144447316300966,0.132532051498256,0.174092328762028,0.219374845090296,0.186946202513097,0.227162082810463,0.208319808822603,0.240597363329692,0.14928699451355,0.194803218453876,0.234983475999957,0.211864695622049,0.173031125402195,0.221570152577883,0.155430171758376,0.268523433630147,0.110470213707759,0.291904928946218,0.175197605473246,0.154932468518703,0.194952005702409,0.217277384438257
"acrocephala",0.226888365331263,1,0.178151753847626,0.243595707195845,0.159136052383048,0.191633731262791,0.221867332294858,0.237958793078574,0.202053874356712,0.197804910211329,0.194983715559956,0.0905596229811919,0.143071057512752,0.15423395180663,0.223962368335496,0.16493514407259,0.129478326781472,0.22449929254105,0.217347095033327,0.166218108512212,0.231546036661885,0.218388172701933,0.189563346274738,0.307081516627724,0.173354786442749,0.164360509231467,0.191024040409542,0.183949434034914,0.230178013840852,0.191929864767455,0.205968368605211,0.123690499246586,0.220656249977561,0.188299221542053,0.240878526321906,0.155388605482634,0.176248791963625,0.172346455884559,0.164239591132124,0.224539961712783,0.16268541298292,0.263627491778506,0.0579866535751088,0.233261439691783,0.0970941839848172,0.213450554711046,0.128339454131504,0.233748758113795,0.194623337186369,0.156296129169263,0.229115644260985,0.175239595957285,0.221369671758572,0.234695922800951,0.127461370408256,0.198559694885671,0.211388290214056,0.234627367828508,0.2241132715826,0.136017200435724,0.164719856664297,0.23693001725973,0.22586493256016,0.262751927838293,0.168345446910812,0.212481407356106,0.16453507219913,0.263811196090078,0.207488587595696,0.231004319452182,0.138192830799902,0.196478697746324,0.20954041841955,0.24320961689149,0.183321153287724,0.239134775202218,0.169377481902978,0.151994105722765,0.204069408912213,0.196036469258151,0.246270923851686,0.225191429648536,0.214523335033018,0.194436021107361,0.17200854091585,0.210021064254997,0.19979554918506,0.178646431801438,0.17352998420364,0.137272431899572,0.145735581212729,0.137670886344833,0.115997087629304,0.24111951014294,0.176422502149959,0.174325871431308,0.163243111823182,0.164590891934706
"acuminata",0.173850342878108,0.178151753847626,1,0.177968514919827,0.126274674674994,0.109532218341137,0.204743501931317,0.158995725612315,0.231747359193661,0.202277100952633,0.121539804203241,0.0732272920703313,0.0949758893992337,0.126442904122724,0.112899054457502,0.107280652484083,0.0922321296644909,0.167841570985445,0.166514360706497,0.123983054633743,0.223577482485971,0.127358031539646,0.145037454802443,0.230479970289235,0.129134309285034,0.118763194146819,0.167769856254231,0.13242478428964,0.169388894049901,0.159655578899814,0.139891231373776,0.0873244899452518,0.186444697627862,0.12677991310927,0.135507507761059,0.143312000097664,0.126147363260766,0.145960364562535,0.126125998223542,0.151002088646285,0.132986398959454,0.163434435553004,0.0457163252786836,0.247283941793847,0.0883345553057765,0.172378403200315,0.112627128105677,0.15127610741139,0.228140967926523,0.320939564601944,0.216453325239248,0.133500128050576,0.125660782915142,0.326261325509999,0.0749184892922601,0.137508255580874,0.142812278340021,0.177083857698954,0.162555376408492,0.104009602611417,0.158333835096252,0.239131570564852,0.211631737571072,0.105459493313885,0.107594512004069,0.162246039470381,0.111943852013946,0.184172042420329,0.159384886702291,0.125100221101151,0.20994519510144,0.199523548595752,0.155020223063842,0.127996817476561,0.141051663354782,0.151438344539163,0.0993639694262645,0.297453277345493,0.146509625076695,0.14057486414364,0.196420605170767,0.153755563983464,0.130813213074185,0.143265667636626,0.133480033136346,0.154184103270388,0.138485721329171,0.153709643725907,0.215759013567434,0.225319135131327,0.13588657909051,0.13299621627757,0.0700590650255996,0.144689820012888,0.157133391968959,0.182454246510442,0.196043722389,0.148817625727609
"alata",0.259463091537752,0.243595707195845,0.177968514919827,1,0.187460597280385,0.187456786958542,0.224069325301464,0.247929274537013,0.266161555974383,0.26828039839191,0.247448928589223,0.119873541357177,0.159877434997859,0.171107588374774,0.257197715288752,0.184631004044494,0.117366951139293,0.30731896781926,0.319788285345861,0.165001697699976,0.325070454193572,0.278730231201971,0.215772777323188,0.272629851762768,0.167337982827391,0.153049537017022,0.156219737679623,0.195205536804087,0.325343757067783,0.291193689785028,0.216172213420803,0.129641631724797,0.223044773325764,0.210915335197918,0.150298126228376,0.174952721980404,0.181848890350824,0.168814673446753,0.148762029964344,0.270468022647999,0.178506941964526,0.308804407483002,0.0555016265527474,0.327118150884479,0.0924109415359574,0.228987256032021,0.138312537007519,0.275587802788176,0.245596887792979,0.250428267774446,0.213869927187879,0.149036797875924,0.184556563950819,0.240537081802371,0.136380615719096,0.214886987586771,0.298555683430196,0.308226575745892,0.313178548004403,0.14746017218513,0.22020625359028,0.271081188390952,0.29690805563842,0.257779378629643,0.178944913274602,0.244458789259479,0.192938296834226,0.340172540202232,0.28940424130604,0.247506072191191,0.173076662986528,0.236478366506591,0.207056443718147,0.175796375784867,0.22494979790529,0.259993621636826,0.149844631830686,0.184247547345583,0.19123934086517,0.180683395076696,0.298170475698747,0.335326667441534,0.284411419259716,0.256929857261932,0.154589194275021,0.211089669197669,0.235522369485018,0.208457379183435,0.253788382663101,0.183794721038519,0.142805365649417,0.162261372051757,0.145118006220122,0.305768093199542,0.197827512031505,0.268479074447681,0.175428644218365,0.199416553412887
"alba",0.205854856524065,0.159136052383048,0.126274674674994,0.187460597280385,1,0.188076617349395,0.182694801082834,0.154797110767841,0.188432022775952,0.245332409274974,0.270711442171715,0.198443664842318,0.207163385262448,0.167646166354805,0.158369919474525,0.129638260996987,0.0968097205071899,0.178792902204512,0.14502309661927,0.107450311078608,0.187393405701981,0.155640615157882,0.162096824694139,0.157767343192833,0.120430605027812,0.243495062400994,0.104695536017201,0.167288314725877,0.159088635739368,0.153548731473124,0.155706923220885,0.215270020494004,0.338883310323971,0.134782662295514,0.219379864006815,0.156116271682622,0.210009922962123,0.126273797246789,0.101633221854166,0.151902440729996,0.265776579432992,0.175340297507367,0.252915745681646,0.193149195335973,0.293399189492523,0.138695853268896,0.239184774877926,0.172907663092475,0.256799595707739,0.238212933330096,0.143519982597879,0.113666721786629,0.126981172173259,0.144170775509501,0.112792137125999,0.167998681009688,0.160493389290606,0.167103739334235,0.259841740344392,0.134841943019968,0.208445593797953,0.163429841033302,0.173912397031418,0.152094984365142,0.137198693026582,0.206121319554099,0.164392647906348,0.168547120203809,0.193731382097686,0.169607947924535,0.266018941838405,0.13406964232707,0.14718456850459,0.125191073544775,0.142420349709459,0.185035914656561,0.105496052284207,0.104248909716133,0.13329231971314,0.115502680796569,0.154434361199575,0.186415271239535,0.148197457600563,0.137738536158557,0.110154053671717,0.16010702603385,0.162228811290955,0.157954090143341,0.140484224981149,0.266429857472021,0.103226346650788,0.259031019167302,0.107258039657023,0.173036045764461,0.14618162671518,0.250490738978114,0.137159213109444,0.185153000666344
"aria",0.179345409153212,0.191633731262791,0.109532218341137,0.187456786958542,0.188076617349395,1,0.165135896437443,0.173700157944709,0.182523052560534,0.137727933380844,0.167933700526004,0.0842489741823749,0.165931320851097,0.117706981548608,0.190561471325192,0.176221888151169,0.133457769820654,0.173403474204099,0.159121750737163,0.139411127220723,0.190208767387485,0.193950240613211,0.145445533102687,0.195724039220582,0.168596748244171,0.140200119389033,0.157258324846507,0.189952443742126,0.173810677588431,0.199632338392865,0.169316560255757,0.127259300876542,0.152018961864802,0.16096878723121,0.135373898974192,0.110901423853426,0.192469059820278,0.167522616312821,0.123960261128381,0.173228714483246,0.14219580551318,0.167432687764417,0.0512161468192223,0.226188546431243,0.075947023513499,0.140541663669708,0.0942356144492147,0.193287720101489,0.15051348212522,0.119961756444909,0.159240210176542,0.144607820028121,0.146096848453346,0.189506178194179,0.130920759824708,0.152405708284166,0.189666795602222,0.214385897736229,0.176538997163115,0.128910095124123,0.134861608833157,0.18224382577284,0.15827244405127,0.152342697175145,0.170205500627003,0.149016597450702,0.165453945918849,0.202124017240006,0.185313284722553,0.183878079758219,0.10473077054436,0.157318287123541,0.176717942927867,0.179931643706107,0.209528175149806,0.188135257535425,0.139348898474418,0.164217963854315,0.196410291584678,0.174395628941736,0.172912292441063,0.171969862204525,0.219453743866913,0.18410232578292,0.135410913810507,0.199463655405937,0.15797204852583,0.181184850967255,0.143580717084972,0.126862766330872,0.110517355505005,0.112181148678151,0.139338134311013,0.210715862373393,0.154122326658078,0.128472990046339,0.100859910268025,0.138493442437433
"auristellae",0.241011773344311,0.221867332294858,0.204743501931317,0.224069325301464,0.182694801082834,0.165135896437443,1,0.218202110040926,0.244120792919306,0.167510267851563,0.158301244877106,0.102359413144574,0.125117256993816,0.212420467683387,0.193969536619035,0.141489611846917,0.12804758113432,0.198874786531569,0.174301241208099,0.131804713482742,0.241065981455916,0.192084217596281,0.246248062981599,0.246432787760606,0.151790914884899,0.168630389296869,0.185159923812794,0.1566104495693,0.184391224799692,0.180297901392304,0.191427445821201,0.122329836610213,0.258225657481089,0.165061709108018,0.164875601948838,0.203317240232033,0.20712283278443,0.157400260110063,0.155455498404655,0.171364140377044,0.199941266712298,0.197963072161955,0.0707665722622318,0.269495984475692,0.109420125980608,0.152187141631616,0.13736768674383,0.211793458023238,0.243297831012973,0.189931018354775,0.157806730285242,0.195793711758513,0.195236665417004,0.201445349513716,0.12131016818394,0.218222617399473,0.174981512301316,0.160015976808118,0.209641676204542,0.253774891373327,0.254043541015692,0.280345146795976,0.20130686891254,0.202622930915538,0.222265130110011,0.29019878523993,0.19406373510143,0.21722357833695,0.229406452612122,0.249509713898285,0.225801584063168,0.237537595810742,0.188494260744656,0.196494412915114,0.173812589692276,0.244076920309856,0.175929956206307,0.152600146384643,0.177132537989337,0.174694094912043,0.168689408595354,0.180008004323582,0.17258406579149,0.176061522935204,0.133581619965743,0.166811684083746,0.230886551168867,0.187635227825808,0.17164608314602,0.182696057212749,0.149936771197934,0.16529634931325,0.107509200305812,0.195406787641653,0.171316056028211,0.15510874491055,0.257942590963558,0.279863807638594
"bourgonii",0.242284681935898,0.237958793078574,0.158995725612315,0.247929274537013,0.154797110767841,0.173700157944709,0.218202110040926,1,0.206098595222021,0.202124646683305,0.206331966554677,0.11492003915404,0.147681807562678,0.166134603209794,0.243400375108328,0.168449035059809,0.158441998616172,0.354382418100637,0.207749979846299,0.160060100294425,0.281203690672358,0.267358161204103,0.237473336776176,0.20605668979875,0.161991619865244,0.170783906991332,0.199347041495681,0.188064592557225,0.255311992931944,0.202066294049905,0.21349602932657,0.111174842348379,0.226823116860426,0.321616678332568,0.154668100182623,0.200402501218538,0.155056466886244,0.171042981448019,0.171755461207984,0.250797531037531,0.1990369920119,0.263071046787339,0.0657522589727273,0.279292332235433,0.117122099902494,0.29079807544915,0.1136791950111,0.318218022314158,0.272904064323095,0.176171695495679,0.198526913569897,0.218732299737831,0.228092228472066,0.208311502439111,0.115387653656977,0.200329382992496,0.196775774214423,0.251807190593621,0.250863631549778,0.193951121785724,0.209394478328072,0.235600353660378,0.264516368028413,0.202778644379337,0.230899464509141,0.249395256854206,0.222600022823142,0.282236977701121,0.255394896657965,0.236374356195084,0.190562074903401,0.210790272306536,0.199907313570136,0.193521580160809,0.189989101747933,0.241761131732746,0.165679164317153,0.132498560709374,0.204623580048966,0.174607470204526,0.254016506868071,0.241175244559414,0.292506906673851,0.213100445326317,0.142168063562562,0.195362688996329,0.242394264666594,0.278883819163257,0.162603866268012,0.166786203360546,0.204359630742452,0.189747292125135,0.119443063263923,0.260174453439747,0.162813057755325,0.186645576884903,0.208791253236062,0.183495847583433
"brachyrhachis.aff",0.262466388642368,0.202053874356712,0.231747359193661,0.266161555974383,0.188432022775952,0.182523052560534,0.244120792919306,0.206098595222021,1,0.212105186573018,0.205216698580916,0.142367406299288,0.133529503590101,0.164198211819446,0.231610401087178,0.167729979842549,0.104823201163368,0.292394242955398,0.168507960141569,0.153911313657883,0.280938011716366,0.237945614082476,0.195207934439145,0.337052108445388,0.168980481159147,0.14247317159136,0.139028049554003,0.15521111355243,0.258566107801447,0.206386905262924,0.24143043614311,0.106258221493652,0.219809818144428,0.226456243048957,0.222546328486138,0.202186809269328,0.171923433262973,0.221008577772612,0.144135418464635,0.233298200759749,0.155036600017316,0.26563114462248,0.0601172412947432,0.233613688718937,0.112831331609405,0.215728651010263,0.146881237720884,0.251918566815056,0.199632469126459,0.16182628359538,0.179407659811697,0.156590840115669,0.155025207864551,0.193397618681388,0.120331844552016,0.244267208154016,0.222284623818953,0.22610008337851,0.238444425271727,0.14561148970294,0.194731388915189,0.227878874287036,0.234331699063714,0.20169534077954,0.17748228298146,0.253243306756185,0.193947206714521,0.231169066314605,0.206675693921912,0.240355638568595,0.160363846426569,0.178390254246852,0.253406728817257,0.154281741581847,0.212473300947396,0.239802573833399,0.130924352084794,0.139814028303251,0.193214945359931,0.149015857061605,0.23018249484258,0.308261734144744,0.236186206083458,0.236238099702605,0.152336466360591,0.160101043349844,0.208204720659628,0.187397639799573,0.196064846954989,0.272400967932766,0.145643028891291,0.172179050140422,0.128552241227212,0.268861960512979,0.185150247837978,0.192989147429276,0.168244929739964,0.2212143292431
"brachystachys",0.171176231075961,0.197804910211329,0.202277100952633,0.26828039839191,0.245332409274974,0.137727933380844,0.167510267851563,0.202124646683305,0.212105186573018,1,0.43456776609485,0.219997269139969,0.219887941439907,0.10850186318525,0.194596014992549,0.123416729462203,0.0752778930987629,0.231038126038353,0.338333635735959,0.113811930404833,0.33321737580706,0.220044216824292,0.160018182890971,0.231050288264965,0.107368964416075,0.269941799625983,0.111449689191374,0.140596334408139,0.347074206780214,0.239618728814194,0.151700642358848,0.337964688475326,0.185839306275067,0.209012970134407,0.312719759637718,0.13286417737867,0.147630100696227,0.145955195771453,0.111644075115309,0.264994083346794,0.334794708972795,0.231148550109948,0.03697181275343,0.317938797279125,0.0625137264107496,0.22004603590004,0.369846257952181,0.299241243641747,0.395971910522619,0.365898546294399,0.216322826827893,0.103092673008422,0.132326384361065,0.244550191055664,0.0875767503649055,0.174921040658181,0.265735345142544,0.433813537204745,0.449559010654919,0.0988865877976336,0.191758100232993,0.235243783178054,0.220167299492332,0.14161945166685,0.147111431874299,0.185515668692664,0.194083113762405,0.41401944568644,0.291330958788853,0.192263622343766,0.356180632323731,0.187221246693347,0.152939330269382,0.128215581417534,0.176836139146159,0.173511549246935,0.106957882089463,0.193553250810365,0.168678400020436,0.12383437779481,0.499417902874306,0.326032435110682,0.242122964984494,0.179376295276782,0.133968136392583,0.145364684498455,0.174808667293321,0.181164646682039,0.352438456404129,0.248302029290355,0.118722132086379,0.293591402344136,0.116343024752156,0.230099124993094,0.155792510090003,0.760194906184783,0.163186353345118,0.146159211849911
