"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia.mediana"
"acreana",1,0.302115016151313,0.184359430108785,0.332006820974969,0.219708425023357,0.161077482680178,0.292481334808353,0.333824536692395,0.206430767921221,0.185242942197989,0.153897495498884,0.255634552907984,0.180303749446841,0.223742341033642,0.239265077445637,0.184682395644156,0.221614078128221,0.305872216552903,0.141187258216501,0.196862753424923,0.192037082584083,0.246224790176681,0.275310506915733,0.285681139243581,0.154460994427695,0.177769520901582,0.206600849175447,0.200379649836314,0.169209209394264,0.177453433071555,0.222611963835805,0.192133941233628,0.338771638048642,0.188412890213411,0.226786865176236,0.0950194498122528,0.192931348552772,0.116629896634039,0.263454218776198,0.178242215985674,0.148418372463852,0.217844257844071,0.114012310114186,0.235917130529805,0.155131511403308,0.202175572911897,0.110924216796894,0.180145746841721,0.21208174389405,0.161192479980063,0.126887844976194,0.146684574547592,0.156761858502453,0.215382018318212,0.198604058558666,0.239422348051339,0.171742232823961,0.176807796357026,0.144801595326353,0.222048730506489,0.288827755746808,0.256383300011057,0.330156843486798,0.258134436441895,0.183272217984564,0.252463347202747,0.144199320563554,0.266877647518589,0.195923142076621,0.298180885601384,0.176568637819273,0.137260015552496,0.132239909300671,0.254444531316906,0.168011356012697,0.272830562632456,0.225925105256102,0.123440656188227,0.169811365588531,0.319547391799165,0.121183782323509,0.170232282217141,0.0918203664447299,0.29745020120644,0.0604741891393506,0.202296436429334,0.237075046256949,0.220144422316116,0.16053948023261,0.207774378436679,0.263969578669081,0.15161668814175,0.145742776218375,0.21788287645614,0.234563072639208,0.120685644378735,0.255667067214753,0.244857839871107
"acrocephala",0.302115016151313,1,0.144563405962457,0.246822834817421,0.164013121132883,0.154642993434213,0.229166810188116,0.195386298520401,0.196012742386832,0.129440465035431,0.144850162808272,0.199342050371761,0.187944578367729,0.223195173565619,0.191999402523313,0.228008784349658,0.156662795176454,0.403234469604874,0.143619042156469,0.174154272055394,0.175014574648312,0.183573744310023,0.227671989025828,0.205245463669708,0.176768823924179,0.131700713387339,0.118268168548032,0.191888686760244,0.163260955674139,0.164160695610001,0.188288854866857,0.174670797102955,0.289318401763179,0.151581617643694,0.174353939243658,0.101575257282886,0.157896365589674,0.0909152508323037,0.155403507280048,0.15429074050601,0.146535181724188,0.145588708001744,0.123941669498195,0.241615696759116,0.16711971934774,0.162825414001494,0.0976457746729625,0.172191409027285,0.162830249487634,0.136830932490953,0.107972960194819,0.145693586263756,0.176947864481759,0.214539323783174,0.15701595519432,0.199061610512192,0.206762463003365,0.17616735839965,0.135667165652477,0.142615029685815,0.238636564975993,0.234811015459947,0.230076339395987,0.175848715218216,0.189882811603466,0.203062340593561,0.154195969498148,0.199075993905381,0.171491903172527,0.241678736861456,0.193014469532111,0.129457933780344,0.145695709136208,0.17336691766297,0.149848927464361,0.236065364891046,0.165399995191689,0.119714540042777,0.1411338911532,0.202315133607952,0.133459786487926,0.153568751399385,0.101325742688501,0.156150433532396,0.0693665670771179,0.148658743504326,0.209742497981902,0.144342025676727,0.13762784427606,0.241545540703293,0.244343396692254,0.138937325182328,0.13997117864954,0.196904795389125,0.162114159775878,0.116408485281008,0.178436927920811,0.211649409513401
"acuminata",0.184359430108785,0.144563405962457,1,0.185226903515836,0.120145309685897,0.168862266989338,0.215829850349911,0.15316257217362,0.197750474643326,0.146608358070793,0.101276830797335,0.177841080031934,0.138427775043009,0.21489102700831,0.166038473755043,0.195259082892053,0.134719466710267,0.151480253268089,0.164959415752771,0.14660433588988,0.287497918592339,0.211670057312254,0.203616650302434,0.206360313365258,0.251295979507769,0.108212485864864,0.164287056527952,0.169318374663798,0.353664298789986,0.164451487949305,0.432589334087409,0.152596517290609,0.177438801551068,0.279815755872316,0.166200268648076,0.154165013311921,0.167141294696333,0.0985911522424624,0.116979272604313,0.244384899925248,0.104944799240549,0.0978577756337782,0.13219322765868,0.202392288030864,0.173202454050363,0.176714318525748,0.0791575334088411,0.153209889422104,0.15987676872506,0.120648902701842,0.123703292337946,0.148998714569053,0.150553710047067,0.170077752625849,0.172406855361417,0.201700359465805,0.270728371878533,0.161809679231586,0.140806044289468,0.141251378495307,0.252012703782321,0.214219476901151,0.184429238223434,0.197527194367945,0.117306762918374,0.254259029604094,0.0968556608935498,0.152488396718232,0.382657498107718,0.226879945625468,0.116732495709533,0.24252588334193,0.184736613470211,0.159894723854334,0.131543926038432,0.295578181573917,0.177886208189008,0.196312257663629,0.230473278675193,0.128560907148131,0.166863319218972,0.147857411216288,0.0653117128463589,0.128374235994161,0.0850703278152369,0.2485728948442,0.178840660895659,0.102249792699433,0.125934725091875,0.17994004848652,0.103930343412655,0.154575109892815,0.454131277800631,0.166091339591343,0.211847999465408,0.0833361298775753,0.186285352597462,0.164811981862817
"alata",0.332006820974969,0.246822834817421,0.185226903515836,1,0.228338761091278,0.160106871748195,0.309551142966851,0.408182619367217,0.201425578388127,0.148498513987188,0.157421898566995,0.231762076016195,0.147251197663395,0.227552801231067,0.207508296051823,0.218981630361788,0.192762240377271,0.223513211345208,0.122749734822924,0.164217507897253,0.170026050670904,0.192083108515321,0.236066608033155,0.286454108628469,0.174909235582918,0.194290328133014,0.172409917239704,0.183515328636261,0.187619825230389,0.1871080705316,0.255175363318944,0.156396615661628,0.376215795091848,0.195596519307588,0.193282789462397,0.0947704872025558,0.16143619007135,0.121985793234315,0.314242174011584,0.16927398666476,0.241016518409498,0.294869944207066,0.126340455863181,0.24286694432692,0.156706760022288,0.179757890955448,0.104871575844913,0.163684173970047,0.161056249655919,0.149583698841741,0.105408114428889,0.146220690413472,0.165101101858325,0.163531405491064,0.186586697580088,0.187979946471288,0.202638563927333,0.167714636963995,0.133123483680171,0.3133519767865,0.261393277969509,0.240641025855926,0.31852458650332,0.191982463748266,0.165682415297383,0.22824556517632,0.139945111664864,0.340674291536428,0.227139032593993,0.285318893983001,0.16554228583829,0.140219110024132,0.147391685277525,0.3233192191039,0.172042233284183,0.285674852322923,0.204673444186507,0.144372891479774,0.162415537448532,0.318170458431971,0.113308418095824,0.164805811879166,0.09397798723954,0.34499405063325,0.0602591033670113,0.165472372561028,0.207367668620631,0.230292501408634,0.138466702236079,0.274336275665382,0.212909103133471,0.144700985370759,0.154502347469976,0.185894514880407,0.178835694177585,0.115185004210102,0.197949418051671,0.224556079694954
"alba",0.219708425023357,0.164013121132883,0.120145309685897,0.228338761091278,1,0.123746137581577,0.204203635850878,0.211991565962731,0.196451763394659,0.220893225973147,0.220171426032709,0.247451804032414,0.225902393115609,0.168625986975452,0.191545100376524,0.17196678944448,0.174887287552192,0.214439286387663,0.148026651105812,0.19546286103856,0.191987052366923,0.136227524654057,0.241333673131725,0.187330207900094,0.118985655824647,0.323329801067424,0.132330191143425,0.139507312650573,0.166292034331706,0.168451603267017,0.143719555044138,0.228412129422583,0.21778742810536,0.11992723122952,0.275250831718361,0.0955803212707839,0.11874487992601,0.0983973701803356,0.199389365892205,0.119517946953987,0.238371756021666,0.169084920008336,0.126713889389159,0.248919786938509,0.178979967120108,0.149402769298093,0.231894708217285,0.144726784006307,0.245810429411795,0.267346420357519,0.11276394416103,0.149751164257785,0.168087574504361,0.122258723846464,0.131170776786224,0.135252330147717,0.180011799745923,0.161278232076528,0.208252726523561,0.157794740854035,0.197365478422148,0.185326153981333,0.158114003677794,0.1425138793011,0.196935445244324,0.154071393038508,0.159002922262194,0.194562173115117,0.157895350510315,0.281881871219989,0.254590356167797,0.126014577952859,0.11235214683295,0.146883111294488,0.153995322495056,0.217347126623784,0.125361668702865,0.115405790684384,0.14675074306925,0.218513231245532,0.122197138161473,0.191599349661019,0.116384745280708,0.151149267923784,0.06191336065236,0.125300956556612,0.181517369042753,0.182944683351401,0.133608081208911,0.309119213469005,0.188577083470272,0.206170857235948,0.133718059016215,0.153874849432658,0.15669705332676,0.255130039903141,0.139051242565008,0.275330163352469
"aria",0.161077482680178,0.154642993434213,0.168862266989338,0.160106871748195,0.123746137581577,1,0.222612918954179,0.152362020845162,0.20558114738378,0.139072323213686,0.13346234774169,0.163297449024598,0.20494883727071,0.198069708891855,0.173230286679474,0.158222052871643,0.1333520153389,0.146740466856992,0.106823675233115,0.125951176056264,0.160412070652793,0.205630394989085,0.188726446556814,0.199100740509244,0.12895552197051,0.100372054792422,0.0987080723911299,0.214485571008581,0.158750214223157,0.155602506484004,0.215272936138557,0.142136908360547,0.186455380665532,0.235646512267343,0.183808731152251,0.0975814823601639,0.221626739274354,0.0956352487377106,0.139343874643052,0.214879301022243,0.0871359633272319,0.137944797602137,0.14709253426991,0.131532444999198,0.172006849041439,0.201798410540965,0.0782721173400453,0.132146000120311,0.131687755607654,0.141578488276768,0.199399158687411,0.144618670689298,0.164843397489569,0.190028349192487,0.14122985252855,0.279705806957387,0.197872761400643,0.15644686933858,0.149974751771002,0.136543196221239,0.203544587230119,0.207450748787741,0.175058643080384,0.192798764740371,0.124235150464055,0.254558217329487,0.123038087073814,0.163681835836894,0.165045129927246,0.19047380464926,0.112960109697118,0.161651416422603,0.172719004726361,0.146465141458687,0.170460551147494,0.219332576169178,0.149618290780837,0.14933707798299,0.160008261002915,0.137959381291617,0.174219289289337,0.158749464813133,0.0834405559184572,0.114321065130348,0.0900104657097651,0.198606054584779,0.198191396287433,0.130148581115511,0.143048883394205,0.139569363585241,0.101570583562194,0.128299660764447,0.124704898363375,0.166145057985614,0.156755985976552,0.0872081186875955,0.14990060265238,0.191315613992407
"auristellae",0.292481334808353,0.229166810188116,0.215829850349911,0.309551142966851,0.204203635850878,0.222612918954179,1,0.304076054288949,0.241127558908229,0.195936555610952,0.14990203368344,0.266108602443164,0.191832928621114,0.273858697562947,0.242659395222917,0.226979783337469,0.199864046192983,0.215376633011092,0.194156742858506,0.206467736128592,0.262408323114479,0.289387827241662,0.34724257746557,0.331997112999559,0.1616735380139,0.169623541670641,0.14009121723923,0.234799749352519,0.220671649305051,0.186764937511775,0.296035489070004,0.208840372218959,0.283471366948127,0.246664333675987,0.252451509607498,0.201415375578208,0.216593728315489,0.121121207819938,0.221891151586772,0.228769240252786,0.12912223581753,0.183054319204543,0.160557214108976,0.220413570111768,0.223824088763383,0.243787958061829,0.124734358203808,0.226268015066418,0.2041594190235,0.15980780366657,0.140539246466267,0.183083701267446,0.211954960437346,0.222062392875808,0.228851206760752,0.307049321407589,0.246131829433393,0.177420855780806,0.17320964115374,0.187031348127404,0.313032711779232,0.342217626677579,0.309581637960087,0.28953262625041,0.181592631721734,0.319486018540084,0.180338863011008,0.240902469224048,0.246427184814468,0.299433248567217,0.179424371140069,0.194205998040017,0.227556187647158,0.26111569036882,0.179071810845553,0.365763217477668,0.236724622987021,0.153971381586194,0.200359409857254,0.259998170381282,0.217496281564823,0.222427062255419,0.0954937196007811,0.227794080969851,0.0829525485350302,0.260454651043618,0.256331427812677,0.209887045325553,0.163986337751223,0.216904311026482,0.178718138627799,0.184470738434633,0.183657428194581,0.286013024903052,0.282209242376138,0.138600615006806,0.242797491722539,0.254301342103532
"bourgonii",0.333824536692395,0.195386298520401,0.15316257217362,0.408182619367217,0.211991565962731,0.152362020845162,0.304076054288949,1,0.173108220006185,0.166615016009445,0.113684190346961,0.247307778032765,0.146207127778431,0.187802071572555,0.193265623833091,0.145768622220459,0.16847552482088,0.173363190990346,0.126770135689137,0.166928305347442,0.168916163191764,0.217780888535587,0.246132965879181,0.247996559709192,0.113471301794639,0.185432192121467,0.165365287887019,0.15812284457453,0.154908663506231,0.142947346123502,0.194156030778037,0.168039866091124,0.336675806893349,0.184486783620028,0.1800695429667,0.0908865125677847,0.149850632910639,0.101042326744425,0.305736229249804,0.137179963535688,0.129503571268699,0.413177629380607,0.107669248824143,0.175219910608102,0.147993461799896,0.17287221288216,0.106624164334862,0.14088217289625,0.163540559624557,0.124983795018239,0.0863197059368353,0.139795402249676,0.130369281433827,0.157767882872426,0.192245406758664,0.201377665654198,0.151376951089604,0.147844578245724,0.115243369644601,0.562549832619256,0.233796675729127,0.239369847127169,0.302821969147647,0.212496259617127,0.129116304075646,0.224248468072125,0.127219097509084,0.388602535778878,0.169229461345042,0.259368744905996,0.117274545069825,0.121278920592007,0.130973064254563,0.304859904017575,0.136932231509119,0.232312400376403,0.198187745048735,0.0965220984896682,0.140933730558127,0.367168826243906,0.0930180666933298,0.13385569379289,0.0801037499695184,0.447858522170481,0.0488386182119683,0.169870115423643,0.162839325818768,0.273030734808192,0.129872935912462,0.180497799614292,0.21240963444435,0.132898951379033,0.119750245493134,0.246870394874281,0.216110266960209,0.129953070055044,0.23652602046673,0.187972364845536
"brachyrhachis.aff",0.206430767921221,0.196012742386832,0.197750474643326,0.201425578388127,0.196451763394659,0.20558114738378,0.241127558908229,0.173108220006185,1,0.144137404872135,0.127561909631364,0.189230693399293,0.181193774438517,0.247911987319598,0.436538998470729,0.33278868031963,0.161699464131895,0.187061613732421,0.174762665672307,0.176674217441672,0.205858775796691,0.239453843939504,0.24898187948922,0.252085942163337,0.18511902946144,0.135374937337501,0.14941364534943,0.243184156417673,0.211477314393736,0.271843044638166,0.236338330575238,0.148817895726587,0.234962359580707,0.325973535727572,0.183882107953825,0.132052108714528,0.20390485777997,0.11976017964237,0.142159635221361,0.242437075695478,0.110720117049781,0.130523380633195,0.127562670169182,0.18263973467024,0.237011216479989,0.22439372241573,0.114960188290069,0.183746437070854,0.214278746647101,0.175384202579568,0.142986529378093,0.191015761471904,0.200757716786895,0.230757953692891,0.177582797437392,0.217131953467091,0.21829530344131,0.213803155864435,0.177576308037812,0.127321312731354,0.286720637887477,0.266205564148106,0.195469815409614,0.226472149879689,0.182755018004691,0.313424158052716,0.166401441097744,0.194568300543812,0.230028685392845,0.22322129692449,0.165120553524446,0.2358672896434,0.235244738178803,0.16062894545083,0.236188271308069,0.297998023893817,0.212906422593152,0.248224846474482,0.288102939429553,0.223361056222068,0.169011589335734,0.241336856313235,0.0895194472670953,0.146593118254358,0.0862797291190119,0.209056156532875,0.225488117037716,0.126402030265311,0.166229018596996,0.174341196988054,0.128116427725845,0.137430286590345,0.160450147083587,0.222194577939228,0.196938635687542,0.110729583039602,0.160045080705877,0.213768568514449
"brachystachys",0.185242942197989,0.129440465035431,0.146608358070793,0.148498513987188,0.220893225973147,0.139072323213686,0.195936555610952,0.166615016009445,0.144137404872135,1,0.293489608122464,0.37684846596731,0.302447524459691,0.17803621025221,0.149031860457414,0.128764832889416,0.138425632036073,0.133517404489633,0.11626119430941,0.152690738181795,0.142535540071489,0.227320671350156,0.224817193103244,0.245572153892836,0.106813068986354,0.251011727668613,0.0929460618291909,0.197266593066494,0.128201006048152,0.146287404111454,0.176519311130802,0.417160311453633,0.17803494727974,0.183002690588657,0.38503556445275,0.0887781332008124,0.159859331357999,0.0653283952847251,0.110791095525537,0.126060505333624,0.271476176478938,0.0963577223427537,0.0864004875816472,0.117890945387285,0.109231146481542,0.136635446469267,0.326796405906666,0.118271371187629,0.302779250096499,0.256053463586959,0.0922453996165378,0.097655575771091,0.116107784183429,0.149052280006725,0.126834724011136,0.233526182568253,0.138324025589201,0.110464497882652,0.308047779390398,0.102754878115351,0.198761515006263,0.181887686187918,0.221596391170668,0.191835424808135,0.118791177048939,0.238583833742476,0.0883056471457143,0.141016863926523,0.145937902232121,0.229838397567769,0.304558592878614,0.105955052947068,0.121313712608746,0.118353425280886,0.108698186719382,0.178983774548608,0.202701184613401,0.10372548720284,0.139250961235819,0.140790063974599,0.102154827675963,0.161412508253516,0.0763444446183191,0.144898459286405,0.0645689103901909,0.216735232832493,0.142720350095417,0.0979251848501421,0.106704926562828,0.260118562694406,0.0960224068578118,0.298654589886405,0.124505392228533,0.215882616287749,0.17975834979982,0.317369803755573,0.249980673059259,0.148341408283124
