"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"acreana",1,0.250578232910141,0.161989873251576,0.240666913514542,0.231066354204933,0.188151940780612,0.25357330957214,0.212586432968239,0.196243152286097,0.10505743918247,0.116365152281916,0.215866790132504,0.210407992346426,0.162382637870808,0.25274870331144,0.311294181043942,0.155288128219684,0.207097597426904,0.158998661701275,0.1677119786012,0.220169164024482,0.168807545424002,0.237487169338807,0.235912102615628,0.14469872679964,0.201143269450939,0.146115726501893,0.174645869525632,0.227674340610081,0.314845192002076,0.256736834773399,0.171899057426273,0.248278915568303,0.181305492437167,0.158960048127457,0.158042553755885,0.187006097065306,0.168208426421971,0.118845126607083,0.141505999598625,0.252030058000805,0.275834912792563,0.16111943318787,0.214954944428876,0.14342715650532,0.228521052967131,0.157785714321472,0.189773596369892,0.0936938574039401,0.25676045741159,0.18931082070466,0.176463611231962,0.302060173977108,0.162605089750502,0.151449637415908,0.180541097293595,0.234278168282401,0.127153740684096,0.209069936282352,0.22034544386661,0.291532017570594,0.258471587487135,0.201781023097389,0.215230413073774,0.23375542994868,0.247082282392455,0.166740136088204,0.273842682186539,0.212369865797418,0.242109910385789,0.168242633458177,0.18852535353709,0.247377096428403,0.142239191285259,0.163623126927613,0.278612097518312,0.136887732337798,0.195417311884756,0.169425031200962,0.199552368170513,0.207034666225599,0.227035198353296,0.141897295952896,0.198252505811284,0.178643033130961,0.21260222097699,0.248176002878897,0.224122908136982,0.149831246952089,0.183025940888608,0.100320506280371,0.20554899412645,0.209570734022063,0.280876069624287,0.149920041668163,0.103141077548205,0.199322342154643,0.194076293310293
"acrocephala",0.250578232910141,1,0.161511703485852,0.268813161756285,0.224960945476515,0.15897796104802,0.377497065284874,0.232991045885408,0.269981197611983,0.13993492792173,0.12675775522748,0.228425245741772,0.259582551766026,0.172017461662881,0.273093041821149,0.292809309763375,0.156641465537708,0.219465582841508,0.29413377068143,0.271916679468225,0.184453284845933,0.189309607052528,0.219351018478727,0.217686815436845,0.164467047610976,0.24901312913975,0.135310925738619,0.257805526204329,0.221294661795533,0.262366948499564,0.241019952588745,0.214409337033343,0.230974130980644,0.235101542259815,0.176212112413377,0.134564860646953,0.256068238239456,0.230164792015008,0.126451327900198,0.134057612416549,0.209655388497785,0.33278930563505,0.199705520791493,0.255340934615088,0.113266654996731,0.266343271172524,0.211374318592314,0.228095954454928,0.106792090567465,0.169957637933081,0.180817439236926,0.292192751542039,0.252361063661991,0.197082380520516,0.162610953506151,0.173911363413154,0.328534072464981,0.143466386841613,0.238065797304432,0.178715171657136,0.280102501134814,0.18819620602526,0.222988912815083,0.351632582508591,0.339923975034593,0.275747666391737,0.167295930758511,0.238239370543754,0.241134330195266,0.312175680219247,0.173493470116575,0.209930373724105,0.331247551359574,0.101804825420188,0.214007903045315,0.340878013844002,0.11848643408972,0.153742088076739,0.248385926964679,0.304127235929496,0.241086370404177,0.264202287630802,0.145836026429561,0.181570753197889,0.228682139779112,0.234432307990991,0.239299408997261,0.304924496704271,0.200347294836902,0.170364946245673,0.0932822473340556,0.292059213786824,0.210604758417944,0.280676924402474,0.142903893223259,0.0553553480980327,0.235237012965838,0.24735419679044
"acuminata",0.161989873251576,0.161511703485852,1,0.177237578597238,0.144065443224043,0.100937046309645,0.151449354345001,0.133073340193513,0.123273600762683,0.116310809822749,0.0696868380121637,0.130703083713516,0.108857187164677,0.123062983757155,0.135328327182297,0.135811124562717,0.138300947193738,0.158501155430193,0.118562896887228,0.117337598082932,0.134191036652592,0.154382908141692,0.148520345589535,0.144453006507227,0.0946638523767217,0.120192297588862,0.104273582146991,0.132703561138643,0.156204835978588,0.133702768520415,0.146148680869494,0.111419756546642,0.1418618321606,0.138647040319502,0.109961094336594,0.142314854271305,0.165304368970608,0.188071354286267,0.0823779006848692,0.0915430599467337,0.124080759511089,0.166015017801141,0.108087882232515,0.129649299102874,0.111029329844549,0.152476729972964,0.102163006680179,0.105032407491214,0.100627760715598,0.106630886802408,0.131178063942496,0.122496464762002,0.167360515225264,0.131377554772677,0.0982926671687256,0.127738423929514,0.132615936402863,0.135362071184717,0.146188064350479,0.125820102954861,0.153260934460073,0.161353219308176,0.139992924969622,0.139021994382778,0.158562915515971,0.163084323610265,0.122453628286651,0.170611815763705,0.138153760843655,0.175998987154491,0.125045928784078,0.13071013132836,0.150762343343648,0.0734256090803254,0.139805848887851,0.165566890157286,0.0862223192095831,0.111733159499736,0.18217669884974,0.161008484064198,0.175599359584558,0.127829932810468,0.136920880862772,0.138637456608128,0.125526566590443,0.128093290293332,0.12846847259673,0.139904531779269,0.0779428428906217,0.124696840251456,0.115625669000144,0.129585618785419,0.143224975990923,0.162524136458018,0.157201146719011,0.0500546173826308,0.136724276708947,0.162640613137446
"alata",0.240666913514542,0.268813161756285,0.177237578597238,1,0.264917394275786,0.164325231287061,0.300078282091593,0.237598306068636,0.267882756634792,0.123352096480555,0.147902675794111,0.202053853513689,0.198051518359546,0.196146463200242,0.252814060499385,0.249231943244407,0.190903049910969,0.261899196155879,0.17348013904472,0.196992718870427,0.208090974462595,0.199006412309772,0.262619603329967,0.239919295839229,0.148913885417809,0.18839310795284,0.150479937360166,0.217973627493289,0.223748978639894,0.263859855185496,0.240987589626977,0.200925912441582,0.28877771745155,0.21865387875525,0.197397299246754,0.15451806155951,0.204871223940809,0.19160883095202,0.172686336860705,0.156975742241503,0.22472581696564,0.276997995194662,0.177049725186462,0.204293733352588,0.146774551018838,0.264221948808218,0.186599640311715,0.18771181465052,0.139799068805732,0.163471756893613,0.196871188213637,0.18709690034816,0.250295444539223,0.205884792894223,0.151508048664475,0.192279860698731,0.217006767539762,0.191313221938374,0.242503139314594,0.185999712354321,0.293861160668204,0.277731394696259,0.277351038063319,0.215593839821069,0.311924589563441,0.302545947314086,0.209889803228827,0.296784815560989,0.220766079595637,0.282371470061649,0.217636285126523,0.216844810731297,0.239337414765531,0.11709482797691,0.233256641282519,0.31695089528398,0.129843168998178,0.172063557001621,0.229438990488091,0.263107801320204,0.245556385055526,0.229866938994321,0.148735325622537,0.21632385484063,0.203598907363795,0.249031495009132,0.25122237725797,0.263603460121247,0.143760581638282,0.202173690020199,0.126008256935646,0.219383921265905,0.192615268956614,0.274064730808273,0.188527450259681,0.0615692525167823,0.192942508778672,0.25265304321891
"alba",0.231066354204933,0.224960945476515,0.144065443224043,0.264917394275786,1,0.11609988223147,0.214436654067472,0.166367330886717,0.224802410660184,0.242197208164562,0.22309756505584,0.266729501433829,0.299964593178505,0.153725922747016,0.198924670364817,0.188247601236405,0.166715746396606,0.201940802680636,0.166771860402179,0.146517200008965,0.188053660418747,0.153720207598632,0.205905104965973,0.199375581412254,0.126915796093611,0.280070386893744,0.183462569810448,0.190368774366073,0.204561576915933,0.188434185043801,0.187476903498817,0.269244341799791,0.266009799922914,0.170037853555522,0.270397806973596,0.138262939180677,0.17099554103853,0.144661817964961,0.115746455389786,0.128925643453052,0.311368414602149,0.206858039243842,0.167002515351744,0.165530244016541,0.118708322467746,0.216030414198876,0.276729571000433,0.16260402155698,0.219914069686759,0.263585321749089,0.171687523378739,0.168087407098127,0.213838996275073,0.163805720031565,0.139194395928169,0.191763210696795,0.190456727934947,0.152180639067513,0.277860098472914,0.159941873977858,0.221682449951481,0.241548492245851,0.214126991422215,0.244594777939307,0.220070900444075,0.219744556003404,0.212431556865627,0.214847798861686,0.16766621356535,0.198919203151784,0.299910104173141,0.152935725833907,0.168337159517447,0.0987589178653419,0.187170306082376,0.22132244689771,0.104276019096293,0.128221478177883,0.176075809076553,0.20104085066861,0.217609627231619,0.217664951617406,0.118035597084199,0.202710950247993,0.152403830529525,0.205549900774386,0.181018848217291,0.184919933804197,0.106312240975732,0.27733015198114,0.100646756768558,0.26080605986166,0.129640274932038,0.190156057298581,0.188706899612078,0.159842642380854,0.132344954628673,0.210668728905431
"aria",0.188151940780612,0.15897796104802,0.100937046309645,0.164325231287061,0.11609988223147,1,0.155805851220932,0.319861602680954,0.111026823420459,0.0799729610998358,0.238444521329405,0.135795665613355,0.181225441909411,0.114630388694388,0.178422860475178,0.11073470622112,0.106237829934424,0.127886905768188,0.124652148781207,0.116917902405388,0.148454936143677,0.12244883735803,0.198858461455455,0.159500320748577,0.0863516461211655,0.170888952087209,0.0712778916791497,0.132790133650846,0.11640564855599,0.1378360382723,0.125764669793757,0.133204312243484,0.161619673824793,0.156134931798486,0.145141261315636,0.105698971094462,0.127853112637568,0.10318089809326,0.0920219523439959,0.0794539668715976,0.183104351591834,0.16399753116635,0.118956064150738,0.149203646253919,0.13891422807459,0.162474104221062,0.122120853129066,0.119119994153273,0.0619129657473066,0.114622198369503,0.13308488478089,0.132456674993648,0.130812125771464,0.101932386338644,0.0964067977524198,0.165717456411868,0.129301151312222,0.090195390332866,0.145386097996316,0.114469773974827,0.176469117000342,0.143507526351889,0.226248079423693,0.144765525742909,0.138923634041634,0.163941803978726,0.128918947138169,0.195167433424443,0.308867485035279,0.151212994643768,0.134168936032354,0.113578650729213,0.134089013675039,0.0644138396926162,0.131358871452617,0.219452764681536,0.0625399753876467,0.12520052319754,0.112618580767637,0.222145866588363,0.125826237046055,0.151274135523058,0.0872114731098037,0.140213137533113,0.170047084082529,0.120902809832246,0.221647568497177,0.152119944720576,0.10387786736725,0.123348321942424,0.0770848553723602,0.126286633766417,0.143111760012956,0.22141612127738,0.1730014452109,0.0350830019613591,0.130197178116814,0.130408861082922
"auristellae",0.25357330957214,0.377497065284874,0.151449354345001,0.300078282091593,0.214436654067472,0.155805851220932,1,0.232700129818511,0.325049693858798,0.154351717245139,0.128340033929684,0.20995427704629,0.225543958691072,0.180445290209911,0.263880313563099,0.253307288391652,0.180059728590618,0.208367711129256,0.253002527396513,0.231297063227381,0.176487418564005,0.199435418875355,0.226786335376474,0.212055384849931,0.158140996932992,0.217473039242216,0.118914960373132,0.272599814396935,0.233048007930112,0.242739465444647,0.220477712298271,0.190397571284704,0.229380724782503,0.219786668813033,0.171596875764412,0.132227163234286,0.20111935008298,0.200692189392552,0.108472260275907,0.129729799074273,0.305052154428897,0.319931170114945,0.186955921223398,0.226204126096942,0.122031024915425,0.249723657874671,0.188496596636357,0.209494321031065,0.0997867827642271,0.165943974234221,0.212481942383556,0.250779184238448,0.279531150191715,0.21694067199215,0.148075516547922,0.18805589481439,0.290775779746859,0.155092949803921,0.220519410909,0.174484399452688,0.248153474707053,0.203740546037687,0.223814985113705,0.342255243974858,0.3249966918871,0.318983506478696,0.207117393815785,0.258324161760087,0.235975643109104,0.302840331574934,0.170339821882519,0.216775408644335,0.305115986277641,0.115807950720082,0.221390335508303,0.32942297999229,0.100232846019111,0.140806176359047,0.237235108716786,0.265638761358511,0.240904428777283,0.220649075982242,0.145773870853274,0.200743659998696,0.21921050640384,0.234912711806991,0.236439267396237,0.293035544888484,0.177599585699906,0.184760131967003,0.101969823245883,0.239973586055732,0.204439017238201,0.253181289124421,0.163643853017322,0.0486261986654722,0.223533161644844,0.307043769101127
"bourgonii",0.212586432968239,0.232991045885408,0.133073340193513,0.237598306068636,0.166367330886717,0.319861602680954,0.232700129818511,1,0.212876068554904,0.0987929331930606,0.246818930923057,0.212622472750526,0.201463168831811,0.158035279698505,0.212670214720251,0.234950965258419,0.149504260832868,0.160916941214616,0.16203550133679,0.210314410919802,0.170021195852917,0.172458748298749,0.215472610805403,0.176523479035773,0.119516523148509,0.219654586997669,0.145336684122681,0.169196320955934,0.22041484794779,0.218127915981707,0.24031140775862,0.19434871975085,0.173616066164226,0.17152036792669,0.149119299928778,0.115131870823701,0.214547628217933,0.184536299671713,0.0909056977835586,0.097007623393182,0.197340875590842,0.304750127676187,0.133147269375977,0.217904462465926,0.162792476980788,0.233816936828473,0.189385294430366,0.195188744544307,0.107173776750275,0.121867959937838,0.148907306767638,0.146629504833688,0.227422343596193,0.158365024737206,0.125337426132248,0.156366135471728,0.196140814681964,0.107589836060006,0.255636733821488,0.174880004355731,0.257930717918959,0.170081497726199,0.191629895408152,0.217679565271362,0.24970630457788,0.221560482694061,0.181829519185175,0.210652904845556,0.390702678927177,0.259635991969898,0.166904836779413,0.19776200946712,0.267684015525858,0.11665020781386,0.148080071047036,0.223179752042509,0.102687046965039,0.185924711839963,0.201570713253649,0.204634452721458,0.205951575001814,0.237837700902198,0.131288500463731,0.149837685871418,0.190272682816933,0.236473320906953,0.167539140231972,0.267820940305929,0.182127057953701,0.149699397744536,0.135072366925311,0.270589792057808,0.210210905290365,0.216918571508975,0.121160793815572,0.0426379424629327,0.208874363715399,0.220404632406392
"brachyrhachis.aff",0.196243152286097,0.269981197611983,0.123273600762683,0.267882756634792,0.224802410660184,0.111026823420459,0.325049693858798,0.212876068554904,1,0.115498792402707,0.130395097194248,0.180151344518301,0.342971191502649,0.151881389793335,0.220151713338507,0.352674893518061,0.189829989546788,0.169131510254791,0.165101477552217,0.333346150098641,0.186218561491118,0.146387548040502,0.194775546628204,0.177723233402249,0.113337096884342,0.287424708348305,0.12875603360336,0.175511357961508,0.203315068125778,0.22507690502417,0.195458314076441,0.160896992235884,0.224436609747926,0.193907394454286,0.142940821969046,0.148119128168812,0.211350363159509,0.284596127850426,0.0792887578375274,0.128149984113747,0.194830191910903,0.250574546894505,0.136313184275676,0.19695820930207,0.0951756517178513,0.20386898491196,0.26250517414154,0.161373572016337,0.090807586159427,0.155118737350082,0.202572511822181,0.158236303929728,0.206483014202068,0.170800983003844,0.145351609096865,0.203433156855184,0.193903466158444,0.136474074313218,0.2140762671515,0.160376861960589,0.249403237859188,0.212761276548528,0.241987851739192,0.370970442190298,0.270586057279234,0.216443003085649,0.221765368389171,0.202985951010024,0.225656098751166,0.329686178158699,0.151124936094842,0.220371689968366,0.277056253294433,0.100296392980366,0.166271604051903,0.241140327803158,0.0947461472665895,0.1131977025042,0.203410824441183,0.211065977873119,0.230051892686859,0.27514287328819,0.159324573580646,0.22421709131483,0.22189277437378,0.271986200553459,0.194321583264314,0.284431934301303,0.235355516203865,0.194252247487683,0.10169649341231,0.247421360870435,0.173352958280818,0.214499264203207,0.154341266509677,0.038346307172458,0.187072919884824,0.22086116146439
"brachystachys",0.10505743918247,0.13993492792173,0.116310809822749,0.123352096480555,0.242197208164562,0.0799729610998358,0.154351717245139,0.0987929331930606,0.115498792402707,1,0.315964455368596,0.282372620875134,0.193412486661288,0.120014264114755,0.109853335909861,0.100176808847522,0.0774738129086185,0.136169557747892,0.123164436529053,0.0915022726596275,0.104894214954605,0.102733141470545,0.113347396769389,0.145871814096262,0.116118076468479,0.252602972178359,0.0954965652548201,0.128482639442577,0.0913530060011139,0.0910647815861113,0.111315681219074,0.338338818993446,0.116153933503039,0.107272994624536,0.326376861994571,0.0777218236672294,0.116668429204474,0.0920810128643202,0.100779927492079,0.0831287041500512,0.285276758583207,0.129286887910452,0.120061483401697,0.0968622786551734,0.0912703510387358,0.0963364829482437,0.326808417663606,0.134951233984081,0.210554513542605,0.232206871096654,0.104369276696436,0.120769225997251,0.119543045187779,0.130196999528131,0.0825071220049095,0.116296264301672,0.134969169865254,0.0760083869932205,0.223537794782764,0.116168722199651,0.115137897908843,0.120663227025103,0.105374684804653,0.145215024626987,0.149210209930611,0.142936207497258,0.0934246012389763,0.116367361833323,0.102562642309771,0.110399773069839,0.29479912481795,0.0920076012998381,0.098706161240687,0.0748328306795588,0.117710007581529,0.111866350865515,0.0776699202629479,0.0958492979954369,0.11200651759858,0.130995148793356,0.130182426388708,0.122789817234975,0.100632474833539,0.118695272736661,0.0884102067505503,0.0910307569006552,0.104194611811984,0.0998988223361508,0.0710826014508694,0.245015617104391,0.0806660446326133,0.264639603083515,0.0786003631241429,0.120661156137452,0.093225549279411,0.297180641973519,0.0753422106463349,0.0888259598740358
