"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"acreana",1,0.199407032699946,0.160522379241987,0.224754346847342,0.106973113886978,0.18126674961165,0.194381412664132,0.178808011726674,0.162418474693623,0.110283703825019,0.134748221412026,0.156414152151618,0.11560330141688,0.16711949876513,0.199399347572217,0.124696982791907,0.176676411061091,0.225377638067443,0.130585992120799,0.149339083716534,0.17467361575017,0.117725525472874,0.181788305320601,0.238027016543426,0.155845849445503,0.158666008610509,0.17049110033185,0.156719868468396,0.195308667261025,0.166753637714859,0.186800223942674,0.126929311724498,0.16800434423476,0.169798957018778,0.13621879345594,0.126675051558259,0.185079712619358,0.136594815000141,0.150495907373138,0.134216669974437,0.153805680616053,0.174106119491028,0.143067162642058,0.155411143404686,0.173490295217613,0.152459044551289,0.112452621420777,0.367405491172992,0.140582685512905,0.162446765881257,0.10859526493505,0.137387714916935,0.183683866178973,0.191449941917244,0.175240696674058,0.165815013473605,0.106139535890867,0.123677182575546,0.166780641982104,0.187740217836221,0.186115265006328,0.162660189617669,0.148061071473209,0.318961673393923,0.19084695226705,0.181744744193109,0.166473531206855,0.212276342706397,0.139152287247483,0.208878940858566,0.122390872915252,0.163797781986469,0.208286961387891,0.115284931418064,0.188034542850192,0.210776664534439,0.195207604249043,0.114962636543122,0.18200548547711,0.177295871796362,0.158866152619226,0.214357255300037,0.152437478327745,0.162996744551277,0.0998356041905298,0.153796876131242,0.173100171900298,0.170202137187033,0.141438617873463,0.173964483428067,0.145611419800759,0.12052384680059,0.156257987857873,0.200025078401783,0.186420169720398,0.106560835982016,0.177364207670793,0.189258222662975
"acrocephala",0.199407032699946,1,0.207034824344031,0.316132158423691,0.151732228408339,0.191724079531571,0.323105740670747,0.212240915482487,0.344987436090438,0.125370255072207,0.136495238843211,0.174648286389178,0.221906192439548,0.236835983548182,0.179526960848356,0.142412853149453,0.260146360580059,0.294140913920131,0.190653427201682,0.211898747716373,0.274361328437757,0.16358989426175,0.203141028432304,0.415261539101558,0.359022004783581,0.170226897675178,0.252843507528893,0.187955550192952,0.235966641179936,0.198424769168313,0.227203422155228,0.270538610811824,0.261820937818922,0.255163180654399,0.212111429703843,0.161922929359045,0.230193044807124,0.159729136537589,0.271840142211929,0.170398443681519,0.189770947417386,0.22683768045512,0.175689159671477,0.221067836358393,0.207826634021251,0.222149300268156,0.108987196333538,0.346558106860199,0.23434445067582,0.19184896433332,0.152701768677756,0.248035463964213,0.268581401905408,0.334194467919325,0.242892146786632,0.248792826854938,0.22030979029189,0.125771883546236,0.265910929514812,0.296549587667975,0.216659922188739,0.198225214188079,0.243383173609438,0.157204667861068,0.273215059639495,0.199126744997978,0.227041633192454,0.259751860652697,0.263089301017811,0.250450653130252,0.153497704599917,0.213707327363345,0.287725129564875,0.134391213498271,0.176409927597919,0.286566691523758,0.24605388334123,0.264094388947318,0.198438309588477,0.245521318231969,0.223981863526691,0.303685894938232,0.27910276998389,0.303040583539786,0.119195277876247,0.179948883760914,0.320775259577668,0.240776392051228,0.185583793451609,0.177904748033693,0.26053098515986,0.136990457920495,0.211890491463811,0.230087247098206,0.226142511795138,0.154675664369557,0.150244956835833,0.354057768446477
"acuminata",0.160522379241987,0.207034824344031,1,0.204110809004618,0.116968602292947,0.172815636161281,0.198645421053659,0.169318976070621,0.175684058221257,0.129031962541597,0.113482811989015,0.236203551574901,0.144125763981069,0.150394433583828,0.158366860168836,0.120643453810396,0.182175946373921,0.200407632451283,0.194226130954147,0.151826891850259,0.207520930082907,0.104898531751942,0.166524680559851,0.239999476211498,0.171829945333322,0.142764967000246,0.191603508853877,0.147841915551562,0.268982685672587,0.160740540134598,0.183825741431317,0.152324912276334,0.180932236092985,0.167966930569251,0.14607305151783,0.12527047842752,0.303761630872812,0.12603227133256,0.172179141523864,0.149171295064466,0.140264565742938,0.176685130237051,0.201742084667274,0.159759965116913,0.174839962048374,0.160267393158898,0.0976286850177618,0.159941176392003,0.149701585427465,0.185665965553544,0.120044948687509,0.180990882050874,0.177217540563776,0.20616350805974,0.186696604023679,0.154876078696155,0.121933243122157,0.139730350784702,0.187717738225111,0.186568904036265,0.202980307943885,0.166819443585066,0.18077004570996,0.148033996321393,0.201916832703909,0.152454612420856,0.172224857000582,0.225107093860598,0.175677920375171,0.182358769112226,0.119118194912355,0.201750841719294,0.182279727373592,0.119959631477924,0.200174768819752,0.176353800198165,0.225576003642377,0.149556228860523,0.171524376771871,0.200454198765113,0.21548874775071,0.209346365246034,0.166136806741417,0.166079282331199,0.11973112641201,0.144272785478962,0.181639452671646,0.184231244735851,0.156299546094739,0.161136167011809,0.169176452522,0.117134341383078,0.134367035443807,0.169022303884006,0.150189202216413,0.13736230116551,0.155399536718414,0.193649197063237
"alata",0.224754346847342,0.316132158423691,0.204110809004618,1,0.160360074757064,0.185508511138184,0.331512958676246,0.242971320603432,0.261166586303209,0.123869705323352,0.149377785467376,0.194023766176026,0.247915468936326,0.220243559442093,0.206729727283221,0.14137230280258,0.277887379210591,0.285911079476511,0.226890017135121,0.200975818992348,0.248631835172186,0.179791679895403,0.205364718766583,0.355271019618434,0.249894400391947,0.179073869664325,0.294688651745505,0.195819705553611,0.244607325231147,0.226305624210912,0.25374491151547,0.182853292161912,0.26686028509987,0.253431452563211,0.213906741912346,0.160273523435665,0.24576001728518,0.155997269521711,0.244428038836816,0.214575706585409,0.21974952863889,0.258407345956187,0.218796094863083,0.232520072252482,0.228710528398339,0.262380293252383,0.1252134105703,0.225262506259553,0.234308304074789,0.225996807616417,0.172149151057781,0.267785871821561,0.302852966027713,0.301600950576614,0.303394984902275,0.248020193588079,0.175110795770562,0.147523772119857,0.282644851532824,0.292760339186436,0.246266161427873,0.239992548168609,0.240390974281177,0.153122540049608,0.27643317151014,0.209424212634953,0.314851965732284,0.314109628656266,0.222514409293455,0.399666870175362,0.169501918662109,0.262950597370461,0.251683324177186,0.127994628358435,0.198555486498823,0.318253851516966,0.246273928477713,0.202455964165896,0.193669708859511,0.340167615125044,0.230517096292717,0.274077587506941,0.257861928146371,0.223005440142559,0.128294806890226,0.182330100998901,0.229769834296326,0.255918155273974,0.150158685323478,0.181255991545303,0.273685143891112,0.195118360570173,0.156889715373736,0.309361808051991,0.248396951073151,0.155602430061513,0.15138262541461,0.360567585458762
"alba",0.106973113886978,0.151732228408339,0.116968602292947,0.160360074757064,1,0.102192362017311,0.13581006738498,0.158549769841338,0.113567459794233,0.236308369760583,0.185536417392507,0.22600888720049,0.190664277739852,0.321417819717051,0.100802204851967,0.223512221987119,0.122886415550483,0.160714843029768,0.0913039935178842,0.184348835699664,0.152033986862086,0.180921144095453,0.132334685622197,0.159473732343454,0.10619498880013,0.229387373733521,0.121138072433797,0.124005105813668,0.129859021718706,0.155682205406241,0.125133994294679,0.21960188697833,0.229460335377249,0.102002876681828,0.241347564735339,0.243637647404673,0.109239929222475,0.10983223074103,0.122770171426848,0.174868942650508,0.229466197418814,0.219503563334996,0.0953749854128077,0.114883245646993,0.129809433210159,0.105614821433562,0.198938180558451,0.126427258967802,0.213576529703042,0.223391907864467,0.0897498685710366,0.120229003607716,0.180256826923022,0.121530772821273,0.12633049254918,0.166549699221482,0.219440103454937,0.128279975063624,0.241680446008935,0.121988070161632,0.172810118169948,0.15020053365715,0.140870388620199,0.118457272636789,0.12208085338003,0.126104008828479,0.103157549464763,0.189605859754879,0.177559462837955,0.128569505214592,0.239013166356081,0.127531808666677,0.11878116852541,0.0720108983382087,0.103898420782283,0.139229260568221,0.10916600727477,0.0961219374889649,0.120492731277913,0.137335300264288,0.176242506272162,0.184157686612124,0.0947012709502713,0.116356626615314,0.0741515258082119,0.0942788393086942,0.124064832768658,0.135709301227487,0.0845486457965701,0.249091344031993,0.0966089105698645,0.208292487735613,0.105510538867735,0.173758535402223,0.107521186124096,0.20394614681107,0.0939499382630729,0.144733937903261
"aria",0.18126674961165,0.191724079531571,0.172815636161281,0.185508511138184,0.102192362017311,1,0.212024913259461,0.150602705202005,0.176592202526824,0.0957986644220567,0.108288694853829,0.150197817038044,0.149160093227748,0.130357552733354,0.151378766988025,0.104408547815797,0.225450039645958,0.184787869041929,0.127901708791928,0.150559690003833,0.178766570132322,0.125359819481539,0.156786040842636,0.209453902484449,0.172913211807469,0.168349338775001,0.170824919690438,0.132144872931105,0.217027112320749,0.167276637497149,0.174429637687682,0.145144453909532,0.173301627605931,0.168871390361882,0.130527640714786,0.114958335324286,0.195365118199179,0.14461369041442,0.177104413253637,0.177367452994668,0.127431007485823,0.159314361169475,0.175911112793499,0.163848242512955,0.170052939842822,0.148414084557804,0.0894093351164278,0.178858824847204,0.134824214523388,0.148508087272934,0.115779732485845,0.156223781308755,0.162963146063285,0.168697185431254,0.186033580062711,0.261032456041697,0.12131967392203,0.0908744537492288,0.161090346960061,0.162486232105728,0.185593881736622,0.158175202326185,0.166240753936831,0.111918705768232,0.211578532181043,0.16457209978287,0.165194864593098,0.214726367549305,0.132106645910442,0.180472695898924,0.121566584352502,0.152894482623835,0.186847081050315,0.0985198158682593,0.208793527301911,0.195144187689772,0.240486919756878,0.115812714908325,0.153290063013715,0.164302582180909,0.173487446683113,0.190149132107037,0.165288407002116,0.160788074376883,0.130029106938447,0.15314853336861,0.28894288211263,0.222441229752416,0.130003990790921,0.157343339871023,0.157698114815741,0.101215661286604,0.149647258542636,0.173492580892288,0.152665621689474,0.119661596833343,0.13415507828733,0.187465696174443
"auristellae",0.194381412664132,0.323105740670747,0.198645421053659,0.331512958676246,0.13581006738498,0.212024913259461,1,0.252374159299521,0.304572101603056,0.11019171716511,0.142709219671808,0.162535366852888,0.462851233206012,0.176046834259566,0.15903886156113,0.131117877134536,0.291757769188179,0.266143268614876,0.288655247083714,0.211433236133308,0.336913269386425,0.152259320221194,0.197465835724022,0.418417771439085,0.379203309587014,0.167622900634989,0.313925582269212,0.159368509606116,0.260821788396875,0.191180449266549,0.275364579103878,0.273940943986911,0.283692198597571,0.299840176494988,0.223758718053572,0.161234430277637,0.263186896843233,0.169753603469597,0.30115533870283,0.158557323656713,0.154690381967101,0.216577007185685,0.230619517582293,0.246241918334364,0.242265415223288,0.335764578613404,0.115519181721007,0.259545085627137,0.326508872734732,0.216051607519067,0.155786603857756,0.353344979229734,0.304797812272145,0.291767478945126,0.34220352021402,0.213203092869145,0.188223535418056,0.133885102837804,0.278616580380976,0.377893127135207,0.221621858402691,0.215231760791219,0.263597272831811,0.149636211862123,0.346482882478265,0.178674341565387,0.202501357743341,0.291785472510679,0.268496807496974,0.295624863684913,0.193688761960611,0.225500308522592,0.325391175035064,0.130337214680888,0.172528514699198,0.363090152684287,0.313737057227137,0.247477818916836,0.228262087931487,0.350754210374898,0.234966814765458,0.299654976680118,0.503374707892534,0.280111791652696,0.145627217778563,0.201987240328522,0.219958217026395,0.289419408871977,0.172679445883714,0.18160106942662,0.41173818954263,0.113226598805953,0.171276397995289,0.250382324695766,0.268767801940391,0.158659966221909,0.142825726196888,0.50114188654611
"bourgonii",0.178808011726674,0.212240915482487,0.169318976070621,0.242971320603432,0.158549769841338,0.150602705202005,0.252374159299521,1,0.200572775702433,0.1002360319431,0.128251997487089,0.148564312547863,0.168070628357285,0.16313942518478,0.142082243086647,0.113667847528861,0.186213539400497,0.206869290513482,0.153847845352589,0.151227663109135,0.189525626287448,0.136921149976401,0.16243589700633,0.245473245028831,0.17552576426029,0.151397112423396,0.195934148024392,0.155802815203205,0.180279665788293,0.173408531162193,0.164476053780583,0.171433247823716,0.197663691868765,0.163603687824769,0.162271731040226,0.152178481790077,0.18476202047698,0.161531056256229,0.166700692816247,0.134128237054301,0.135352352436827,0.214866657531231,0.136920102792059,0.189419605502557,0.158438276340648,0.187946397116865,0.120809516799774,0.190195432038988,0.170495856862997,0.150312285453412,0.134671572580355,0.184253983601909,0.221154550577609,0.178958090561472,0.374298855909242,0.168347306657783,0.122819680358336,0.125040789985511,0.224072430118762,0.190031548817274,0.171734331374184,0.159083741612886,0.241060735933369,0.124905244302343,0.191427797591041,0.179711591819261,0.178385844979631,0.209674000080237,0.151649481230756,0.192366315307782,0.156636912815505,0.174288924625194,0.206720785283889,0.0999726992366388,0.151962249131888,0.26063737156019,0.179332694688062,0.132035903605648,0.155655060140507,0.221911789281097,0.156738064491663,0.261545292333227,0.199153099484277,0.175512937449074,0.0934857379684398,0.197433394688649,0.173014652330483,0.176970837766681,0.144747426191177,0.164027765053415,0.168417933531637,0.107652396604857,0.136227909742868,0.236133408467125,0.340543655922741,0.123166255548408,0.15012618446188,0.239453170229133
"brachyrhachis.aff",0.162418474693623,0.344987436090438,0.175684058221257,0.261166586303209,0.113567459794233,0.176592202526824,0.304572101603056,0.200572775702433,1,0.11067442094146,0.139467740888837,0.165301631120568,0.22372720721222,0.192377291757637,0.156606944399039,0.118230730351266,0.222023815169627,0.227107942132788,0.180958632941763,0.197370898383763,0.213527675466337,0.128982136308896,0.209716232870991,0.30248954248276,0.310853452899824,0.138089890287121,0.211794979286669,0.146103318211543,0.207457094490232,0.188824626046404,0.224015512047086,0.271519505331329,0.190427631360477,0.228731447699451,0.1943839037246,0.138820185026903,0.235294189977611,0.158907441308578,0.253205052637015,0.126900334520153,0.175076834824277,0.204989833235016,0.173461150729526,0.220285848373352,0.224850327193756,0.24242919395271,0.0953087592105246,0.276242110836401,0.172582163059375,0.164796999681943,0.160435794446695,0.256006271061352,0.22680214579173,0.265785275404024,0.221736113069624,0.225203099607505,0.180515784172278,0.120412069143095,0.221577262538624,0.28041177855308,0.191938329516097,0.178794487839728,0.234880899453709,0.139498617298258,0.304806330006253,0.203898617242316,0.176390456014603,0.248365157563495,0.196417349084983,0.220207779434512,0.143325941575803,0.16973784171838,0.318751178309047,0.117587641710391,0.166773194151437,0.252975528368254,0.25770641184521,0.220007764462218,0.189589117724604,0.222332915585743,0.222622228363715,0.273112796299138,0.270595259629052,0.284607713538208,0.119577112512532,0.196623548021282,0.177288076201874,0.235540300762973,0.161439720621775,0.169299116636005,0.240228892618986,0.110066799035809,0.179847177480565,0.214447040237928,0.234865246844297,0.131188222180135,0.160733589872066,0.281583556688914
"brachystachys",0.110283703825019,0.125370255072207,0.129031962541597,0.123869705323352,0.236308369760583,0.0957986644220567,0.11019171716511,0.1002360319431,0.11067442094146,1,0.293435781804844,0.299395461050401,0.170344830688059,0.142162742198866,0.0980473661267745,0.127525611032699,0.110262258520508,0.128926937561442,0.102608522906139,0.162971612658406,0.142937432846112,0.109408583377402,0.199593703321082,0.140587639162959,0.0924930630472709,0.274710870074537,0.121268607241974,0.108231584765356,0.126266723868688,0.13786922822167,0.132410922858722,0.336968885968587,0.139579336614853,0.0929503981565867,0.297874887299001,0.119455484240525,0.132099786999208,0.0980742906612864,0.132571136044994,0.125107469302468,0.350634176324531,0.166153321937962,0.0872405245109245,0.100385996903243,0.11312492409328,0.0963924516426441,0.342403509746691,0.0954676023898353,0.274714177062664,0.253814619031347,0.0711983482956472,0.107271657803417,0.128207240801971,0.114707759503844,0.112235015148051,0.116635273869731,0.127454269621424,0.0998980980881157,0.23630726499312,0.115556948577979,0.117623314575506,0.137346593473695,0.136685301669983,0.101048867373075,0.0993743322061108,0.102035644030205,0.0868457230549003,0.152401143980516,0.145400744403564,0.136973059081113,0.281733396978508,0.117223170420798,0.0938320372432044,0.0912545300867554,0.102064821735363,0.111523999313453,0.0930587007215212,0.0911946856560446,0.14482653309719,0.122142733617639,0.150792509974941,0.147335814048161,0.0829927340076448,0.104352519779301,0.0691708284882588,0.0759322957084856,0.127685132960356,0.0975278863094931,0.0783241590670259,0.239979412878974,0.103870551785742,0.283236918064339,0.0682156321254468,0.139188329178646,0.0979187440197392,0.319391340845085,0.087991407085955,0.138323550790962
