"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"acreana",1,0.254304085306444,0.232204484103871,0.284870318657027,0.21623287947108,0.167362162721086,0.233337779579559,0.210120687917954,0.23120154290104,0.173950079339247,0.170841350452416,0.198427154792345,0.0838403964126833,0.241555327544092,0.251340192535299,0.184657745960118,0.34847408005483,0.251731530797226,0.220133321675564,0.262521312740132,0.246875248797902,0.212120671183778,0.356079767103348,0.179497880510111,0.100064992586557,0.215715120556969,0.169030848004776,0.204876586463336,0.327052140977179,0.205615222011426,0.231615341977652,0.180837101204607,0.266352379707593,0.177350380056491,0.207292794628358,0.247843684949667,0.173457711529691,0.213776494897862,0.208217224252467,0.179083227823855,0.172914641457515,0.245798057684998,0.183961043249286,0.214038561550188,0.21524908954727,0.172235705826556,0.151953761453018,0.201908533451989,0.208899271589061,0.167678143016101,0.20553159517806,0.141578280911806,0.26646491207724,0.171072566840682,0.171465811480936,0.203402944076429,0.342335277639161,0.156592757101735,0.194371125165609,0.228606153057572,0.176853109492575,0.238572069546805,0.261098748606285,0.30184348321638,0.212588209393199,0.213467723894179,0.177267209647912,0.275622083077423,0.171549920898832,0.266735461357401,0.207734842874994,0.160636215096266,0.232186891574012,0.259856323174032,0.221587608685707,0.229399851037539,0.2294622583429,0.210702526313364,0.228926934917919,0.217627442857701,0.280346438321563,0.208985098680058,0.205147041875059,0.157550777459971,0.169983194267431,0.232948046843953,0.208103987964796,0.212662647955673,0.136582399681726,0.224536513154234,0.331026877797577,0.135033800618802,0.213265798498095,0.269368515451081,0.237830063397228,0.166491800305502,0.123298396980332,0.245510189103946
"acrocephala",0.254304085306444,1,0.203188683180215,0.270983722552216,0.218283407058746,0.18886005726413,0.268247936691558,0.237018436197171,0.223222275857673,0.135453616317293,0.148817735710343,0.19738849132299,0.0697524086306598,0.227819949745447,0.261364635750158,0.18480096986836,0.182966110669105,0.279539326064423,0.244886240018057,0.199952374116378,0.248909630796499,0.195464027337718,0.230254614996868,0.199085623901995,0.0609173683818851,0.183645170477177,0.15905543349848,0.204803494136132,0.187967272406821,0.233239439802454,0.224996701079549,0.179750997530477,0.247121577198101,0.171829942780769,0.184442138903647,0.192232836321812,0.180683692640621,0.160862556844413,0.190455434846358,0.202010711587345,0.160511164785844,0.248234048127437,0.168545257532331,0.231640714814522,0.236071445929739,0.16581301458257,0.135484435233915,0.208750219681244,0.157862574674923,0.204195829848732,0.213641369802935,0.151225335497084,0.252370569057802,0.189815511132068,0.174011280561078,0.161164301443738,0.191326425276729,0.165421718404533,0.158562131612877,0.199644344556238,0.194305109316095,0.239284127475197,0.190876195559451,0.176557382898334,0.165431487532016,0.210935827790473,0.188750641260538,0.284275316291932,0.176890859806682,0.258087445390271,0.16799476489558,0.149665504590201,0.215204774499822,0.216419114593776,0.234662107301159,0.249184058730072,0.175006013184409,0.166610201968574,0.223314106645161,0.214066845980091,0.198226403083873,0.192314889612228,0.172376430929237,0.166512699551202,0.178703623877886,0.204394232008475,0.23898682985228,0.217603130305076,0.16405925146572,0.227531296870391,0.196564737626014,0.0960397538131034,0.250814841640193,0.128378623241216,0.202703559304565,0.155209632199509,0.156241066856258,0.261329477251725
"acuminata",0.232204484103871,0.203188683180215,1,0.417838969017862,0.262170068254733,0.157365652431616,0.229554150006755,0.191407024842886,0.297262960420894,0.163344389203826,0.137598100474479,0.326320046448952,0.0520449736942463,0.232943654366788,0.281289122222372,0.296115209453353,0.196050757583089,0.373012111592346,0.341268391886335,0.225471398282791,0.219617760778742,0.411015561865861,0.315729486188623,0.294696797535221,0.0470536619698513,0.360974355060506,0.153968238768131,0.30805032888325,0.139953726425462,0.156965529393623,0.294594717434283,0.138308728014635,0.287865986431895,0.142890988542666,0.188078439928564,0.436088656616965,0.154338341520396,0.170675119383779,0.351747090783271,0.220902596742353,0.115071438080919,0.262608207444565,0.362692033679082,0.158092183811556,0.300816953649679,0.116974323028225,0.117616240610862,0.306072191149681,0.175115666731303,0.197421647525644,0.317483366409791,0.143715034877197,0.283888127110968,0.147920289065086,0.21248627526143,0.25517347652289,0.206824356284429,0.161794851784226,0.285853275554559,0.385234209222384,0.196523616378841,0.259680112991643,0.240915937375733,0.204477685016946,0.0964055621604475,0.138394776988149,0.156397530413083,0.232931242927282,0.141973195327294,0.238229208202027,0.283245795754298,0.12866092476761,0.187333067382542,0.363893068652277,0.29056632694533,0.29380073255661,0.27896864104653,0.181800534146569,0.247122240647211,0.246756486935565,0.301481938053895,0.154995098868943,0.189650112897546,0.145792342902326,0.336343933953999,0.29722288225843,0.280009224121504,0.204936394647155,0.271023113730517,0.215275625887644,0.231797623549889,0.10180514427396,0.277544023296848,0.10202801124658,0.357907427366057,0.114117129406155,0.139033889133023,0.332369115823587
"alata",0.284870318657027,0.270983722552216,0.417838969017862,1,0.310900120823088,0.185725279762203,0.312796141306453,0.214967220197591,0.342114632054147,0.187034006755278,0.156791671997299,0.365965916484223,0.0637042112752201,0.271220085842496,0.353578277134449,0.338771318739796,0.27521056539106,0.334518462666453,0.320511633590802,0.200926012623547,0.289380969320883,0.447662285029295,0.377078900981488,0.226161193539797,0.0580723993595906,0.43168250667717,0.19043030202578,0.313182851391673,0.194332440055455,0.195496455493498,0.327825053001373,0.157579187269204,0.366553131851824,0.161362331604653,0.224038743184507,0.465122443261548,0.200650081119931,0.152204919710057,0.419895177559579,0.249914514146933,0.154795302828261,0.373620999868462,0.389911173554049,0.204493614242264,0.303378366568528,0.152175844480608,0.150588285749666,0.312071725248233,0.204443219670885,0.173449492574852,0.376289105823828,0.171481214222395,0.350043393461339,0.185310021875144,0.235489088863718,0.294168236521632,0.283231675277823,0.201908960829934,0.308611561926519,0.427633849512535,0.229646351625191,0.282177067115428,0.272018309294562,0.213745404536573,0.150782240652669,0.186845293405,0.179313553129187,0.319320231961359,0.16971410709571,0.291634335017867,0.308002342923901,0.147915090773379,0.236394816103687,0.427613589034978,0.31446463374452,0.30034792163691,0.300500451427263,0.187562796760637,0.280926861997113,0.29446277814887,0.373263298308752,0.1950964264175,0.210531095723791,0.193939665271737,0.323264062318075,0.333098090084458,0.253122057248087,0.212127213608599,0.164577775301146,0.28009902824822,0.252119447877361,0.114785614001479,0.385559043850809,0.139521944558757,0.375070309958238,0.140148377296414,0.154365607657961,0.398455897384044
"alba",0.21623287947108,0.218283407058746,0.262170068254733,0.310900120823088,1,0.162116659477466,0.328934416683499,0.248242459080803,0.272741321156584,0.271358750491783,0.232779445875346,0.376255718014563,0.218167325775747,0.212517328349322,0.40820340199231,0.22714733980398,0.207411118019867,0.269297305708304,0.358970587459432,0.186756539370977,0.220133260126266,0.295142020861387,0.276779954253074,0.212117069765029,0.0540537548485432,0.32327662377105,0.166733162808059,0.256790592281537,0.154687887722012,0.182906738848851,0.247888523381635,0.250240548777926,0.31312579966569,0.200484306687899,0.273921910753319,0.261086774761888,0.173154827969564,0.147409182926835,0.266443425678177,0.246812042163752,0.26160740317189,0.350533833069005,0.246321854119749,0.207042072150675,0.264165263322774,0.11837464491515,0.241341654029639,0.279401186638291,0.284965171207208,0.275322552875754,0.211022286498644,0.149409516690288,0.231683056508773,0.15191183301743,0.160945411765194,0.229734344989971,0.19869301472023,0.153360043957025,0.350289418861979,0.283689267571054,0.20790584724629,0.200382875803991,0.231351712428569,0.162338800658392,0.186905622145492,0.208953382100093,0.154168509286704,0.254012329592626,0.139469425950897,0.316743469579221,0.347965985070189,0.113244076448944,0.260418146875314,0.25884681400379,0.265647188439364,0.226801135582402,0.218880803079488,0.14234510672907,0.198778369860054,0.260829269881285,0.290185281869229,0.199187849121286,0.198269345827187,0.182168199818047,0.172106350397493,0.26250899707725,0.240260733542326,0.273099692280159,0.162609872881894,0.33980208226316,0.201741817183404,0.221993095346944,0.337547427386148,0.111821233257733,0.256004171482431,0.226747432784014,0.134650309192212,0.295184576108652
"aria",0.167362162721086,0.18886005726413,0.157365652431616,0.185725279762203,0.162116659477466,1,0.227882707080303,0.19376468089493,0.191509210568709,0.12380379008494,0.121818670757511,0.139550252616369,0.0655011675393401,0.198993667211522,0.177463236606525,0.154953787037315,0.14747755342941,0.177410741836812,0.192015604590113,0.150720249514927,0.188836990360209,0.147730381868132,0.168526995748194,0.16692605398773,0.0680752059136998,0.193003967342953,0.178899664069392,0.189649804690384,0.145682173660334,0.200214628756911,0.223040361787339,0.140762038774586,0.166024666298221,0.154210866229347,0.147914027947447,0.173040308505522,0.179480408252832,0.143688742576118,0.163813279324811,0.168228159916724,0.145709219170588,0.192427635620769,0.148417655472962,0.117222624173671,0.15999381038752,0.158822264988143,0.143223954828606,0.185077411823817,0.143532916324294,0.158693336447406,0.161508975411648,0.216014272428368,0.201865902952639,0.158106576730644,0.157584972996963,0.13056718445916,0.140344969107908,0.14921393596434,0.144609201180079,0.153921983922122,0.205987180508056,0.168474362497709,0.183631367465283,0.133960875488948,0.10676222963166,0.159997938841461,0.161870520649821,0.193728322231253,0.144463522952026,0.187698837525439,0.172557796050716,0.0992132827990368,0.154013160128972,0.176426062060728,0.18373585841408,0.190673358049623,0.154016267162799,0.186055524741519,0.217961070049383,0.193537967326969,0.176685216675101,0.165368587157798,0.166067252853274,0.183126214237656,0.145878859789488,0.192566992095649,0.1706531865673,0.146198355753591,0.127187598871243,0.14282468121452,0.1715847686086,0.0845583594531139,0.145368875115955,0.0939290044010663,0.165830761464753,0.163211010359771,0.120616722936082,0.180117109635907
"auristellae",0.233337779579559,0.268247936691558,0.229554150006755,0.312796141306453,0.328934416683499,0.227882707080303,1,0.303755648698079,0.284886104081309,0.151455019294832,0.150276556565831,0.202691552865368,0.0780952969448281,0.226864406796608,0.376892778066565,0.215639811545455,0.210477879627235,0.310115670558313,0.333295811070626,0.233081196473916,0.255875509217735,0.270695824294275,0.24648770749919,0.292941362293321,0.0848640066699919,0.250208855167939,0.211855092480647,0.212159347834633,0.190796840311942,0.243833214980876,0.262376079884899,0.186201109624435,0.289560867583056,0.180243262101466,0.1929000868217,0.215456526090632,0.233083671609767,0.19134667039852,0.210339579132795,0.28155953867135,0.159736118533055,0.352278563781296,0.204363229990427,0.212819166984731,0.323527556632393,0.176245054500191,0.176889409199312,0.292662314814404,0.220272538401827,0.184709425849109,0.226119705942868,0.156227272262977,0.311129459342311,0.197200872954889,0.215016786831062,0.167558298739717,0.227553097568011,0.175688477752852,0.201132365251575,0.242888759017217,0.309190256054762,0.269957767057053,0.240277747145784,0.190637479049155,0.169481392665064,0.260964002411048,0.223962975831073,0.273063659424686,0.196380031683438,0.295283219542374,0.196584624717422,0.152245446010271,0.28231044317897,0.260073665194771,0.299619207511317,0.329913702697332,0.260798509505901,0.190730519615493,0.26716836076704,0.294815713853951,0.232034174652111,0.196065548240402,0.190071438751509,0.209210270494337,0.184664801655314,0.244264277821887,0.330561877292661,0.263412986479437,0.20439660877236,0.229652996220281,0.216331489001579,0.13542278644885,0.334142762098763,0.138959203063366,0.238024368862947,0.157860118851411,0.14791028678117,0.272099496134432
"bourgonii",0.210120687917954,0.237018436197171,0.191407024842886,0.214967220197591,0.248242459080803,0.19376468089493,0.303755648698079,1,0.185463992675792,0.130906309028744,0.127746431051179,0.146255760449804,0.0636253210003063,0.158765644227145,0.292735734655775,0.153007038455825,0.157663335950672,0.216921834292978,0.253997095360263,0.190212858598153,0.198419287819169,0.169075689564852,0.18470211830133,0.194997956602593,0.0541454451339117,0.144735474478511,0.161818238036493,0.171403464678369,0.159663821384461,0.156011398516468,0.187183972693957,0.157879821267053,0.205699350836736,0.13358834144719,0.154528158654903,0.157180317833259,0.175119245696492,0.180789314979343,0.148386757937925,0.250518122528472,0.134237815631827,0.309393629077068,0.152175932805242,0.171972317698037,0.246258575608906,0.120892514214708,0.128103462678429,0.185659150173653,0.164442430790886,0.174308537721605,0.168001737703838,0.171666420783407,0.237372536659779,0.157459336703927,0.137668698406828,0.128818930686092,0.148275437439226,0.154832594118565,0.151871188233018,0.178054534593321,0.174329180688595,0.243730225657075,0.216935374805763,0.138002422647275,0.14851397153273,0.184885261971372,0.209093190251464,0.187694507591938,0.143093361597949,0.206160313054122,0.171787789631482,0.132957005805438,0.209921570620093,0.197021049472028,0.244740028622514,0.187972987270838,0.169064803100983,0.130561518883087,0.185386852336424,0.185776216992519,0.167152339047158,0.173303888663357,0.124493061240637,0.147886853208121,0.131310549925848,0.169477859720181,0.243996505714296,0.230078066747041,0.193785065802556,0.16011002136914,0.198719335912182,0.088196618368036,0.268360104537385,0.121991061008971,0.161454721765786,0.119402063657671,0.139176808042858,0.198935996014095
"brachyrhachis.aff",0.23120154290104,0.223222275857673,0.297262960420894,0.342114632054147,0.272741321156584,0.191509210568709,0.284886104081309,0.185463992675792,1,0.185237460830168,0.17079075764795,0.304398026773084,0.0705179841537833,0.242899300259137,0.337705693979636,0.257743003151689,0.218126389305023,0.281606707970152,0.321682602988105,0.213788774529462,0.271947498594279,0.345744050887128,0.28342347426167,0.268234186042555,0.0511505946932166,0.293661222388288,0.173774087395219,0.274114602579527,0.169417898873053,0.19763113147844,0.257982183636879,0.138406199011285,0.28160182429723,0.176810032219935,0.183590041062459,0.288977540982475,0.179505548037756,0.162414201987341,0.31427506448421,0.238672453305968,0.160096336606349,0.233111280084789,0.326555706743089,0.162016323426304,0.263184293480259,0.138130163327959,0.143988290939833,0.317102699292419,0.192615626449443,0.188951706255325,0.291500387734091,0.183919399272184,0.308027282038635,0.172538624477798,0.225475224546481,0.232814193411821,0.261944323479233,0.170291977481282,0.269665752455076,0.337241313732843,0.235755924075693,0.217016556148873,0.229817102277898,0.188776311560481,0.139424821760513,0.177210502141294,0.190945396379008,0.298770099256705,0.179098470641685,0.272667103533534,0.268900507818952,0.137587519272893,0.217237562994326,0.289715909492572,0.248973087152016,0.250739734196819,0.236399618620202,0.181371294665996,0.256824219243477,0.281718900768399,0.258934610211827,0.175506179525369,0.18489825954645,0.154251238900862,0.217614463503386,0.31233247422978,0.25729351344175,0.175338158286627,0.213560515851943,0.262443687164293,0.245615915770516,0.136729790190115,0.298540767856713,0.111033011023938,0.264405969451969,0.152275512926734,0.155870191112411,0.268158524789789
"brachystachys",0.173950079339247,0.135453616317293,0.163344389203826,0.187034006755278,0.271358750491783,0.12380379008494,0.151455019294832,0.130906309028744,0.185237460830168,1,0.306665413668661,0.348137364452816,0.169665115806498,0.180928663759831,0.197248021732522,0.155828555794108,0.213413792010037,0.158296418078138,0.183843061903657,0.100836653549705,0.156160221828469,0.201486676686702,0.242804037832341,0.121053593747647,0.0607168050199668,0.319962057613435,0.183341548904105,0.200698164276173,0.143190424402008,0.230072011493168,0.17695644262013,0.375513224397749,0.222482107776375,0.159126111407738,0.320908225444191,0.182849270119384,0.119344050974952,0.216151569675314,0.209729587338347,0.135346388453255,0.344285511208242,0.149350275929505,0.180086561518467,0.146795764374202,0.142895881735626,0.125727287006032,0.354125256542308,0.166080838012485,0.323049371950862,0.258084132433998,0.130201733346299,0.108003055148918,0.171149763781865,0.122961214585987,0.0961676688909772,0.198741102352274,0.179591676119635,0.0962079692391682,0.294403063907176,0.215465482283241,0.134465415793309,0.124898293223559,0.171961944369457,0.157217107173792,0.129453172453464,0.122382068137709,0.118251585006359,0.200898307689207,0.122878285817291,0.197706577857213,0.367251634533422,0.0905999807082603,0.144949074193931,0.190239573012404,0.156827447311828,0.189627550315484,0.192088675288528,0.118950030092728,0.148663183886687,0.176038628324612,0.202631647978033,0.136587550993539,0.197018226367767,0.109821710329884,0.102473326254467,0.198184936251998,0.14066790965599,0.140110411259504,0.118710200148844,0.299242737116208,0.177493863837816,0.278006671041316,0.141548666385826,0.118578704455248,0.175862465589734,0.350820866451531,0.0774925924008702,0.190219443170279
