"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia.mediana"
"acreana",1,0.240697210416451,0.126933256588329,0.161214620801677,0.184193915969607,0.0770322692829808,0.155080993939829,0.170046903665291,0.146058738338326,0.135556419598257,0.134425410909772,0.065694859458431,0.0815281902086495,0.138961770002054,0.169464176075481,0.15779049321864,0.165175929410571,0.226529941019726,0.185109613774284,0.0675395409846768,0.161955443444559,0.139899286251035,0.167633569926002,0.218432325279415,0.113750631920362,0.13240316422724,0.113096700166046,0.163411132431667,0.146022671536795,0.154681565844948,0.140272490929032,0.105077245504512,0.203225530296681,0.0791150751312195,0.132453588354967,0.120959190814563,0.126022567607612,0.147975015377218,0.0870669736290765,0.115945481659788,0.111759581619272,0.180717804338004,0.0939424489268808,0.176504743524604,0.141967860531567,0.15313943426341,0.0770069115062102,0.123393212535619,0.107717804677007,0.0624189819149031,0.102179681529716,0.119654766642791,0.138031551979034,0.182130124312055,0.115756769532064,0.134717553811783,0.131792574370957,0.14796878570971,0.1409163592446,0.147532245809408,0.152270087530741,0.193415753971629,0.126689528780859,0.255027584725993,0.208256612228744,0.147285867456146,0.121711703523462,0.154184746752291,0.175551544444079,0.177972779491498,0.130097441989999,0.148488355035331,0.120382985310183,0.111907401682955,0.128915916895599,0.198394889218917,0.12700701008548,0.119780211728134,0.144286286781824,0.141481206197957,0.170422587388701,0.177620907281505,0.116768425025943,0.158094771624419,0.101252326275777,0.166995198670258,0.200086059993372,0.293732982263625,0.0962195334975754,0.178345862690827,0.203505763526397,0.100667650616296,0.140556921370197,0.188759700815517,0.113309989145854,0.0897586251011219,0.132259257297067,0.139363876136769
"acrocephala",0.240697210416451,1,0.217003538583746,0.230235762577184,0.216655049268007,0.134827848486243,0.172013675002532,0.191920430315054,0.179092290924619,0.16415200399871,0.232694389294431,0.0615875516029061,0.100439774592162,0.216040739598023,0.270206729486981,0.157675233521501,0.1527550739975,0.542481524201707,0.212032861221136,0.0971188992687136,0.191641674770339,0.251846177988799,0.20373466868183,0.235966860203176,0.218939360146337,0.133266082606082,0.131286219214138,0.164383140425072,0.171555394748048,0.261819705425555,0.167267682626141,0.20462668885682,0.270965404576826,0.107799231886393,0.171542431750056,0.190316140558005,0.247489498315498,0.20172248722153,0.107826886207189,0.126476563239428,0.237881808099939,0.290094247744347,0.121754763454613,0.155983651517045,0.182982653556658,0.207923692650054,0.0842035166265218,0.142103145849082,0.114753196036987,0.0857825998834377,0.117564735399934,0.19030733593871,0.259548598410976,0.16572567590977,0.22307197645009,0.154957372298484,0.190039811126825,0.195496072276311,0.160317557704395,0.200403943247982,0.252798856343585,0.288284679129639,0.251870373270653,0.231277321575173,0.181736668085366,0.220416726817034,0.118657196967726,0.208291160569774,0.217029134249625,0.279131835027656,0.225361881732577,0.166115767109959,0.157516048008853,0.167600356869906,0.144042708503922,0.296935721716465,0.168040991097535,0.138693180898243,0.137511372264021,0.220973957436637,0.24462368840937,0.162422870654011,0.116589491737752,0.253622251041944,0.108062967636483,0.154900008747865,0.202736837408207,0.281877633478321,0.103955852736435,0.181799703006856,0.265831608095466,0.118114271341835,0.110852587898452,0.187406074448376,0.128025465767368,0.121991751926891,0.171340378167228,0.196939906705366
"acuminata",0.126933256588329,0.217003538583746,1,0.167393717657516,0.15903339680904,0.117389780314439,0.132484403095047,0.145183878510689,0.139686116915408,0.11987738564373,0.146537946274756,0.069297874396995,0.0662139175346325,0.18767983169035,0.208036349783089,0.131403060827776,0.144478659254962,0.219043982310966,0.138052645436468,0.0593296723872714,0.152222097557399,0.17867238447115,0.160501893697753,0.164229814012842,0.170222468797717,0.14914695933853,0.134135804237046,0.118218541426365,0.169167002729439,0.154439362112987,0.178822607471596,0.148439151796764,0.181701880376557,0.0603767264581844,0.127965334045696,0.150068002742223,0.178348792801056,0.131496604641234,0.0853150699536431,0.0992366681127193,0.135873303826706,0.233735224875744,0.101855774435337,0.17880920184869,0.157924425704526,0.16776134182313,0.0696199181535304,0.152551270570985,0.0991221543015931,0.0429529702383568,0.121143671092244,0.169369341710684,0.179402650995167,0.130906424484665,0.124205904733619,0.14468122237837,0.121083565790406,0.150968786148432,0.144970656610053,0.177121526290248,0.187321305771097,0.163786019365642,0.17013182504475,0.117856212799543,0.197487165649119,0.157272600157619,0.127668701788819,0.137351082222587,0.220913614871308,0.235523956345325,0.169444025842216,0.15183996496192,0.137818189534284,0.189047527530961,0.113866992617276,0.210015561679731,0.1490492615714,0.106642042120397,0.112910255952889,0.154649101653236,0.196192882571251,0.146195372236078,0.132883754458488,0.187529145685337,0.108685395555748,0.153558456280791,0.15485401756588,0.164064417182567,0.082827731411064,0.127072613421421,0.168675673103427,0.100891789126064,0.0945776525698623,0.156352385756142,0.110881398712409,0.117692338458677,0.152887047365452,0.143543134297247
"alata",0.161214620801677,0.230235762577184,0.167393717657516,1,0.233329127677115,0.118510432567304,0.224165841149129,0.190686442997349,0.222326358318787,0.187340769008425,0.166159810516451,0.0777250788535042,0.0735174288779204,0.209984536621012,0.244580109090832,0.141231783833734,0.204217030889052,0.279839286537887,0.168210068527639,0.0878863410618818,0.190150254489112,0.196167308126616,0.170170576850445,0.27140482393656,0.290852200470896,0.163927208050814,0.186177317127169,0.143830005832677,0.26145655536655,0.220074834670704,0.184013799621739,0.189483441995892,0.233010307469139,0.0592889515228883,0.171545790293128,0.183262681276353,0.203106990369167,0.156086648738648,0.10748562051221,0.127283055944611,0.208786752371455,0.216702476602639,0.157665713269684,0.245560257478816,0.197721591141344,0.169519781875517,0.0830342176925012,0.201548334260616,0.116487327509194,0.0684480282036987,0.18329112677487,0.187087352102501,0.259584402365797,0.177725970140198,0.212358065771285,0.182020519523086,0.124736159156392,0.201445650363044,0.157247697687302,0.18377760744836,0.205470859946169,0.189848067979524,0.208407057924633,0.166000565579025,0.264346710900378,0.200832927871047,0.21365916104235,0.197613748628623,0.23112585017834,0.282096550614247,0.204612703633877,0.191829823372347,0.169977792621173,0.12081088497193,0.183257442245131,0.257458300784068,0.147833690272486,0.0854071430095479,0.156059802198371,0.203167853540721,0.236924227743895,0.262048391671671,0.19779998636694,0.24062228190549,0.13533867036758,0.164070118236409,0.227332664526432,0.166276147125281,0.13923863203971,0.179322065191962,0.193308936214587,0.13166083671906,0.11161990195361,0.223224549384956,0.181918767834521,0.108841490185912,0.167081091806487,0.332095304260838
"alba",0.184193915969607,0.216655049268007,0.15903339680904,0.233329127677115,1,0.125599210295664,0.199771982984981,0.200248751015116,0.183683254668055,0.259947821307456,0.274845471824657,0.179893705172565,0.206130657932936,0.19631326581285,0.229134963233864,0.160221611338139,0.165055292948629,0.262744160505751,0.180855953822444,0.0814570663467048,0.205866726055892,0.187624176176069,0.172842108023338,0.229719655500353,0.183602952697399,0.263474177708525,0.158201839000249,0.163596001580846,0.194622669660562,0.183721934643765,0.195920079534012,0.273876677974316,0.251716613087069,0.0762213880675095,0.313822735454266,0.185063098769506,0.20805945279547,0.162368099914432,0.114601432433552,0.127982419820991,0.272946324277567,0.244272942602912,0.133192189135925,0.209180597055856,0.218992044543072,0.174939467473872,0.189025470535451,0.179602903136988,0.260234043048595,0.163936240546606,0.15255395839854,0.200619757823155,0.212038910486264,0.179835661624598,0.148553521493315,0.182542662384721,0.157291713064601,0.212313793749845,0.294039547759769,0.188756303688975,0.214384767357692,0.216832215652685,0.184927720819914,0.196812367919518,0.22496864277621,0.217774310545047,0.160668944553854,0.200889872846518,0.217875364487496,0.257915924519213,0.311661506037344,0.167864245346452,0.184374186972867,0.133286103138091,0.175520883800658,0.244919423675631,0.173811075340392,0.140959000688858,0.150388789518983,0.201274320929959,0.210530598149248,0.248097590205256,0.141528579724646,0.181940258382642,0.115745332855507,0.178982644083158,0.20815093929397,0.173631607993198,0.132578267606591,0.336251127786744,0.197419949107682,0.220386634509116,0.11278403411795,0.224734684500133,0.135928711853735,0.219490405918956,0.193858339830446,0.195431570161866
"aria",0.0770322692829808,0.134827848486243,0.117389780314439,0.118510432567304,0.125599210295664,1,0.109411701429301,0.120487308900345,0.115648121517612,0.101981646551939,0.0986073472462387,0.0345349473480747,0.134315983338944,0.0974780678126838,0.150154760756837,0.0809623279139936,0.112002279403885,0.145375261437866,0.138282624460811,0.150762077453544,0.0863614377085278,0.187063369854423,0.138001930730318,0.117697911578185,0.104449537294427,0.103742854858319,0.120115993602544,0.125889090660671,0.104544665485166,0.129182424400216,0.0947269677332533,0.121273205296849,0.125848043720414,0.100812450296692,0.135828809330622,0.0858435808021535,0.171510726031915,0.0843963981543084,0.0562690224508954,0.0823500707593513,0.108180858357748,0.146914968940288,0.10185748320491,0.113800949476873,0.105056644466033,0.152989266149569,0.0511522266780159,0.0836247366764087,0.0544841948798734,0.112970473235988,0.0969014848088252,0.137326483384816,0.132614124162198,0.103112963308715,0.115947533230787,0.105022444119328,0.0633117449420415,0.116465025866401,0.0702488521412323,0.125064144915293,0.124498862015249,0.148312578610832,0.105517579644941,0.0767457203984114,0.103385849557959,0.183166312744323,0.100792503618845,0.173388249703722,0.125835956949219,0.164981214800909,0.105042869619483,0.120203600127984,0.116334833732116,0.0783862811850016,0.0825842653142522,0.131009449881167,0.0709984725132116,0.205098452727958,0.111473231437984,0.0944294693014663,0.128672107958891,0.148303287644186,0.109384673271011,0.129552012236135,0.103117805356077,0.078924432714521,0.133597161579606,0.100775936789438,0.0673387084841026,0.112466386409704,0.119248608576622,0.0615139404348713,0.0598205491334922,0.135570714042552,0.0869416239977903,0.0972468315694881,0.145048665440013,0.125248387996873
"auristellae",0.155080993939829,0.172013675002532,0.132484403095047,0.224165841149129,0.199771982984981,0.109411701429301,1,0.150422247574881,0.233640335716397,0.147767290711056,0.137032190808108,0.0617950235873955,0.0646576092617469,0.173363634540732,0.213363531046992,0.121626051012393,0.216459504155218,0.202175469834452,0.155134277064282,0.0684165243238,0.185264827675865,0.141462440404523,0.140400478164652,0.204851278933957,0.16982972957882,0.165995947297261,0.180477464451514,0.136869199286254,0.20262557475426,0.198085135396344,0.186438257493367,0.138661225350227,0.221617465086045,0.0498196554398703,0.141696536519993,0.160711379339706,0.149941957391039,0.147384409819342,0.104858748912942,0.118005369587189,0.148308739261205,0.198243055867512,0.175813483024212,0.222950755226019,0.181695928188688,0.169896441221011,0.0876241839885309,0.337744706341707,0.10884635674305,0.0450416455936947,0.187470609429996,0.196849464140352,0.211601781705382,0.216315766605816,0.174761697784989,0.180535180732297,0.121202605572663,0.197476897641539,0.15681952314522,0.179123957020662,0.197329098148151,0.167846532334163,0.18954087896062,0.150233442744722,0.224673479874525,0.169276182894756,0.178724019213155,0.172185881017584,0.189759042733956,0.234253311588793,0.158043900954412,0.164162366142104,0.178919650932156,0.110180164572447,0.156843652450168,0.221612519911331,0.121197206243228,0.0921297906967396,0.125986304911118,0.192884026352531,0.182680873311751,0.188708622665796,0.179266699389073,0.201264892270381,0.15069869471468,0.141992525728764,0.19349859669363,0.155461721765331,0.137801997104582,0.1642009833069,0.142975316466165,0.0873881885034666,0.0966443949228044,0.181141788907453,0.325350376269056,0.0925936890823287,0.156618236955681,0.215058893459704
"bourgonii",0.170046903665291,0.191920430315054,0.145183878510689,0.190686442997349,0.200248751015116,0.120487308900345,0.150422247574881,1,0.22932262553611,0.182180770287662,0.166985161544972,0.0544513326209636,0.0919995082390313,0.208277830994981,0.204710788690582,0.126966368560194,0.169199356079968,0.221573890506158,0.199695400961379,0.0930832018522189,0.183545595259117,0.159572251910679,0.194887279897292,0.192446182357625,0.156270183971562,0.178841582091285,0.142647500848051,0.185064866201361,0.172301428066089,0.160751948607207,0.158699144919811,0.163616072355719,0.22864868034908,0.0845377095056135,0.168767502676265,0.171766204984068,0.196667466406668,0.175144059973352,0.086323260860497,0.114939227807812,0.157040235012694,0.22494406992017,0.125960090309737,0.16470759521967,0.17481933611031,0.217222536881465,0.0838311138181195,0.143126413106101,0.121297141359408,0.066700387408453,0.145894189081784,0.151923696336221,0.210685796296568,0.155863667905456,0.178463877784601,0.178539972127828,0.113034514011322,0.253502956010062,0.150009158745243,0.162791600024582,0.200781684868553,0.158111707933796,0.16198652122547,0.135395346218774,0.195028673701664,0.214783656135363,0.211714794469611,0.186815873910279,0.194606390750041,0.191526266690234,0.169542071164882,0.171847448678427,0.164986969002469,0.127055573083508,0.201006954868271,0.193481466481286,0.128866319335255,0.121334948927171,0.153195720006557,0.150611757773339,0.191750876360843,0.188553596900982,0.144586814817691,0.193144572906451,0.123905451437912,0.13494911076588,0.233562384749506,0.224571410782288,0.132270448440171,0.181174916720681,0.182903274590807,0.0993855676671075,0.114583983826071,0.177282050729136,0.121289095952777,0.104244109450194,0.142111864716244,0.216112372102609
"brachyrhachis.aff",0.146058738338326,0.179092290924619,0.139686116915408,0.222326358318787,0.183683254668055,0.115648121517612,0.233640335716397,0.22932262553611,1,0.183803863084967,0.176908842401332,0.0835976150476794,0.0671860350498621,0.2818054195671,0.424757805819794,0.211010772052615,0.25477439140352,0.216727284915407,0.185323617686328,0.0617490060161032,0.173430161976457,0.157415693050892,0.140746769109456,0.183422967488398,0.175416143811713,0.183163236716974,0.178732011334022,0.148259199599508,0.191949753572333,0.193570861257266,0.147487651083818,0.182902459606616,0.233503227710298,0.0550314159602959,0.159451437594311,0.194193164276733,0.18856547665888,0.170022796541872,0.110982702239323,0.108947860604731,0.273265982948047,0.215878953260125,0.16709291277544,0.179508930078747,0.203241557379365,0.183745951360027,0.0750859053488479,0.166352028185163,0.102262918707592,0.0340537859794104,0.202687543433662,0.170147144401971,0.202254894303279,0.196711996245426,0.196653663720577,0.197767146022617,0.149495616828394,0.235475841843643,0.146529502484193,0.165513791781014,0.180245329348465,0.163537525644713,0.207139227860723,0.163648015619176,0.245046221784434,0.175042065023611,0.253886115031744,0.168369395442293,0.213171463855098,0.266948330203145,0.167784741967774,0.184654847224824,0.208820740067486,0.119570974224417,0.23022256489514,0.289671042481062,0.105893430172595,0.070902116062248,0.148948049386033,0.210528142895194,0.212861774215572,0.223155119101499,0.184030734531277,0.210903014629794,0.184008727881587,0.157315737011181,0.212950508109108,0.196768497044252,0.153114164313817,0.177587137436294,0.164242127859925,0.0970904653439076,0.10340896722037,0.174259013587222,0.152811071336562,0.0987283317671631,0.148271629719292,0.345966268257689
"brachystachys",0.135556419598257,0.16415200399871,0.11987738564373,0.187340769008425,0.259947821307456,0.101981646551939,0.147767290711056,0.182180770287662,0.183803863084967,1,0.344424803390726,0.202546197698467,0.164427543242594,0.152464679265178,0.169749417366541,0.112515891188959,0.143675612579581,0.168000345483524,0.163053956513959,0.0717231074347928,0.151188442506652,0.173304209673905,0.13984855567663,0.165310458280863,0.13623408929749,0.27583749958937,0.156405338106341,0.120469824201722,0.146348420277804,0.14802244174132,0.115566423380818,0.385832463621822,0.165866345079036,0.0554155462777858,0.322756756399743,0.127155423402413,0.17042553350521,0.137415704649786,0.066335765631443,0.114003272263104,0.357187398390867,0.167732801863845,0.119770199785667,0.145362726625769,0.162101530340902,0.134654777796237,0.323678706234602,0.125886877061388,0.242601421790636,0.178584350311826,0.138214972457377,0.186998548314412,0.16088191106716,0.122380362354271,0.162025096300501,0.165429972808019,0.112716781421536,0.153641953142,0.293613435513854,0.144259313316596,0.17885310442361,0.128884040033945,0.139628704014482,0.106876490209418,0.197167387096147,0.145418410182236,0.138787282677666,0.126865201526757,0.183450329106213,0.173190956857267,0.333389868272938,0.129877992400033,0.127054674008922,0.10500929113828,0.131926927221221,0.163955180478606,0.118086154428316,0.0820661293034321,0.127132091256225,0.171137713467381,0.185725423765208,0.157093492295888,0.149017859882982,0.166506890539089,0.0825169420739651,0.131675489049708,0.168467229871642,0.166916483593021,0.0912165072638715,0.258667953632459,0.194760480174569,0.257546156570136,0.116391056656557,0.141315313459397,0.10570470459947,0.311765661304783,0.159237498686612,0.180253257420999
