"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia.mediana"
"acreana",1,0.224129013417901,0.131424046621735,0.252935614542263,0.164351622046756,0.157408322042275,0.251177080263846,0.158673388677893,0.15572427231945,0.156018519014383,0.183665566337226,0.179368318453252,0.107638675108724,0.253880840519806,0.164529507735424,0.212226481937256,0.202508443921323,0.195274082927184,0.216129449204647,0.236118055774654,0.22050687078052,0.147389733550027,0.193331473013291,0.22909919020969,0.184670250337285,0.184739348262681,0.159316238513815,0.147621646914028,0.205830031297697,0.20927003502721,0.210464193684946,0.176462479627811,0.220613284510856,0.190212770135349,0.127696877835661,0.138116178194487,0.183813029970589,0.156349776970829,0.252449871594963,0.193136445220658,0.170092886767382,0.197233334299867,0.16333267282107,0.242704518215045,0.152242336912116,0.130537582860829,0.123647236461285,0.254079144810008,0.19865273302757,0.143426566142746,0.213002075129564,0.133884606129321,0.201806780677825,0.177697186580475,0.0911790195647725,0.229228216631666,0.177300957021644,0.178712157675638,0.0780421815799043,0.195352261239358,0.182812178574659,0.216880238253527,0.229297759593083,0.221420623365911,0.186913722309979,0.229280129547829,0.226367734532147,0.257090412970627,0.209687119843345,0.228903654645795,0.202605119879035,0.187916245268011,0.181026842210661,0.147948492334016,0.209960634338089,0.236652340087939,0.0987584754116232,0.148647100230441,0.215776960766643,0.271593279131012,0.170701426387335,0.313055386447213,0.125348897464045,0.199029667185514,0.0662696120791156,0.27871816114644,0.205020659637645,0.220368181760329,0.180171583931272,0.230395992716956,0.175416535282407,0.103923345084355,0.181260662761732,0.193164017048412,0.125146738046121,0.161862239775153,0.133028279835971,0.195619352773901
"acrocephala",0.224129013417901,1,0.198533714820658,0.176163816333038,0.199546135874266,0.188825620533097,0.237611974141966,0.195109007167675,0.199552688433378,0.12638797861602,0.170873220254476,0.183023806349432,0.110885716833204,0.200538723302247,0.208848577268077,0.142350302620304,0.149130604367164,0.367823107799858,0.180387912099323,0.139921986902147,0.250213869155704,0.174831627195737,0.198242172758525,0.221223521526618,0.236353736708404,0.139022166577976,0.167606533389144,0.186233877954345,0.202940723573885,0.14767882363049,0.157357831640906,0.142870265781515,0.249977446798863,0.145475241114407,0.133172527474657,0.161635794005379,0.107153929514805,0.13253884904265,0.155893133730215,0.149654038470176,0.199221047654885,0.179765911754695,0.131708011465311,0.199215284961348,0.139540881807845,0.204316927949303,0.157962008355547,0.163352434360617,0.192314131248427,0.233341452838622,0.191275704643893,0.154924919839925,0.176792108857454,0.156568327031036,0.126956649542075,0.199045099319262,0.150191430291963,0.175875142580356,0.0755682783718813,0.15401525722596,0.173643393484988,0.271704285968902,0.153978266031345,0.161640384279603,0.250471438405706,0.157263589456006,0.19975261682603,0.180655700169665,0.161292599071305,0.16547013573972,0.174972753382343,0.157540987351389,0.171854241393982,0.129782569660917,0.19670167043071,0.1949287616413,0.0940359394724395,0.166055289146524,0.242887347815172,0.190966226972346,0.110658377611788,0.243659671760067,0.157065523661719,0.166580385687332,0.0764345238009894,0.163670197222977,0.235863169051215,0.23393884778649,0.163174505357034,0.228104130505119,0.169133958810826,0.134037055900529,0.131653533382959,0.198450175061243,0.1251034206087,0.164897675008953,0.11102185150503,0.250412082696436
"acuminata",0.131424046621735,0.198533714820658,1,0.0908982007057479,0.155867587511446,0.113477404471657,0.146936147561324,0.138171677541423,0.208641886903033,0.0718386209783863,0.0723589991719959,0.234971030453466,0.0730765982567537,0.091548926523176,0.147289907347612,0.0711907694117401,0.0825252021502403,0.1102593236015,0.0754857875524035,0.0705498586236187,0.150475688914558,0.165473482366369,0.203002926963504,0.127473165222293,0.0654827432010328,0.0826214391033119,0.106410791742261,0.117052948608451,0.0780760401967223,0.061344238471649,0.0972441898328882,0.0813121488086541,0.143579343774513,0.0636052447223905,0.0520532976396254,0.234982284127635,0.0687348631485925,0.0748278846500876,0.14029723117282,0.074615634963373,0.120276052445047,0.092943446718509,0.0581405316561127,0.0993466449205251,0.109806839409821,0.0515010530023624,0.156901518412312,0.0917823754436651,0.0951485181630369,0.11059595553972,0.091996489343854,0.135683838732427,0.0912077181461624,0.104277979908053,0.205653306772074,0.0715600844780987,0.0567151496330082,0.0624781566162585,0.0349706737385336,0.0840650980537319,0.100618141046175,0.153178447837616,0.0750572332191777,0.117246743522683,0.161477987969139,0.0881607458299774,0.0841820342432553,0.10025565138386,0.0784097482935737,0.0813395667533597,0.107010892686304,0.0727772101091553,0.0857975041890319,0.102146217907583,0.134322304106058,0.0831695468916413,0.0627397785458929,0.241444547634086,0.167155498021965,0.153076242247678,0.0605058563218116,0.185390738689709,0.0512787992608788,0.0623862476053956,0.0386346589124823,0.0928512535202026,0.180077554955018,0.119463022728456,0.0946880260365855,0.130750860919308,0.118682273394517,0.210166946231057,0.0703861108023397,0.15471404223465,0.109805368563149,0.0993438266535595,0.0464239406418781,0.163978103749893
"alata",0.252935614542263,0.176163816333038,0.0908982007057479,1,0.161543545903359,0.133810464278451,0.245747350661374,0.16136598880734,0.140684351888616,0.140828309659808,0.160195598557909,0.122873801342624,0.0893686280291304,0.266371408193265,0.165398032654979,0.243970317816406,0.195277809138451,0.235858055352349,0.243161345352011,0.204314960150432,0.193662483404248,0.140516385210779,0.182851979412952,0.220597218347692,0.161026189735449,0.23764050852115,0.121188670538311,0.15347379078996,0.218599811393476,0.204597749656226,0.19060952310336,0.197257603179618,0.239270154713631,0.17358983595983,0.131503491535473,0.112764150430239,0.232984414802556,0.185696150985654,0.165559890527745,0.178057015976991,0.191229227731665,0.224786013878279,0.168151996233236,0.262111734532145,0.119094036817052,0.108904072908425,0.108441204691858,0.231688838886802,0.169881809621253,0.123586951861571,0.153545023184271,0.138420129187291,0.20099925341712,0.148541049219777,0.085614967644527,0.214522611988812,0.174629797234911,0.191674275123526,0.0990681650453656,0.192676356999732,0.180357069774048,0.23844091354323,0.218194299301843,0.150105408771861,0.165456841653558,0.2157149659339,0.249804952492049,0.27225649821864,0.174804181862947,0.283755089529336,0.201825244093291,0.176645574458784,0.159865407205873,0.102104602576519,0.181187620560531,0.253072380336952,0.106644711078465,0.134591989898196,0.193810068213493,0.212838426982051,0.16671174649783,0.194673156999962,0.210278847557284,0.252093247520923,0.0640337050127891,0.210044345855302,0.207964456660588,0.192219604960645,0.115989037059065,0.192127119064732,0.137077188800161,0.0941834365662605,0.191427856505044,0.179427691849674,0.10400583913312,0.123821939390686,0.110371982527414,0.211459681890595
"alba",0.164351622046756,0.199546135874266,0.155867587511446,0.161543545903359,1,0.183594368092477,0.223967440687482,0.13603743910945,0.428509969292334,0.220406485165177,0.240060407839599,0.286941194934487,0.185987291357772,0.171361553666877,0.419738070833607,0.126502448533252,0.115569409219214,0.214466115123108,0.162321253574782,0.12279803750874,0.207890071513138,0.182439953225924,0.251833012935628,0.220957265668006,0.0959493178097901,0.257312247686336,0.120870376233847,0.153136873480748,0.181801778049172,0.140510976508626,0.12688918293578,0.272322590923971,0.341273941948585,0.145179890878995,0.2306400957518,0.160293521140134,0.127436714829642,0.156080827072929,0.118445675989328,0.145508153456555,0.285005397986025,0.149761501712249,0.106499122356998,0.178674109483298,0.161754130649115,0.0698558276504112,0.255895774871351,0.163586979912226,0.269563926801366,0.265016418468708,0.13622875915517,0.148721281588235,0.161416242111496,0.155612266399697,0.131545908475477,0.161746162994341,0.0994326547160362,0.117476130524439,0.171886221451889,0.139694343083737,0.161987618706355,0.211184656885692,0.142207719227003,0.165057315604134,0.155254646753112,0.151101645595403,0.153409136406298,0.212423083148777,0.124433253701216,0.192387910087329,0.283739984413011,0.132827553389055,0.137292893656963,0.132855935928891,0.137460263967887,0.20048632899472,0.0648924411356896,0.155814419376357,0.217641424913316,0.142888944132016,0.107476728524079,0.219751478989801,0.107863174078078,0.139080857007133,0.0498329275637269,0.140301302095216,0.220929433577115,0.177724747985605,0.156709226032048,0.311315673595316,0.1917146798593,0.252092196007742,0.157347946347336,0.178763037406028,0.1503896244341,0.257269310783929,0.0817293691540775,0.25837810870485
"aria",0.157408322042275,0.188825620533097,0.113477404471657,0.133810464278451,0.183594368092477,1,0.16550717635953,0.122171868121796,0.167628126519198,0.0996279076683988,0.108054579447947,0.115028156825245,0.149724551142291,0.11499469214041,0.181661777787235,0.11784699247747,0.136181317771092,0.143597281620787,0.129457949741867,0.123057811309378,0.147982296212949,0.147346234666484,0.176053288847535,0.138246357081498,0.127174346441572,0.143255282165355,0.135533795835789,0.135045885294142,0.173239771610053,0.111712699437747,0.120679814744561,0.120537883914873,0.184608914174415,0.142322911106427,0.128446271184195,0.129180758881954,0.100625399408785,0.109509665967824,0.110721146778881,0.143329749755709,0.124794278255862,0.131953694271256,0.151665585223458,0.137379885803538,0.123893096012203,0.0852091958988363,0.120521653312439,0.111046710637951,0.134300853513449,0.163557598437509,0.166233440455024,0.121505811848583,0.12892321261839,0.12568461905726,0.106202250046801,0.145518016624263,0.110781719294439,0.144984745933393,0.0806839567115819,0.133461992964811,0.123055873276777,0.154857834242013,0.145416925222107,0.132670089522846,0.147852619107747,0.109884737037086,0.143863185424152,0.153900966931481,0.116478411725057,0.127254163357314,0.12899361029615,0.104433397734076,0.134144929183407,0.098721281317406,0.12265216252827,0.130906733197838,0.0933127258880944,0.119673333048222,0.174391407075968,0.127137882779169,0.106592495652462,0.148525163669173,0.0816930968783301,0.0964136542030934,0.0656296230156818,0.137796362654617,0.20234364544618,0.148651256535842,0.138435814414993,0.136065118844946,0.132321904831815,0.10327223364431,0.104422710832082,0.137145522781714,0.103783296430518,0.114083707501944,0.110228094849364,0.144706875829622
"auristellae",0.251177080263846,0.237611974141966,0.146936147561324,0.245747350661374,0.223967440687482,0.16550717635953,1,0.181173091575191,0.215006287963093,0.143074424986263,0.174669608985255,0.253920394056473,0.0887372114074071,0.2916344449849,0.194777733433178,0.226674528420096,0.174816430868724,0.254665508417164,0.314655614240946,0.226462395823192,0.291950742965498,0.212733225854839,0.31478261237692,0.293431281767062,0.144159131698714,0.222593662394685,0.143144073934974,0.188626986231828,0.248667716409018,0.228405162837381,0.179019957327326,0.237722192258988,0.274096782875098,0.225297642221348,0.132024284447763,0.180050359787855,0.189496172190913,0.214643506058661,0.151824043192097,0.204303086564458,0.267351511557685,0.206605988447982,0.159405664066645,0.359763398698442,0.172602336964699,0.126049846357546,0.162800032511828,0.246948572349393,0.208132219659864,0.24977116755265,0.176350196464204,0.182636432753081,0.218733497570462,0.182462202292591,0.14459867397623,0.247078361154817,0.168672518918907,0.169064391944364,0.0862627616220946,0.192118949251306,0.196186401495176,0.371979536257774,0.220490919776122,0.204938225747065,0.176964122526343,0.216154248553031,0.236819959352682,0.293862169442525,0.171971488858705,0.309431510097266,0.226012733397979,0.188124572996663,0.170992950167043,0.12539856178868,0.197199258748961,0.370207124750684,0.135558558840795,0.190789244401075,0.395720525835819,0.231649974814329,0.165800330277764,0.308640868601877,0.143521113754162,0.224313292267189,0.0744597961142713,0.208256177234143,0.327604501195734,0.256476709347817,0.157637426068027,0.252687208907426,0.257750799868004,0.209871062880713,0.165687432754016,0.274404913688651,0.12222182883236,0.179267621624419,0.10496715118847,0.234247570296425
"bourgonii",0.158673388677893,0.195109007167675,0.138171677541423,0.16136598880734,0.13603743910945,0.122171868121796,0.181173091575191,1,0.117663938604131,0.0915342486710547,0.117097193696772,0.0994016387845751,0.0675386185678151,0.152002123665566,0.129919079320208,0.151357551116248,0.133624665566386,0.183823352835987,0.132449874806075,0.140195165449656,0.176770792311188,0.134345613005518,0.140377385578813,0.194726628260246,0.11503443898179,0.138100415841765,0.137040772883419,0.146057538581661,0.166648728446533,0.151971016159458,0.137149478307845,0.121786125761928,0.172687668606607,0.135146669854249,0.0963560660499066,0.10596379010846,0.105690661007433,0.112526069561577,0.12124106875693,0.164575058596593,0.142468008355637,0.163532490461494,0.114627204854518,0.189412583186683,0.152908435041646,0.0995249034847252,0.0979469157298459,0.158865190283088,0.143564942985118,0.115178113104689,0.137802085525798,0.124004901638163,0.20522319080367,0.136115998507886,0.0889068068631135,0.148554067344269,0.100990534945333,0.13172163350625,0.0685799285001756,0.131667699293903,0.156158065824663,0.172222927566903,0.14106371832488,0.16305659772795,0.186757715978569,0.200166265089487,0.155932127482319,0.170512339448977,0.133279834566809,0.153436318393977,0.137661509195683,0.121057974625338,0.126605291965127,0.127276801982949,0.216459135470206,0.153655729014026,0.0986346089863832,0.1328469487168,0.13921945043189,0.139019389065644,0.128597252560884,0.15471123590408,0.09144806319223,0.119240327054139,0.0550623693028559,0.150531789279747,0.183448142234706,0.204554883079995,0.127316428902031,0.174368963452849,0.120501642882075,0.10946684139405,0.113897137057752,0.179094898068463,0.105426843627153,0.109353677935954,0.0767490517778166,0.157441528040025
"brachyrhachis.aff",0.15572427231945,0.199552688433378,0.208641886903033,0.140684351888616,0.428509969292334,0.167628126519198,0.215006287963093,0.117663938604131,1,0.121904231036509,0.180264859139734,0.289336364992275,0.0873643786665509,0.234924808002227,0.634186688304897,0.136689592569248,0.115299086043598,0.184050315062937,0.147572894439862,0.111855073725932,0.272319072152961,0.195879796172886,0.229472438051985,0.169765091081185,0.0850118624470601,0.152641638905111,0.132438835426698,0.177456169304286,0.152022611971948,0.14470992872535,0.104608717372255,0.152802058102913,0.331053174489059,0.123880860589262,0.101602585829282,0.172921353206455,0.11780765092993,0.152538574958644,0.10598800804257,0.125032088556304,0.146695396244994,0.137373146882608,0.0846218331840314,0.176882447728059,0.133524761262205,0.0616288968053411,0.139197277136581,0.145349462560226,0.135786683939914,0.135275685538433,0.14746004213367,0.154256745750327,0.127263673353193,0.137617578630662,0.154584153415411,0.130806640030811,0.0852105152072401,0.0919105131326397,0.0591892941575996,0.116872883611375,0.126033050293739,0.197144691115416,0.122325119646889,0.140720872550998,0.15449202274063,0.1263093397064,0.15356334189067,0.216789735532686,0.118424639549239,0.160752529734444,0.147583203489646,0.117632160131712,0.144901666842271,0.128703939372173,0.117671217702975,0.182733737983656,0.0664772439056752,0.155924247709136,0.202495803384127,0.161324104601177,0.0960686466268099,0.225150377802637,0.0878945611347916,0.157489906186576,0.0444295390129441,0.130884136909056,0.214144615538381,0.158161117560746,0.166954661230287,0.181460975983722,0.174371488492463,0.149770975655414,0.116566548301238,0.166545569283733,0.131012713969956,0.17133376938971,0.0713243310686569,0.193003268624222
"brachystachys",0.156018519014383,0.12638797861602,0.0718386209783863,0.140828309659808,0.220406485165177,0.0996279076683988,0.143074424986263,0.0915342486710547,0.121904231036509,1,0.320643322465877,0.259234323354554,0.16491885427148,0.250912518883968,0.125410806120688,0.191100292494928,0.113805501880473,0.129169766850839,0.169487968232766,0.118855658580165,0.136844715868714,0.272216956753153,0.134162318196476,0.168787394237407,0.0965877832551382,0.309859782740341,0.0834345828693165,0.103461157956361,0.173528390597038,0.128812583027279,0.103276163617481,0.412882552398189,0.147924596328445,0.115104666184998,0.270405490878885,0.088345369692873,0.129565849073246,0.159844884888479,0.108297908633584,0.1143620880046,0.313039011218171,0.120467567311868,0.0969191324788237,0.149821479907331,0.094061198010454,0.0692212043286865,0.312566439031136,0.148273288667963,0.269029955705689,0.258270150320774,0.0975876193288965,0.121246363169688,0.111865620931671,0.10241669971029,0.0677357533759701,0.11808004361995,0.103499119812651,0.089568531421999,0.236877219649027,0.12503828475775,0.100564599070629,0.148149976032383,0.146895335048766,0.127437729284632,0.117517666630111,0.133640030075278,0.126833106093699,0.188787571722122,0.104787435696785,0.131253496123896,0.320106299271743,0.110633947261105,0.121502875414709,0.0928325794427884,0.108977095422542,0.153197801275948,0.0807246684268579,0.118082676199645,0.15752594589098,0.11238993364872,0.170490905246733,0.160964113627346,0.104669590108677,0.145355156057387,0.0393672048608728,0.158305383968824,0.144157872021092,0.137269789466398,0.0874359763737338,0.264834853581354,0.154203825659148,0.238486377746218,0.0956652034099046,0.114459388640417,0.0884359273490981,0.359518818736757,0.0751537765774946,0.136387753285255
