"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia.mediana"
"acreana",1,0.214772597142877,0.208453819508551,0.275474905095214,0.261456602273278,0.183036493751394,0.288626944487586,0.184564228514783,0.206360372174454,0.146010735753928,0.116691381158493,0.167519795434897,0.194689275741663,0.2191093310565,0.203329587215136,0.22753904506169,0.206876849014601,0.255550822735652,0.224077663457206,0.214799953864786,0.231524729972626,0.24453919926337,0.25648772235929,0.299087501780352,0.204835867176519,0.106116404533936,0.176358682320396,0.218124630371691,0.184175603836072,0.186733813893134,0.177295976371116,0.201714226799393,0.279369140959078,0.161255630809268,0.131819610828595,0.183285931079327,0.192117996314454,0.0683355605300056,0.210223556545398,0.207247234766043,0.180004278443711,0.258707008404864,0.187193010815037,0.279761735366468,0.198314167155905,0.20124607214334,0.147886117885486,0.212585906933399,0.117646042582285,0.18394495931018,0.132816934566084,0.19032451967428,0.242790072834124,0.212995576903273,0.163833712539901,0.188901429300808,0.232251380510119,0.166906799559085,0.158626946720447,0.152007736732549,0.176341533046108,0.323268321517129,0.237124881946268,0.240324656049344,0.259151594099899,0.252228658939698,0.113444536910666,0.214315621987335,0.12671317641791,0.257467458565952,0.192788307724996,0.158052584620415,0.193054796000725,0.116770178186604,0.221241909110506,0.215368662712429,0.143762667998983,0.277520756797942,0.275126127169994,0.189311472680391,0.166171763729328,0.270836152918532,0.205643251387518,0.188377307384861,0.14373885090425,0.213373355251643,0.222028218480905,0.169655735831735,0.0325206677936497,0.198520408514624,0.142487884195763,0.156103666050564,0.102861263167415,0.233977444049266,0.195715314104332,0.116230742291313,0.148546955288404,0.249701210877718
"acrocephala",0.214772597142877,1,0.164907558345848,0.232678232468203,0.21642672816972,0.134316511340856,0.236945303091165,0.150410941065405,0.235880668812218,0.168613453135337,0.104068248367173,0.198603767685632,0.184202654025267,0.225546176853211,0.244470458702749,0.193874042466382,0.158524907121046,0.32157982467,0.194790389581914,0.163517006440198,0.162775575788066,0.226455670023942,0.243391687056763,0.265202421251257,0.162371162516472,0.109723812154876,0.187527701064701,0.160955849565703,0.15655650000125,0.16161546232032,0.212452637826942,0.187522461047439,0.206182158357096,0.171413480880686,0.162264369982269,0.190508890551951,0.153490566199604,0.0656917860080213,0.139439231353032,0.13371302819892,0.176710456207038,0.205883863575594,0.158068754591334,0.173681473117271,0.160028976511784,0.204305474137381,0.138104058525711,0.16271252608638,0.185702753226001,0.152937915667761,0.175088937597496,0.189524892827578,0.328361882937452,0.212269532564922,0.124690483476636,0.2817450933439,0.178162690882679,0.137196849985398,0.197086882011608,0.19649240649012,0.200513714758538,0.288577540063313,0.202483441121619,0.228226248213882,0.182181971185977,0.279039195193857,0.110860214190267,0.259136738981474,0.108659899071103,0.244150114287711,0.186625425047439,0.128656435040374,0.156715209751759,0.107948220033433,0.232985694215296,0.345670080210061,0.152599164945421,0.21343826816739,0.237238137625523,0.197758394204695,0.176577923673689,0.24583030442165,0.177823988547187,0.197840799203645,0.174674966643543,0.227568397911046,0.188602795620055,0.192580101150428,0.0523687280697883,0.203485926481523,0.0955593738087954,0.150396307713883,0.0845175008147515,0.225765845687468,0.142094610359502,0.159124129465907,0.190271966386296,0.187053595451154
"acuminata",0.208453819508551,0.164907558345848,1,0.353378338096486,0.416835942012318,0.389237341490746,0.32121622047713,0.158753837779368,0.139193152978589,0.0906733318946577,0.10264020251498,0.161487447349775,0.193174616571543,0.324878788921686,0.15556462154142,0.318758410316909,0.389786443582581,0.311978924451748,0.198003805738121,0.39485699324754,0.204175120415002,0.221217276893864,0.207919891982058,0.197772787676426,0.3750709681533,0.0614299824623175,0.14605534846156,0.325496987077178,0.30529168431486,0.179218025133398,0.162802359213847,0.226252967531928,0.202211434408152,0.13739260218427,0.0968934141222476,0.1004715971424,0.131606503869501,0.0562691271908056,0.274770399050561,0.261439635833105,0.134044536955258,0.164491331179348,0.138567275222887,0.215006504241678,0.178307834383967,0.168520801259082,0.095868759243905,0.273864578378157,0.0855908223564865,0.0986071108332673,0.1216254875184,0.179879904654173,0.181565067896882,0.189342046476913,0.16282218160805,0.189622078160874,0.290950184430534,0.22787935194366,0.122410195748892,0.0887323298714871,0.134100730202455,0.318011608097258,0.208886119648597,0.157581140568223,0.321432559287208,0.263737105521826,0.0875947856808515,0.188371955557825,0.100842478253197,0.229109712997509,0.147637793689849,0.198353729782726,0.153809610444706,0.0618059658752303,0.219802058902357,0.130913743957235,0.134822355355001,0.304412927015365,0.156574970367443,0.118765301950547,0.159969554230358,0.20311301670967,0.203783127468935,0.180774426550439,0.171284890267699,0.137894778575356,0.404848880830676,0.137372278513791,0.0142681861938484,0.111449915559405,0.114401167481753,0.099960146411509,0.0720569709632836,0.21999049349071,0.495683225165374,0.0792938927403061,0.166808152086072,0.16557495681969
"alata",0.275474905095214,0.232678232468203,0.353378338096486,1,0.376119837525525,0.299882949831841,0.37423112495631,0.18517488474176,0.22875816499283,0.115161758079721,0.148413027870754,0.161778110085512,0.203237332440324,0.374125912235719,0.208742060958222,0.293874070890779,0.351068002278267,0.317787356966205,0.242986296418646,0.311095239731145,0.25618808581814,0.269607540412197,0.229065216848331,0.306694406327552,0.323735424030433,0.0991110568478637,0.193176459674492,0.321108916161528,0.254320628230762,0.190289642118715,0.196460645837699,0.248474984128646,0.270273135451703,0.159776755013321,0.11409401559998,0.149596582219569,0.153886686313218,0.0568525115873755,0.233763150125014,0.259710262276031,0.17662698210634,0.229937889685241,0.1651206198818,0.263546253332056,0.193949923629639,0.199852198382481,0.159356002433166,0.28925158253515,0.0965480793195268,0.143155033370545,0.138701075099984,0.194333368732313,0.225575803848487,0.226259234257935,0.171180680881271,0.218508420980945,0.302982157858009,0.227058292772908,0.142205809995717,0.125260788555226,0.160598051705378,0.373776167901661,0.35044384116403,0.214589359779757,0.331238141936092,0.305995395759952,0.109097328286447,0.252068873504185,0.122301782727877,0.301540872908509,0.172334066637692,0.16451849727766,0.191709269936042,0.0881904762433418,0.235205042645955,0.209671969516606,0.138484684160628,0.301938447588424,0.201170874458773,0.185244626870074,0.196481942052997,0.263541398469723,0.207184729845661,0.209494171240365,0.161890418415982,0.179572070083828,0.39396197407154,0.162653779871199,0.0280118029074885,0.170572540475671,0.134619752994525,0.135411343185627,0.0958247889696193,0.231662211167056,0.339628734416492,0.109289440604589,0.149137338643296,0.20764649863278
"alba",0.261456602273278,0.21642672816972,0.416835942012318,0.376119837525525,1,0.315702251961408,0.367529446074986,0.181194918392027,0.182724008284272,0.214891335765011,0.220026851355496,0.297090016880727,0.344220661237577,0.305609465161392,0.196556059756427,0.364558348313321,0.311995512356353,0.329184134006265,0.248126963681172,0.363218454172541,0.20377557745845,0.259232079879459,0.230632706994747,0.242592422260346,0.354921689635206,0.197147396549436,0.169088635837042,0.354131630548422,0.296569289606078,0.184499680113946,0.242948067513743,0.350619301753922,0.250339942830554,0.159187849582213,0.224033723958375,0.164031571831054,0.15917167180328,0.119204914673599,0.256410916473472,0.212556252388746,0.296689309142503,0.22394898912887,0.15325937098308,0.277142555603095,0.282285943802954,0.206637133045007,0.234555551250645,0.284401968335204,0.216594312730356,0.263258055849782,0.13718534369128,0.212560911748293,0.217614993018809,0.212302916181218,0.159971711715053,0.233898583829999,0.264328642875671,0.233681405058034,0.238854932558007,0.112992440301316,0.164580781529846,0.356214140046493,0.252532048816622,0.202495114988698,0.322154081493947,0.34032603398821,0.100467082856238,0.22936330811581,0.182131372081912,0.270323731398653,0.306943932134917,0.187245303789054,0.197093922730653,0.0790793337951951,0.269047568942702,0.17002236252394,0.143861822591129,0.296160292797646,0.19649943051933,0.158879991592292,0.171439256669208,0.276852663526168,0.258654523785728,0.190664197320829,0.184156648905885,0.203787668929788,0.349672908141672,0.175401097245498,0.0229164559705763,0.239107151387299,0.125182608574233,0.223179882143194,0.0728734986249938,0.272087528065685,0.375097719138064,0.226383451115016,0.208313570825206,0.184825000943734
"aria",0.183036493751394,0.134316511340856,0.389237341490746,0.299882949831841,0.315702251961408,1,0.25423407486637,0.137612310559638,0.114868921304104,0.0874979350247304,0.112658466034651,0.148777641320254,0.157153542365292,0.224079825923653,0.124380748544212,0.447325148400539,0.350574791904433,0.235440790440087,0.174123187570246,0.500907281964018,0.188637022526785,0.193545006063988,0.138596952588327,0.181819316294105,0.296309228650611,0.0558481915005767,0.125698620734066,0.23742591431243,0.418851284288252,0.135966373491254,0.134407727236809,0.180334874634383,0.159539022439918,0.0947887372395266,0.0820276724070937,0.0913210286366261,0.108838154007424,0.0413680752585411,0.24415929956933,0.1910108232317,0.10079832039175,0.137182350113377,0.106539303750354,0.215858895759277,0.150456706489746,0.133125163501555,0.0910008186131079,0.227976542848246,0.0660349505700073,0.0948874669562453,0.122747801007764,0.149765092736053,0.149735631466907,0.175527543038656,0.141398842921167,0.164072799529488,0.221489206265775,0.186789069699632,0.115724400487526,0.0695868374106758,0.101913102639929,0.230582956259231,0.172962472751833,0.130552120272064,0.251734929518924,0.232973117091997,0.0723088030310356,0.150388478298416,0.0809260390073148,0.196075110641237,0.107766945145484,0.157374650739483,0.1414551914208,0.0642636110132836,0.17925734561469,0.115679464334979,0.113026652701667,0.263690789308251,0.188393374752507,0.0983099893857317,0.129716300730663,0.179519706951426,0.172467563579565,0.141547157660891,0.134402508711661,0.115049820947608,0.460588491724457,0.130420021836642,0.0144805442134549,0.103539971440041,0.0940957687369075,0.0919344026416198,0.0741538571706029,0.182164243171614,0.348342161822383,0.0642751331283823,0.122245224524573,0.139157582048273
"auristellae",0.288626944487586,0.236945303091165,0.32121622047713,0.37423112495631,0.367529446074986,0.25423407486637,1,0.206263353682107,0.22207279397675,0.124601164347223,0.128332128673184,0.186221131407514,0.242356768600047,0.284116623040842,0.216203480656629,0.297008496118771,0.319040593364654,0.31702331353818,0.239307090708226,0.318583418977664,0.245611819965937,0.295663084518351,0.249024123367117,0.267250491333807,0.257860874394879,0.125081748845778,0.255655353283532,0.284820973671033,0.241322882672037,0.205424397457106,0.204817283740493,0.243026226797921,0.271547058361705,0.193229644950072,0.151987143870979,0.18820919356971,0.15977747543402,0.0645700685312104,0.236505684677491,0.204097961361752,0.20905881437124,0.257362196155355,0.175294455927573,0.2668155832135,0.240019784928977,0.208107641690531,0.164655613763905,0.261773038809174,0.110344463507173,0.170071143342893,0.155102190400849,0.224497410776449,0.220096019915022,0.22733997636532,0.172704722037051,0.217071028056827,0.275104730051702,0.208663389737578,0.146584798851254,0.136254633448667,0.173889395314935,0.336990765417259,0.279449293994499,0.229264369436437,0.29579900802512,0.342424353374984,0.118689029739977,0.24026194025814,0.144857478685635,0.281711374771806,0.174957414163579,0.167385445642625,0.236281284704286,0.0939170845740414,0.231256259802383,0.193811257349713,0.157735528385356,0.306848998823075,0.198963340634494,0.169285518720398,0.1839421743693,0.304966391055523,0.26752978042899,0.209468100551459,0.17607918722219,0.224610622570564,0.289732341269389,0.208447333906641,0.0299792761380841,0.165680544170174,0.137104746338419,0.146911892519297,0.107393560367399,0.21177210869051,0.285603265374086,0.13742938775308,0.197133014982929,0.223127955704315
"bourgonii",0.184564228514783,0.150410941065405,0.158753837779368,0.18517488474176,0.181194918392027,0.137612310559638,0.206263353682107,1,0.188509839635342,0.0797355880348274,0.0859084131656097,0.11922552751847,0.164116885658361,0.132726417258551,0.15961111616041,0.167368089058376,0.145516356254264,0.161998351348469,0.140536383187117,0.216818006385689,0.152277145680282,0.175048996693717,0.184718161020592,0.163960807872493,0.171956878635072,0.0605354464544963,0.169593553552276,0.138076608131389,0.125426670230428,0.112837337299956,0.160455781034229,0.13040866211568,0.17509167719527,0.105103093797314,0.118121230532498,0.119731257523681,0.12570298549191,0.0943525822387984,0.141426713687656,0.137257960403948,0.138944558968627,0.190803613080503,0.113628537177854,0.179062888222863,0.143006356279475,0.127382152107683,0.102910232329399,0.156199361888525,0.0720823373411348,0.0970881410311276,0.0825215141631191,0.172599141954354,0.168719306124564,0.131573279351521,0.143605101542689,0.123700630590552,0.193955726324613,0.169259565723148,0.0892971892615969,0.107707536761641,0.105563235766559,0.161365108961136,0.182073384704678,0.182120648515164,0.191816835242291,0.199308675075275,0.0878953842246094,0.140763103961186,0.0988233523893759,0.153028488945128,0.14742166034114,0.127128016106563,0.123639246818504,0.139047597004446,0.146685202795219,0.142934446628594,0.167777231109498,0.173333541178366,0.134083683754368,0.143787934721959,0.126945724887463,0.172281599083021,0.172285856709014,0.225287426235116,0.122616437781625,0.123993232130958,0.160968375511635,0.127199597198665,0.0164961089052221,0.0995256746208921,0.131042880293965,0.110190081843595,0.0538855097066458,0.136448082493899,0.14863790407364,0.0924508834433451,0.150426430038413,0.162376032694157
"brachyrhachis.aff",0.206360372174454,0.235880668812218,0.139193152978589,0.22875816499283,0.182724008284272,0.114868921304104,0.22207279397675,0.188509839635342,1,0.173639184656519,0.0990844732184632,0.145312186138216,0.134794982554578,0.229852320486836,0.448299989199684,0.160247783576515,0.136425172452153,0.227057261865582,0.191110594406815,0.152090829514435,0.160775094326417,0.196633145654042,0.158863644879026,0.246325457116664,0.165084686312616,0.113597687243883,0.158072803488426,0.180791503149716,0.132337175985758,0.178909836338529,0.163148264688324,0.164347713697238,0.222137452603468,0.187566209175498,0.124976180334166,0.187772069504065,0.146078550464669,0.0888686437306376,0.111654377920473,0.134565127916039,0.143737799830441,0.176923574784457,0.148322703239512,0.143636458497076,0.145867111173917,0.202435500292331,0.118351570028186,0.153117175975235,0.138493759369563,0.135844958520598,0.135603395215506,0.13420854573589,0.234753979254634,0.213921645743288,0.113757520794998,0.186229700134802,0.166744467261286,0.142345114844994,0.180888048940851,0.229509968259904,0.154536618500866,0.241160070165647,0.271451583056642,0.222356290398903,0.170499822259122,0.215046471523822,0.115615680229248,0.190021684400444,0.122441934347321,0.224184693361045,0.146887375047422,0.114096854363699,0.165272306711663,0.10622749689729,0.184361801759618,0.211147847569992,0.151013405534516,0.22865991163262,0.140167379901451,0.184722756547544,0.19079832075464,0.210530862775685,0.140712043469909,0.203718597170772,0.109233211427391,0.217209206063543,0.160330726095763,0.141871453334122,0.044154862017545,0.168661906940923,0.0909382135647977,0.141377893622122,0.0774770668899083,0.233332610914662,0.12830183375098,0.121346111006655,0.150183105036098,0.224492729046088
"brachystachys",0.146010735753928,0.168613453135337,0.0906733318946577,0.115161758079721,0.214891335765011,0.0874979350247304,0.124601164347223,0.0797355880348274,0.173639184656519,1,0.268282868240447,0.245563705045614,0.198407338623816,0.124002689511959,0.180466515773889,0.0938093423103575,0.0969112018668327,0.167500642483666,0.112691025070156,0.0837439565722374,0.144801061585674,0.152006748296112,0.149834868924316,0.150571155811025,0.0976989196607539,0.288579559989027,0.0871740667591002,0.128600531794771,0.0847168583133774,0.149147201554374,0.114178718853234,0.34504527672731,0.122220036901455,0.140327557983513,0.296774953384614,0.117291679551957,0.112602985117685,0.0352877340396716,0.0856448391842862,0.0783067620572132,0.304377793126574,0.119834117335953,0.115598033810022,0.10065569563156,0.0844089976765243,0.1525204593915,0.342209493914047,0.0894257337819496,0.357199795279138,0.253205513109646,0.271374125448506,0.0739895316556292,0.210649720169576,0.169180047388091,0.0888512268576625,0.175363900404429,0.112799411037557,0.0896340119591749,0.50207367776156,0.198661173451272,0.159877876139594,0.167475980718032,0.12982797537233,0.280192590489682,0.107007976418902,0.118171994859918,0.0968580551978507,0.245268060603772,0.0775038403616953,0.13950133410241,0.299062155677556,0.0821903515526414,0.0904474831698887,0.135181352445137,0.107724663962278,0.315877130383977,0.073378741971936,0.200095631737035,0.110372373025432,0.120004635009969,0.113543215254862,0.154749104229553,0.0776709687670454,0.102348089897616,0.0749400686293077,0.296717116154686,0.0995525747491128,0.09929107651093,0.0629489314823109,0.266823726739138,0.0674315127378727,0.292882997448617,0.0972612449880369,0.168207154204633,0.0836796752915616,0.309654691939143,0.0665552813696679,0.102016288325739
