"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"acreana",1,0.19381766061494,0.163843451058247,0.241549497887922,0.20797944466268,0.1100677460499,0.317072797226178,0.111066567206185,0.211099733677981,0.142099274738596,0.162826635179268,0.217037277598001,0.118153056752279,0.249007353036419,0.219642449907669,0.163118538546138,0.311078171347691,0.225975322050482,0.185063766831958,0.151366775924498,0.199395305962544,0.137266582670201,0.199732090170245,0.192828739893505,0.163247206040085,0.183169301328878,0.166351415076247,0.180891872494304,0.193548059194071,0.169157876381373,0.165834350624353,0.142802347897654,0.245637346407608,0.305290639604715,0.169051878336418,0.104657965361999,0.219960172024514,0.147617614214383,0.179518765496987,0.195251216005042,0.149344104181324,0.247956588332775,0.147423615255632,0.175591318747616,0.174536877654418,0.195188592858895,0.198103558233974,0.224602881691736,0.179374042987433,0.193645318249961,0.17631253162015,0.149867290884054,0.259445248399033,0.137238888077418,0.120879072923368,0.209487960196206,0.146863350443445,0.32292068221562,0.153248720733551,0.244680750221134,0.158459815607649,0.3056351417589,0.18509026610391,0.22270171289312,0.192118031329978,0.207923450774751,0.174345575720924,0.266107213565313,0.32009550304457,0.388053677960325,0.16676271585056,0.202448951409166,0.164222764043182,0.39462816000536,0.258661943388429,0.272847947676587,0.154794835801007,0.163807463942228,0.175358838462709,0.217188117622205,0.198239434327107,0.333091255636277,0.177302173685099,0.162514609508045,0.175893215092246,0.169727341087941,0.175282002138939,0.236906406321126,0.145096212373261,0.169066230060884,0.196550998790207,0.157866822875868,0.145541331394526,0.184443422566449,0.193695342325229,0.187755248088725,0.155717855189453,0.217802545520983
"acrocephala",0.19381766061494,1,0.274533199503574,0.320972692216345,0.190684159693933,0.105466622357973,0.189323589976794,0.157663397721733,0.16035773085961,0.189159652742868,0.169493796131174,0.178322587880257,0.120388399952528,0.178124294555604,0.217595054424823,0.220930716881883,0.185070936222206,0.141844017258554,0.274137043455764,0.150545716495518,0.262190065317548,0.172158020354549,0.259468779617726,0.299501226525919,0.267686857044464,0.241073666526753,0.189502546147853,0.237457368152921,0.216194100005009,0.180127947627226,0.115506601372108,0.121207217161483,0.190927596382633,0.148855486265922,0.218975584597573,0.0894524807607974,0.203017682942166,0.142694763171251,0.18709862363047,0.193550073241085,0.127847087981127,0.208529590982247,0.181653910614887,0.141974378497775,0.205243360660788,0.138444766883228,0.145730610660738,0.275500267156719,0.211163528330734,0.174603183155707,0.250685554044146,0.174216380250217,0.170456950023776,0.206794555980918,0.0846917039241452,0.0981336936785522,0.176512004914314,0.158565896566288,0.165224709612575,0.21408125074177,0.312044932700071,0.239433684134665,0.150094806361692,0.216000365376667,0.239564638968737,0.239475318498855,0.143389919148566,0.177590647623718,0.175171265132304,0.254220087358094,0.16703254033232,0.177150394750681,0.158328149928629,0.192679552079023,0.198411478185858,0.213872124619894,0.145855978272998,0.200697359061474,0.170711907448624,0.321859530199789,0.260383969188153,0.162376572049071,0.195839451849182,0.251401395420716,0.111500818273969,0.121862347617606,0.213442457185316,0.265435883027075,0.252010852724577,0.175582921238031,0.258420847363878,0.185369224386639,0.180615346927521,0.138040274639647,0.177872026724246,0.141691596393996,0.185451906401022,0.208981173403252
"acuminata",0.163843451058247,0.274533199503574,1,0.209969909922226,0.156381993848478,0.0911300900874255,0.170622751510012,0.113491197582022,0.0977759969545951,0.212564481860953,0.147647320564922,0.154712987252798,0.141981245579358,0.154065967440541,0.161540202659389,0.218960443651558,0.147614021691623,0.116387040536866,0.329900434588946,0.140558622787084,0.209675635896839,0.119708770539686,0.213799809303277,0.325593590028301,0.289249542288677,0.28391516429622,0.137903923137007,0.16959424250808,0.167323497306912,0.184820299398205,0.0993210547259758,0.109778707773262,0.147005434532847,0.107613430858829,0.180460541475889,0.10443249518141,0.19408611601923,0.151222647749693,0.208548808037939,0.181327559381317,0.102134118984046,0.180850392485515,0.187399008798864,0.112863794450348,0.200160832397316,0.119559271360585,0.128840409180246,0.206844029002067,0.140507874065905,0.170543329586342,0.226623692776299,0.151037637107988,0.161198266279667,0.197681711961474,0.0648093339663413,0.0866915533783935,0.150197948738157,0.165398573987814,0.133837139597074,0.200262863417336,0.25930502276348,0.182099267929383,0.135274376373242,0.222589050720433,0.158700817410504,0.198722554905411,0.131034021432805,0.131800283466348,0.151722013398054,0.170794805954884,0.139803260350803,0.168330487713276,0.134663499353791,0.145633378274884,0.177875856607002,0.147929133818242,0.120357743955349,0.182179073167999,0.163973637613193,0.380378038809943,0.193572593627977,0.128644120697083,0.168771502345743,0.270033034005093,0.0853302328090626,0.10808935779158,0.175648732837544,0.222552008390237,0.222722365971123,0.153642428399907,0.222665480712474,0.18631206609433,0.194170548151382,0.107061766506498,0.148164852939318,0.136650875680293,0.170326961228594,0.192021652119943
"alata",0.241549497887922,0.320972692216345,0.209969909922226,1,0.235477398596359,0.112892230681871,0.324121267700648,0.133877735538936,0.181810988551815,0.18110345007322,0.137920253729849,0.225586772554776,0.164479345596279,0.231309363118248,0.259428795170944,0.243638735164349,0.231327130388713,0.164194594133147,0.246846255469942,0.167258116398319,0.334820894624555,0.257228207578159,0.249020846595802,0.275297832368218,0.205191522151171,0.262607990784695,0.160220322707882,0.291195361413738,0.224424358191574,0.223527444012898,0.277345622892551,0.141119366018925,0.239471214694101,0.177886258992122,0.295929203106451,0.118534696629992,0.243719899669044,0.193249321247075,0.256482615195107,0.221063962000065,0.295209641289084,0.296200026516409,0.188223529252148,0.197986908631671,0.200693428593195,0.153685529333187,0.171806979610776,0.355861759948581,0.243379984636849,0.20521013244302,0.268728137833773,0.175028056578765,0.206462012941153,0.250728037377685,0.229114451052398,0.144906133352823,0.198093095939771,0.22368918537535,0.171479485369411,0.253274652452779,0.317897589013926,0.28979939912673,0.205992358110865,0.29924201571709,0.233823181706804,0.242267398144968,0.187010804731989,0.215402769286875,0.236441309739188,0.326595654226818,0.213496441052195,0.247295604251145,0.16413784368099,0.211171472730633,0.231802080677817,0.256063877865535,0.151663330097345,0.237373986882789,0.213630687493981,0.307171255933578,0.217909634158131,0.195807262650278,0.258629557591665,0.21078641181222,0.122726951969001,0.30315464544705,0.267997751256721,0.300411076544891,0.224106385943617,0.195317591460942,0.284837416358352,0.213969446472946,0.206497141533277,0.293907874451325,0.213393980101684,0.166255381679591,0.21503804587895,0.273101100353953
"alba",0.20797944466268,0.190684159693933,0.156381993848478,0.235477398596359,1,0.102203638715831,0.203293882182326,0.136320299402643,0.117232390691985,0.234620172675684,0.216926860197078,0.265257663299992,0.246377220262342,0.235977238494005,0.188397488746538,0.166213130080522,0.163038713284218,0.127091307316889,0.203466722419989,0.184812267598936,0.22799984217498,0.145294990741925,0.224951855001545,0.236149417244073,0.145092445634619,0.229714082799571,0.147253010785553,0.167877750169678,0.198459457354505,0.17769847092173,0.131997498552898,0.246864847329404,0.194718929149912,0.135737097250096,0.265082279327575,0.0987298694469489,0.158110799696354,0.159485873401873,0.189269309176804,0.1731401574813,0.209673826347267,0.260854587981513,0.202625896848629,0.155813464269256,0.216729520001126,0.144848376237588,0.253476891317664,0.222469413984749,0.233374241109677,0.271569088557701,0.188029771122111,0.192790837808621,0.160525400118771,0.142950923842938,0.0826231882427926,0.0968950036955515,0.162578283068893,0.156584598588579,0.262746146927458,0.163774555802215,0.174838245640692,0.196264284979681,0.22636571251815,0.216023986273846,0.207786036939016,0.208205033680571,0.162269942070344,0.186062066469539,0.198101062131203,0.222619738989624,0.260317322135702,0.218370281633025,0.191632276875535,0.122892024251219,0.174046181183586,0.207386848481448,0.127332826681064,0.147659328518165,0.160924696707687,0.220360776762334,0.182607799957248,0.18205934461204,0.155358343746209,0.198866358045307,0.0880711877436988,0.13189935438673,0.176513316915173,0.170331787261763,0.16890336439649,0.265479269932213,0.176573595746038,0.25018902684906,0.157671491043738,0.119084248693265,0.17301088493145,0.276833957028519,0.184606719489483,0.197838161712221
"aria",0.1100677460499,0.105466622357973,0.0911300900874255,0.112892230681871,0.102203638715831,1,0.102087577129088,0.0844982773792338,0.0843069495335628,0.0717105723347173,0.0731943308736372,0.0839186732007077,0.104204413830218,0.110683585936137,0.104073132096035,0.0914080374070292,0.0921567619130123,0.082415692995058,0.111206756021086,0.0935181181321751,0.106143828076731,0.114594650852228,0.112910472670278,0.130228176837186,0.0652825120073718,0.0817860129272055,0.0850289340982698,0.0852196563290287,0.135685714573495,0.101312651444984,0.0729044674325874,0.0837422610448486,0.104431199440414,0.116336416565361,0.0784962673095734,0.058957584126904,0.0942723804948011,0.143525709353558,0.102872448508781,0.0961854983670604,0.0685731563001858,0.105578107820021,0.157332661171364,0.0773488880312294,0.0927404129330272,0.0817835089946204,0.0893539120080151,0.139448897128343,0.097154897120332,0.0684182487902267,0.0953687227290887,0.0882150390246154,0.0904203476896974,0.0964608915230451,0.0510512913857476,0.0625962181052683,0.110351120243637,0.103610855077198,0.119395170188312,0.106701092726613,0.137133827044251,0.11071756569051,0.0850287967405747,0.121195700688847,0.128461607807123,0.10583222193997,0.0982254724496558,0.114211421546779,0.0846564298198129,0.125272901747337,0.0794415542731019,0.109395662562176,0.101715858226254,0.0811813000182127,0.111444974197883,0.133496532323129,0.0926217100449645,0.0880804928745447,0.11396299040587,0.107837053981659,0.128546529487572,0.0869255567604672,0.101080869945896,0.0938688099832215,0.0766547643150077,0.0615461115920874,0.107682286729251,0.108588800467139,0.0963866964249305,0.0845182258246925,0.106991164092965,0.0773025515509119,0.0684483381162219,0.0727879801357674,0.101277853057904,0.0853128713181201,0.0931443736625853,0.106904447974768
"auristellae",0.317072797226178,0.189323589976794,0.170622751510012,0.324121267700648,0.203293882182326,0.102087577129088,1,0.134227838271794,0.281018809004881,0.219729894822946,0.155738265057273,0.20847283515721,0.180782907665611,0.209207711644418,0.24348439743948,0.230068611242804,0.227024347696325,0.278581945537112,0.203170483627871,0.216885166299029,0.183651327530803,0.183044000881604,0.196107955954679,0.223587819533093,0.165933896270239,0.179037821430321,0.151228399575744,0.211031489980766,0.200518104613855,0.210552685539753,0.136637617561002,0.140116501683316,0.278563405373351,0.222669789645498,0.193582922126343,0.113977591692016,0.250211357786455,0.183258760539348,0.218508838245073,0.204180852299685,0.170780693478362,0.290208361894858,0.143041725606936,0.208906236275629,0.174258965127269,0.136242446912854,0.166047175121031,0.213029838079895,0.173709620926966,0.177212581953433,0.170072922477955,0.166920540974177,0.365905454736989,0.238726260576276,0.0992687758347228,0.246161920702715,0.21266141399636,0.26626337449125,0.14724758858499,0.246758683045512,0.173158454195977,0.290946612860662,0.182957973709482,0.270859788325298,0.223051942251056,0.260740670016455,0.169922548802697,0.225530327126385,0.293910733098355,0.297874238311433,0.211165790793668,0.222034783324905,0.151020160416447,0.266545606129483,0.196614996663938,0.25865292568423,0.154995416167422,0.238325770434558,0.196337643239365,0.242505516832709,0.177175275121267,0.235421082301977,0.206578449987077,0.164128000951579,0.147045962150969,0.177578845665457,0.245141224472696,0.193739010540083,0.183432618389373,0.19679589204552,0.223998261652372,0.198023754266841,0.196010809315071,0.192637886138654,0.173224274260468,0.14704095328469,0.231004028100877,0.294736394088581
"bourgonii",0.111066567206185,0.157663397721733,0.113491197582022,0.133877735538936,0.136320299402643,0.0844982773792338,0.134227838271794,1,0.0993985688227118,0.106533324494539,0.0821874835647506,0.089062031905242,0.0942527452329209,0.116030521746535,0.140528630105397,0.133021731684075,0.106336499456537,0.0842947840559389,0.131148028537493,0.107070261801156,0.146889932773348,0.0978953780433441,0.171556905705736,0.144538011706957,0.0948701277761759,0.103180042520161,0.100489668472909,0.103937788804211,0.134066957382711,0.104028647565832,0.0818003294444753,0.104323528405739,0.146648507472434,0.0736899454073512,0.122235392769497,0.0721976607976809,0.101918095240989,0.0898658953722014,0.116027724755035,0.12714470586655,0.0612294037006918,0.1192122069518,0.11320969777615,0.0975317860275085,0.143629222199551,0.156442011006671,0.133375164911985,0.121629767506934,0.105198077984848,0.109993655977567,0.138618701787296,0.138889628129625,0.119253483858079,0.102223947568865,0.0551675082427709,0.0747188088489548,0.115842504859669,0.0990943991984171,0.0924288567920788,0.119733396392714,0.121932808010603,0.130631135356036,0.136091406992699,0.130350446188646,0.127604629785063,0.132740020738269,0.0957180794683881,0.120259392269123,0.11111238240968,0.11858556686288,0.13733425705664,0.146087890915215,0.159942777038777,0.0834562960352298,0.11389846642682,0.125069832130998,0.0874032901373183,0.10980063303435,0.150391695982338,0.141757894115833,0.123430822942544,0.0846404216143192,0.104187837232442,0.138897571873725,0.0807126665614434,0.0616301578488678,0.130314972358216,0.100549481357304,0.105200726172184,0.119925035778902,0.155490790153976,0.102581664658532,0.128927140485581,0.0727404735401746,0.139605059974096,0.0890139281984985,0.111163904534903,0.155335995524731
"brachyrhachis.aff",0.211099733677981,0.16035773085961,0.0977759969545951,0.181810988551815,0.117232390691985,0.0843069495335628,0.281018809004881,0.0993985688227118,1,0.102454865324789,0.155832695815517,0.159043639779009,0.0878936048730356,0.140436398305847,0.148093931030305,0.125746220296672,0.164332511607348,0.364871849154597,0.119317728990329,0.110861047395819,0.123958137625833,0.105705177172592,0.15695433765529,0.13676237531492,0.114802600606174,0.161320041216238,0.120213593125341,0.140195017234894,0.146726157021803,0.131107788812244,0.177990496940633,0.106060603078963,0.183422806866932,0.296828906314842,0.120729504319843,0.0757132172623254,0.169458265995175,0.136515814214327,0.109601124785214,0.130077659942575,0.177826662858417,0.202249703308839,0.107059952014289,0.200374712733464,0.130903555772317,0.113704684692763,0.150032336153782,0.164821264736269,0.138772959545228,0.112496074494294,0.113776110995685,0.110047763957665,0.437342385504506,0.120992441781527,0.138614353960922,0.410491329257711,0.129745482446691,0.204880428656947,0.136546970818749,0.153211972363813,0.0948401646541254,0.215184614538262,0.122259428047387,0.160554316315561,0.159456083735342,0.1646583165122,0.127837353216465,0.191662410708481,0.185599456696194,0.260991386187768,0.159013221439336,0.123061038449539,0.120567908202162,0.279753928029969,0.12907394955123,0.180596545074903,0.158631268397121,0.123277016926689,0.174493913748722,0.155361696271022,0.147408975282974,0.26095478110691,0.164321598481627,0.141185206853793,0.176516995600492,0.171578590569475,0.128307259489581,0.13921929400955,0.110252632456269,0.129967765939819,0.144230324176551,0.109198912452034,0.105723722356389,0.22371255659539,0.136440774667662,0.125941648396304,0.136592834739677,0.167244193106712
"brachystachys",0.142099274738596,0.189159652742868,0.212564481860953,0.18110345007322,0.234620172675684,0.0717105723347173,0.219729894822946,0.106533324494539,0.102454865324789,1,0.336968408019764,0.347260598173878,0.251545003997609,0.158491075633558,0.18908922406081,0.20375868171725,0.175097241132477,0.125958204872725,0.270124075742964,0.169542916692953,0.157942777287363,0.119371089231402,0.177230159767304,0.244442868356506,0.192052826997534,0.345369699279053,0.13195006866607,0.155880277174715,0.154891161991943,0.161469336985526,0.0932974223208103,0.368778862855257,0.208732650957609,0.129449802656457,0.374409457470638,0.0803845966650477,0.20471599787244,0.142197460471998,0.209209075934106,0.19456630079792,0.327940701746664,0.183915264195573,0.137257346631273,0.135206993840508,0.164748187149405,0.103700722277783,0.376680783485723,0.178441317562232,0.318118771770337,0.338015411881866,0.16745501521078,0.175661191907047,0.166140612452406,0.249413543418761,0.0616392545570544,0.072168729072312,0.209039600758954,0.194743818427377,0.269407036169582,0.217555097250759,0.17816932369063,0.234306485702628,0.147003279735476,0.193649448225902,0.180887444492485,0.219261481802985,0.144055813830405,0.143703413551167,0.165023749369954,0.192297545620318,0.384961663125852,0.210656048391483,0.0999225438596705,0.184524503855282,0.168071541828186,0.168420208168698,0.126599516448398,0.198951553524486,0.189079507353745,0.240192624213755,0.200436327049424,0.15969669454555,0.193476765337581,0.212750082586186,0.0809567207933339,0.147663285782534,0.207346017467772,0.148768720497037,0.141400121629174,0.291140653262454,0.231987287386354,0.359560086699858,0.209447836202877,0.120883947439452,0.146225283195097,0.369290913899445,0.253792820576105,0.247112557618908
