"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"acreana",1,0.181205113506211,0.136627544735848,0.283051751431672,0.170492042596864,0.162898452563009,0.185462256527243,0.148618661572725,0.172509580172343,0.155855501343338,0.14450088480134,0.11703153465582,0.141481484778131,0.333061023934341,0.187947046950443,0.126199193697393,0.113406331032042,0.203162246249064,0.195020297353773,0.134054955386087,0.206184144973885,0.160661219168899,0.209634454933991,0.253208949118821,0.18085074820258,0.12195699270214,0.158342010590879,0.164904209143389,0.183698910161084,0.158957522875373,0.210471836478039,0.18267150487589,0.23393205918101,0.123748435343064,0.145118919326789,0.151663319560589,0.168128065114593,0.162432361483018,0.184807426201386,0.163129685847839,0.136386250263925,0.184491263277758,0.162203740131882,0.0962588448162976,0.171612329391074,0.155342422491525,0.126784735001138,0.317994173402738,0.191714809179706,0.140375326855261,0.218969760269582,0.157668795407818,0.1895886196904,0.145477867473947,0.150066440438979,0.15483314383248,0.173576156268729,0.178500827549158,0.164491176780081,0.193836687469459,0.151504785372676,0.215708208247972,0.179130500522173,0.217056263004873,0.164481731925505,0.27275024730626,0.158709599161878,0.211168735118497,0.288833173725669,0.215188742979645,0.103962604355242,0.197841484257803,0.165898026591453,0.178778146956167,0.185282535028373,0.202351571956379,0.182623517222686,0.124324627809981,0.291537865780387,0.206438938317191,0.157184096658536,0.207469504434049,0.19308842133713,0.121783849351793,0.140228746985675,0.201102849795211,0.198748652414968,0.170731972405923,0.154615329437609,0.201040862843216,0.129127475784229,0.120769483043358,0.0961164968110874,0.165179529267987,0.22022388892938,0.097442714571081,0.142255757357634,0.210270432962362
"acrocephala",0.181205113506211,1,0.136416415030787,0.188842170967316,0.16100060207429,0.148830114301583,0.191204618362762,0.149449101880662,0.177223910015216,0.117561703230016,0.130945611236528,0.107972920411888,0.131048008749018,0.224120781138865,0.205583892225463,0.127156815945593,0.150707683578575,0.220808386087349,0.186085714115428,0.108351181527601,0.199288501003631,0.178003192957411,0.217590256698691,0.249516024710132,0.179462811839921,0.130365645220146,0.164195303433114,0.193819719601032,0.192543185886222,0.173395839910874,0.218626107704725,0.173166874527634,0.194578356256239,0.129083451578155,0.154533491503198,0.190461280414601,0.172957926213816,0.146735749185058,0.215667151416538,0.161594911311986,0.143780896627926,0.193603558981269,0.174032393522528,0.113599475825633,0.208006609860193,0.169008484022015,0.140631528661101,0.172053655903227,0.172843285130581,0.136709543628821,0.191886921965859,0.201018107073551,0.184397801355518,0.219402751180179,0.149724440499385,0.173966937210585,0.162279120548151,0.182088778055932,0.175550208565849,0.188257163525035,0.18801386859575,0.22373816900484,0.206873110763221,0.158681956918831,0.164022972489004,0.234804320479091,0.165704003685234,0.203346805522762,0.181493422545835,0.250154339739551,0.0964180778980473,0.183694486747951,0.177019259327217,0.240862037082549,0.152765788351515,0.190776231616053,0.182742846752928,0.127971145715157,0.15505051035426,0.15451518992141,0.170126440107657,0.189925836338633,0.166384218013821,0.132006686251129,0.129146686843223,0.174059595689335,0.208445481104398,0.175267441898579,0.14228475754137,0.203289330332186,0.139849767423908,0.114470420619529,0.102424859165819,0.184431181921102,0.173892300011131,0.093055719279349,0.138358078583074,0.23725721884837
"acuminata",0.136627544735848,0.136416415030787,1,0.149128496863387,0.1231698535495,0.145774588979038,0.16889231727205,0.143744502500908,0.216676360048528,0.123704835307177,0.110539559867303,0.09876697925486,0.146452326385368,0.183091424731739,0.133718551586753,0.112425891317655,0.151425664508901,0.196899224182304,0.166107534631589,0.0828751664286982,0.183602203912049,0.154220189938043,0.176899704090251,0.186063627839002,0.201807421788241,0.117782778381868,0.184927236023883,0.166193315343951,0.198815232812783,0.177409202772564,0.16808651720445,0.15760757072694,0.168696056673406,0.118995179221876,0.142940736125781,0.139345441660207,0.152217114036439,0.167478721697149,0.170352029942933,0.149159329989871,0.175375226019417,0.195297947028855,0.191722111109616,0.0939096787083612,0.177270638596819,0.137385559442803,0.114668003649044,0.154133158649239,0.160143787509726,0.162999166031032,0.173226274442248,0.194017623987897,0.163817433657244,0.193839098401815,0.143599764119815,0.163480371603135,0.17710463402745,0.138570254598294,0.151769943559292,0.192068353112876,0.152859352091619,0.182919420367718,0.127957195372041,0.163350474941213,0.155445656592649,0.195429340774007,0.14151729428491,0.165149876476817,0.143074228907294,0.185890786024899,0.0812448288282838,0.175208379703024,0.22264794188739,0.188357441889959,0.164205291921736,0.201193383360905,0.174789659568113,0.153125745321159,0.164643917346127,0.142119490470935,0.161940857680115,0.168826531996603,0.134347832933984,0.0788554840188315,0.156189978699489,0.160416929745549,0.197139610955285,0.181916003305667,0.129891564835461,0.115237284860039,0.0988116114119961,0.126722517726846,0.194772843389047,0.18324189610609,0.182320152705786,0.0918867322886443,0.143661975084766,0.185108880426822
"alata",0.283051751431672,0.188842170967316,0.149128496863387,1,0.187028887803685,0.169379886261363,0.207535140228905,0.378804255404478,0.188744639665011,0.148948790797385,0.197133127426664,0.307829727457837,0.138103964141024,0.275040420266966,0.184941998343725,0.326601450765369,0.1426268896395,0.223665797371288,0.270387574950502,0.169518845805583,0.318532589683404,0.182360891433102,0.278539184931546,0.340376624140811,0.197257394125976,0.144865333397125,0.218497271626779,0.21915573461033,0.181351704024039,0.182864334303017,0.267121131855948,0.216432515173773,0.308917802975786,0.302691981562428,0.277694564175783,0.159619315814786,0.161224718434702,0.178826803535522,0.176893402650422,0.219403476509279,0.171881500684262,0.250730955093126,0.185444532858545,0.1928649780976,0.312308986597709,0.235942448371054,0.161620338675319,0.235404231312663,0.227163931522419,0.152024245699456,0.277746237827579,0.192250937562246,0.347335614257634,0.204471669526701,0.151247609094728,0.178260648352797,0.17496701835191,0.16268007957181,0.171207965878486,0.197378234126031,0.17996988902513,0.276267666058786,0.207448037312898,0.258103175270799,0.200302141670098,0.25780969479696,0.208656585729672,0.251844034406706,0.229097696553051,0.241080372195878,0.16554042303212,0.197294884119137,0.205325992605367,0.187587666820342,0.176181081545352,0.231690573828812,0.224150781632774,0.171835861544169,0.275405597263758,0.237992870976705,0.193064594634774,0.204984680223414,0.298058589839375,0.178860669611859,0.137350176036137,0.218230712830271,0.195386875465535,0.200857491801767,0.208865990591887,0.211536243353156,0.144254959718492,0.140450842304117,0.121558573993871,0.203095310721,0.197942019344241,0.108910889229368,0.195834705446851,0.24512268346852
"alba",0.170492042596864,0.16100060207429,0.1231698535495,0.187028887803685,1,0.0927127816286188,0.161113864708879,0.146852917592138,0.118622496549257,0.234450697646182,0.198814423389562,0.194199173518603,0.210430516103905,0.154389257572048,0.181737963725373,0.104355660120256,0.146881859162196,0.19464688990992,0.146402177346378,0.109277643647993,0.20700100278211,0.123907192970204,0.164288525692443,0.162343512992816,0.11465673619237,0.192059959488358,0.107119854706881,0.159410714135891,0.167131719552371,0.12271940342461,0.164141641991098,0.238496407041386,0.168183863920114,0.112567743427564,0.21546990712511,0.112454295854293,0.103397686850535,0.117952249263476,0.129444158577308,0.137862364724894,0.234834974730366,0.160078912232128,0.114974187722633,0.108626166386855,0.14524095473173,0.12813456391343,0.206349795596292,0.154072791603215,0.251089487385019,0.231582212313321,0.148964436076103,0.132341932417977,0.160643148865805,0.122642191587795,0.146950836941066,0.129369752482764,0.141085309593179,0.153035144715513,0.229038080288915,0.145398773824327,0.140844442765468,0.163634334017771,0.140563282974316,0.131344532516388,0.166811196526767,0.192066707413677,0.131167157027131,0.167248787938173,0.141574907338427,0.196846744547973,0.190180239692309,0.114321438541839,0.136986015770011,0.134561752420638,0.108510527855712,0.175131301373322,0.149047187554762,0.136904871535987,0.133676284987481,0.152959540323279,0.140316981103982,0.218977944152887,0.118371539808626,0.122454978709993,0.116933670431551,0.156635517859155,0.147526980559582,0.126397443598228,0.0974876987543514,0.246122727735631,0.100842523586694,0.209186733405521,0.0911874639753021,0.14184050857283,0.137255576091428,0.215585130410805,0.113326613994635,0.192159693240283
"aria",0.162898452563009,0.148830114301583,0.145774588979038,0.169379886261363,0.0927127816286188,1,0.159552637216418,0.146250143119213,0.253634332707478,0.196630093270086,0.152734897197564,0.110700885004849,0.137297034388329,0.16308467996539,0.152256893411977,0.15155347516359,0.0894636004348763,0.17204146926863,0.175209265369979,0.106968090236675,0.216134080001098,0.260788953012925,0.189815658708353,0.212166260913287,0.271347992746767,0.167470797303557,0.296448821951237,0.186608583105482,0.191533116816213,0.178355790532269,0.273078959094356,0.157701615731242,0.225234110910139,0.114925744835029,0.253701544604724,0.141445665092339,0.224165274811269,0.273219175436889,0.133383241894967,0.225008574373903,0.168170414623263,0.177815370837896,0.203555492790909,0.0727968568479454,0.173905996110181,0.198063350129969,0.174147327265567,0.148612356806193,0.22769217299296,0.105139739324121,0.249233588998566,0.157353978621293,0.183150068519931,0.145461277430213,0.121248713102616,0.141347743275308,0.142928038600464,0.130531060503247,0.232525950292732,0.172449000715677,0.123843100072666,0.247370201541139,0.124434692139911,0.317357944207824,0.119511969370122,0.18447932607155,0.181912734675573,0.209931374342968,0.114393612949586,0.208073831101667,0.0973490669278588,0.304307698766389,0.162490474001097,0.157888394268481,0.274261279605307,0.166013443302521,0.168140201490306,0.11874564938331,0.124998331772668,0.121911925274554,0.127212693163877,0.20627044149069,0.291321206743193,0.104674892187874,0.114893093606354,0.306657748417553,0.285597686865981,0.312665069570526,0.14984380831368,0.137106880457031,0.0910527948911353,0.119938608329122,0.1098909553615,0.255801468436489,0.185999733270367,0.0827681330697191,0.173568708295681,0.203939066744567
"auristellae",0.185462256527243,0.191204618362762,0.16889231727205,0.207535140228905,0.161113864708879,0.159552637216418,1,0.148185164262108,0.209408384980659,0.132884152382903,0.134908825695166,0.119438514007198,0.147557250500266,0.18695626005267,0.186086536591251,0.124505713945684,0.12150491412948,0.256501419313458,0.181773820333402,0.0957495019239641,0.207063020960154,0.235121120204091,0.178487800935771,0.217754653543234,0.223071835700492,0.14478295387687,0.208994917186414,0.204220918370483,0.221963065104458,0.160906186241346,0.229149065808978,0.172791755156215,0.254627339730557,0.134607752076811,0.149128713695927,0.152916597475857,0.168635019932756,0.180964754300991,0.169313131425382,0.18501593666029,0.150853978536756,0.250998194651485,0.190166775727452,0.0992624411784143,0.186973963732301,0.170378031227626,0.147415669956295,0.163077242912154,0.230877979947891,0.148996688035149,0.199206108679215,0.21529240672123,0.201019237897554,0.155778877081095,0.147021960031305,0.162200813925847,0.171923132853371,0.183694116093522,0.147246802832626,0.217401719262999,0.162128219201521,0.278422313383276,0.163900131812224,0.200681523027896,0.128488728514765,0.244883898266749,0.176270635137462,0.222744638488903,0.160535098864758,0.28629571174626,0.0901106465279158,0.205630911978229,0.200059508635981,0.181910821274282,0.180731215398468,0.208535858670801,0.178068280680001,0.206553467571653,0.206161898514381,0.198419626679328,0.169684592488633,0.215781496594569,0.172204337186984,0.113078920237833,0.18809036374888,0.197439269172974,0.204327008067863,0.239545869627018,0.139827129890501,0.157734630650722,0.154491302956172,0.109833405391353,0.118684758489158,0.226889406538929,0.208812660445037,0.13341432352891,0.167208426910856,0.32328381917634
"bourgonii",0.148618661572725,0.149449101880662,0.143744502500908,0.378804255404478,0.146852917592138,0.146250143119213,0.148185164262108,1,0.165797404169166,0.150563601265811,0.18410076062636,0.363597709292674,0.116415352988801,0.169433379545704,0.161608830376378,0.381090371616724,0.11394260043439,0.194360214179351,0.257734193677109,0.16408173306873,0.28462002733444,0.158243168971665,0.291298125618869,0.28735086634015,0.184274189766884,0.139550188039264,0.212578466441001,0.202282934167589,0.154319050104229,0.145995389450067,0.255114873013468,0.183199297611962,0.265343742892327,0.338742631063824,0.265737997299154,0.119218353830705,0.131361077426971,0.168367424269208,0.149480567457021,0.174232668240767,0.197433509427134,0.252708292402277,0.181827808904768,0.197177584060376,0.376736197903501,0.210300552929112,0.149668456595574,0.141393093200515,0.18654754586002,0.138396040844602,0.245164045185802,0.211222151653093,0.391457432636649,0.164956160089142,0.182669650338043,0.211191993056062,0.1668762722452,0.140987507655379,0.174110215413571,0.194730297049749,0.179014454203008,0.196026951655482,0.146639125978087,0.19869859236176,0.184831485820212,0.23937014813691,0.270993292100552,0.234993541655593,0.126104702135812,0.211742876449209,0.179894865023087,0.1617271235376,0.15837548240406,0.141181740534012,0.14828533586346,0.214949665447211,0.188638611772919,0.214645655291324,0.176825231429813,0.199673513168685,0.202212037750238,0.198709921958552,0.338503686521564,0.169992810427759,0.101487986082756,0.180276388376323,0.192013272930107,0.187572038062279,0.17773797202278,0.168637166067145,0.107935832910332,0.207973950355729,0.149177760511081,0.148189044579452,0.176315151344325,0.0931513432672675,0.185379572691447,0.186156046967826
"brachyrhachis.aff",0.172509580172343,0.177223910015216,0.216676360048528,0.188744639665011,0.118622496549257,0.253634332707478,0.209408384980659,0.165797404169166,1,0.196854004106787,0.153315518661907,0.102737076321599,0.169672175350731,0.177672045358864,0.159778364387446,0.154310969582871,0.105623414050204,0.21989515645475,0.197166645893308,0.104187136846636,0.256418260316249,0.335349508031366,0.223377567494726,0.23173954818556,0.363752871532052,0.143561718389071,0.355056803427502,0.203991983096073,0.254443229879996,0.206562855857533,0.295180670574142,0.192712444050272,0.253412631535218,0.136551993157679,0.217400758334981,0.165956333923916,0.208214653740764,0.293734282047022,0.20300218812163,0.157001576607666,0.22463956045981,0.26093976267988,0.196594858133225,0.0789482869238268,0.211699397909169,0.186584447265395,0.211390124400509,0.163583503108319,0.243404600838306,0.121315737301919,0.27009153792206,0.204271792245626,0.202050470940784,0.221306341763348,0.155163551121486,0.175875813886045,0.214285511591827,0.154369829148766,0.237711308115639,0.196805553757345,0.154902405873275,0.276814526328856,0.156608513618108,0.365868939534226,0.11591364943705,0.24578171337403,0.223145670952015,0.23768394728255,0.129953196359674,0.301444901851369,0.117458749251056,0.348104884762547,0.230033142385251,0.208192251426939,0.253653962896249,0.207970083602716,0.170149870008859,0.179177658260828,0.162715891671176,0.150170616728198,0.13812676908315,0.309925614692859,0.293365702729399,0.0893960998297354,0.164207775792206,0.302137584094762,0.307878766335072,0.309002161365371,0.188492338498829,0.135289971859393,0.155806704730258,0.117168421463152,0.219297194830167,0.339913007097947,0.19436415280732,0.109914914172455,0.172857620835777,0.203127315255249
"brachystachys",0.155855501343338,0.117561703230016,0.123704835307177,0.148948790797385,0.234450697646182,0.196630093270086,0.132884152382903,0.150563601265811,0.196854004106787,1,0.339576253993729,0.259332522840825,0.202495857111818,0.146845833564065,0.120303169549124,0.143596668181278,0.0754392922287406,0.156046038686381,0.145182899822271,0.0776288204570814,0.170549344575646,0.220056120923216,0.198676667819681,0.165104151451784,0.223893879075714,0.285921844023327,0.234192105470435,0.150905154874811,0.147117941516092,0.118939588101698,0.220392712997826,0.407703046309061,0.243966190297629,0.125648246211019,0.379135927455947,0.135811339768133,0.210133940475004,0.290255681158195,0.146480147435727,0.143429547067993,0.345275391701954,0.193279790227468,0.185826135626709,0.0674463304681374,0.159327371466235,0.141373674482179,0.41015644151065,0.11180475208471,0.351746061851184,0.242711322285087,0.193848748818314,0.144101824499561,0.146881983329397,0.0922610412554857,0.134024176116323,0.136437566243692,0.158189778374976,0.144525466857077,0.415654791206908,0.163662611105064,0.102882134758856,0.182233704198637,0.106430581426623,0.327491192176209,0.11573092417198,0.164752368885658,0.189082517120971,0.177087913952585,0.0926140512203538,0.182663134596754,0.289271832618485,0.23090971946813,0.132715868393169,0.139342149658496,0.262268637054196,0.158166476822014,0.145106427979242,0.119049320721497,0.112043296437739,0.121259772263794,0.12569803791874,0.305135540641575,0.269350955655277,0.0951408660169494,0.109891988962331,0.264768190379671,0.302350882682766,0.254653056316721,0.13319620608316,0.244792536156956,0.0862153840827034,0.267957222468111,0.103893463285356,0.198600216004218,0.170622476252254,0.31818775616123,0.121401709493503,0.158616544507125
